,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
0,-63.53930868,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,-62.97778264,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2,-56.44963381,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3,-55.44533530,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4,-51.38689488,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5,-49.93967531,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6,-48.83096696,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7,-48.75677080,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8,-47.51928376,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9,-46.30541165,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10,-46.03030958,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11,-39.68907008,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12,-38.76910136,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13,-38.17565562,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14,-36.94129707,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15,-33.44397543,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
16,-27.09395496,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
17,-25.53579968,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
18,-25.10709032,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
19,-23.81587801,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
20,-23.28979302,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
21,-22.64887139,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
22,-20.85148496,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23,-20.39265271,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,-20.32753385,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
25,-19.36298696,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
26,-19.08628263,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
27,-17.09300961,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
28,-16.41331992,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
29,-16.17723553,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30,-4.16338783,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
31,-0.94886358,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
32,2.14659464,0.00039910,0.00040041,0.00037184,0.00037307,0.00000000,0.00000000,0.00000000,0.00000000,0.00101550,0.00101887,1.00000000,1.00000000,2.32532276,2.33304195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
33,2.14990970,0.00118145,0.00118015,0.00109907,0.00109786,0.00037193,0.00037313,0.00262260,0.00263023,0.00300258,0.00299932,1.00097656,1.00097656,6.89433663,6.88686969,1.52490090,1.52742985,0.00000000,0.00000000,0.00000000,0.00000000
34,2.29160933,0.00047935,0.00047817,0.00041835,0.00041732,0.00147057,0.00147057,0.01032257,0.01032257,0.00115864,0.00115581,1.00390625,1.00390625,2.98160997,2.97431827,3.03638920,3.03643074,0.00000000,0.00000000,0.00000000,0.00000000
35,2.35098177,0.00043832,0.00043927,0.00037289,0.00037369,0.00188923,0.00188828,0.01264954,0.01264191,0.00103834,0.00104060,1.00488281,1.00488281,2.79705906,2.80315321,3.49303154,3.49202376,0.00000000,0.00000000,0.00000000,0.00000000
36,2.37185409,0.00043780,0.00043699,0.00036916,0.00036848,0.00226212,0.00226212,0.01454926,0.01454926,0.00102990,0.00102801,1.00585938,1.00585938,2.81853152,2.81336139,3.87276754,3.87264549,0.00000000,0.00000000,0.00000000,0.00000000
37,2.60579087,0.00059063,0.00058929,0.00045332,0.00045229,0.00263214,0.00263023,0.01637268,0.01637268,0.00128981,0.00128690,1.00683594,1.00683594,4.17746571,4.16805462,4.22100224,4.22027778,0.00000000,0.00000000,0.00000000,0.00000000
38,2.92976234,0.00345566,0.00345680,0.00235900,0.00235979,0.00308418,0.00308228,0.01808167,0.01806641,0.00687481,0.00687721,1.00878906,1.00878906,27.48019363,27.48979987,4.68981083,4.68815520,0.00000000,0.00000000,0.00000000,0.00000000
39,2.95192304,0.00198023,0.00197863,0.00134166,0.00134057,0.00544357,0.00544357,0.02481079,0.02481079,0.00391593,0.00391282,1.01562500,1.01562500,15.86638858,15.85379501,7.03381257,7.03339171,0.00000000,0.00000000,0.00000000,0.00000000
40,3.12170283,0.00175682,0.00175668,0.00112555,0.00112546,0.00678635,0.00678253,0.02857971,0.02856445,0.00332227,0.00332206,1.01953125,1.01953125,14.88591338,14.88500817,8.08337231,8.08222705,0.00000000,0.00000000,0.00000000,0.00000000
41,3.20869570,0.00049365,0.00049534,0.00030770,0.00030875,0.00791168,0.00791168,0.03140259,0.03140259,0.00091321,0.00091634,1.02246094,1.02246094,4.29939957,4.31414486,8.95694263,8.95585854,0.00000000,0.00000000,0.00000000,0.00000000
42,3.28873152,0.00364685,0.00364398,0.00221778,0.00221604,0.00821686,0.00821686,0.03216553,0.03213501,0.00661429,0.00660921,1.02343750,1.02343750,32.55387812,32.52883731,9.19381427,9.19356009,0.00000000,0.00000000,0.00000000,0.00000000
43,3.29692567,0.00123569,0.00123468,0.00074960,0.00074899,0.01043701,0.01043701,0.03726196,0.03723145,0.00223671,0.00223491,1.03027344,1.03027344,11.05800338,11.04910966,10.82035577,10.81898259,0.00000000,0.00000000,0.00000000,0.00000000
44,3.30142001,0.01183469,0.01183452,0.00716945,0.00716935,0.01118469,0.01118469,0.03897095,0.03894043,0.02139837,0.02139844,1.03320312,1.03320312,106.05091016,106.05123879,11.31981017,11.31810470,0.00000000,0.00000000,0.00000000,0.00000000
45,3.39941316,0.00110918,0.00111045,0.00065257,0.00065332,0.01835632,0.01835632,0.05532837,0.05532837,0.00195894,0.00196123,1.05566406,1.05566406,10.23436305,10.24633219,15.30323536,15.30198460,0.00000000,0.00000000,0.00000000,0.00000000
46,3.41779768,0.00761468,0.00761452,0.00445590,0.00445580,0.01901245,0.01901245,0.05676270,0.05676270,0.01339030,0.01339024,1.05761719,1.05761719,70.64068566,70.64037042,15.63404540,15.63320393,0.00000000,0.00000000,0.00000000,0.00000000
47,3.46120637,0.00130888,0.00130651,0.00075631,0.00075495,0.02346802,0.02346802,0.06640625,0.06640625,0.00227840,0.00227432,1.07128906,1.07128906,12.29654642,12.27456073,17.75004398,17.74929394,0.00000000,0.00000000,0.00000000,0.00000000
48,3.59458142,0.00044220,0.00044247,0.00024604,0.00024619,0.02421570,0.02421570,0.06799316,0.06799316,0.00074668,0.00074713,1.07421875,1.07421875,4.31446759,4.31710551,18.09310940,18.09176598,0.00000000,0.00000000,0.00000000,0.00000000
49,3.62160839,0.00084905,0.00085149,0.00046888,0.00047023,0.02445984,0.02445984,0.06848145,0.06848145,0.00142502,0.00142915,1.07519531,1.07519531,8.34623959,8.37042333,18.21194869,18.21068647,0.00000000,0.00000000,0.00000000,0.00000000
50,3.69464239,0.00403971,0.00403761,0.00218679,0.00218566,0.02493286,0.02493286,0.06939697,0.06939697,0.00667183,0.00666848,1.07617188,1.07617188,40.51160365,40.49126566,18.43966688,18.43907603,0.00000000,0.00000000,0.00000000,0.00000000
51,3.74119021,0.00236625,0.00236372,0.00126497,0.00126362,0.02711487,0.02711487,0.07366943,0.07360840,0.00386872,0.00386464,1.08398438,1.08398438,24.02857818,24.00323886,19.50725297,19.50617314,0.00000000,0.00000000,0.00000000,0.00000000
52,3.74172537,0.00149092,0.00149102,0.00079692,0.00079697,0.02838135,0.02838135,0.07604980,0.07604980,0.00243731,0.00243752,1.08789062,1.08789062,15.14199857,15.14328943,20.11371414,20.11203693,0.00000000,0.00000000,0.00000000,0.00000000
53,3.82001711,0.00154301,0.00154424,0.00080785,0.00080850,0.02919006,0.02917480,0.07757568,0.07757568,0.00248062,0.00248265,1.09082031,1.09082031,15.99890032,16.01198436,20.48666628,20.48505111,0.00000000,0.00000000,0.00000000,0.00000000
54,3.85466647,0.00049956,0.00050069,0.00025920,0.00025978,0.02999878,0.02998352,0.07904053,0.07904053,0.00079729,0.00079909,1.09277344,1.09277344,5.22678919,5.23864666,20.87348547,20.87221367,0.00000000,0.00000000,0.00000000,0.00000000
55,3.91738749,0.00077974,0.00077604,0.00039809,0.00039621,0.03025818,0.03024292,0.07952881,0.07952881,0.00122829,0.00122250,1.09375000,1.09375000,8.29091638,8.25177578,20.99831385,20.99733197,0.00000000,0.00000000,0.00000000,0.00000000
56,3.94480929,0.00097827,0.00097498,0.00049598,0.00049431,0.03065491,0.03063965,0.08026123,0.08026123,0.00153236,0.00152724,1.09570312,1.09570312,10.47469061,10.43968365,21.19481307,21.19291688,0.00000000,0.00000000,0.00000000,0.00000000
57,4.03486955,0.00067827,0.00067410,0.00033621,0.00033414,0.03114319,0.03114319,0.08111572,0.08111572,0.00104320,0.00103681,1.09667969,1.09667969,7.42832449,7.38277524,21.44049420,21.43780328,0.00000000,0.00000000,0.00000000,0.00000000
58,4.05656536,0.00157366,0.00157486,0.00077586,0.00077645,0.03149414,0.03146362,0.08172607,0.08172607,0.00240984,0.00241172,1.09863281,1.09863281,17.32709523,17.34063539,21.61303117,21.60930782,0.00000000,0.00000000,0.00000000,0.00000000
59,4.08702670,0.00197099,0.00197036,0.00096451,0.00096420,0.03225708,0.03225708,0.08306885,0.08306885,0.00300006,0.00299914,1.10058594,1.10058594,21.86500503,21.85830127,22.01022970,22.00688120,0.00000000,0.00000000,0.00000000,0.00000000
60,4.12031086,0.00493320,0.00493135,0.00239457,0.00239368,0.03323364,0.03320312,0.08471680,0.08471680,0.00745962,0.00745696,1.10449219,1.10449219,55.17154449,55.15185751,22.50144921,22.49802483,0.00000000,0.00000000,0.00000000,0.00000000
61,4.24431912,0.00125145,0.00125174,0.00058971,0.00058984,0.03561401,0.03561401,0.08880615,0.08874512,0.00184736,0.00184782,1.11230469,1.11230469,14.41709391,14.42064836,23.69571187,23.69204463,0.00000000,0.00000000,0.00000000,0.00000000
62,4.29389510,0.00230603,0.00230582,0.00107410,0.00107400,0.03619385,0.03619385,0.08978271,0.08972168,0.00337216,0.00337192,1.11425781,1.11425781,26.87654916,26.87458038,23.99799689,23.99444992,0.00000000,0.00000000,0.00000000,0.00000000
63,4.30292186,0.00458574,0.00458132,0.00213145,0.00212940,0.03729248,0.03726196,0.09149170,0.09149170,0.00669440,0.00668807,1.11816406,1.11816406,53.55864771,53.50796840,24.55158659,24.54807951,0.00000000,0.00000000,0.00000000,0.00000000
64,4.35945874,0.00063632,0.00064082,0.00029193,0.00029399,0.03939819,0.03939819,0.09497070,0.09497070,0.00091912,0.00092563,1.12597656,1.12597656,7.52952540,7.58284206,25.61911497,25.61476480,0.00000000,0.00000000,0.00000000,0.00000000
65,4.36275943,0.00288467,0.00288106,0.00132241,0.00132075,0.03970337,0.03970337,0.09545898,0.09539795,0.00416414,0.00415900,1.12695312,1.12695312,34.15974238,34.11757211,25.76564723,25.76235661,0.00000000,0.00000000,0.00000000,0.00000000
66,4.36297029,0.00197995,0.00198266,0.00090761,0.00090886,0.04101562,0.04101562,0.09753418,0.09753418,0.00285802,0.00286198,1.13183594,1.13183594,23.44728477,23.47983240,26.42022558,26.41621832,0.00000000,0.00000000,0.00000000,0.00000000
67,4.37766829,0.00133004,0.00132930,0.00060765,0.00060731,0.04193115,0.04193115,0.09899902,0.09899902,0.00191465,0.00191362,1.13476562,1.13476562,15.80391642,15.79539187,26.86029792,26.85696227,0.00000000,0.00000000,0.00000000,0.00000000
68,4.39511295,0.00080161,0.00080063,0.00036477,0.00036433,0.04254150,0.04254150,0.09997559,0.09997559,0.00115022,0.00114884,1.13671875,1.13671875,9.56285366,9.55136203,27.15289157,27.14943488,0.00000000,0.00000000,0.00000000,0.00000000
69,4.43148171,0.00132671,0.00133067,0.00059877,0.00060055,0.04290771,0.04290771,0.10058594,0.10052490,0.00189098,0.00189665,1.13867188,1.13769531,15.95815270,16.00602202,27.32841697,27.32477221,0.00000000,0.00000000,0.00000000,0.00000000
70,4.46783301,0.00211697,0.00211726,0.00094765,0.00094778,0.04351807,0.04348755,0.10150146,0.10150146,0.00299735,0.00299781,1.14062500,1.14062500,25.67251932,25.67645736,27.61884369,27.61610397,0.00000000,0.00000000,0.00000000,0.00000000
71,4.50759009,0.00043418,0.00043169,0.00019264,0.00019154,0.04446411,0.04443359,0.10302734,0.10296631,0.00061032,0.00060683,1.14355469,1.14355469,5.31210425,5.28175042,28.07976222,28.07713760,0.00000000,0.00000000,0.00000000,0.00000000
72,4.55324348,0.00313414,0.00313492,0.00137666,0.00137700,0.04464722,0.04464722,0.10333252,0.10327148,0.00436964,0.00437081,1.14453125,1.14453125,38.73427883,38.74462033,28.17419299,28.17103843,0.00000000,0.00000000,0.00000000,0.00000000
73,4.58910199,0.00144514,0.00144673,0.00062981,0.00063051,0.04602051,0.04602051,0.10540771,0.10540771,0.00200199,0.00200423,1.14941406,1.14941406,18.00087090,18.02100851,28.85341279,28.85051172,0.00000000,0.00000000,0.00000000,0.00000000
74,4.64764217,0.00247988,0.00247934,0.00106716,0.00106692,0.04666138,0.04663086,0.10638428,0.10638428,0.00340015,0.00339947,1.15136719,1.15136719,31.28388945,31.27760908,29.16368119,29.16115627,0.00000000,0.00000000,0.00000000,0.00000000
75,4.66763781,0.00142343,0.00142447,0.00060991,0.00061036,0.04772949,0.04769897,0.10803223,0.10797119,0.00194483,0.00194630,1.15625000,1.15527344,18.03387108,18.04745787,29.69518799,29.69260252,0.00000000,0.00000000,0.00000000,0.00000000
76,4.68022324,0.00109586,0.00109382,0.00046829,0.00046742,0.04833984,0.04830933,0.10894775,0.10888672,0.00149399,0.00149124,1.15820312,1.15820312,13.92123560,13.89558094,29.99730089,29.99496794,0.00000000,0.00000000,0.00000000,0.00000000
77,4.74003572,0.00292248,0.00292004,0.00123310,0.00123207,0.04879761,0.04879761,0.10961914,0.10961914,0.00394319,0.00393996,1.16015625,1.16015625,37.60015627,37.56938703,30.22845177,30.22571228,0.00000000,0.00000000,0.00000000,0.00000000
78,4.76001842,0.00191478,0.00191097,0.00080453,0.00080292,0.05001831,0.05001831,0.11151123,0.11145020,0.00257469,0.00256961,1.16406250,1.16406250,24.73914726,24.69028851,30.84411537,30.84093173,0.00000000,0.00000000,0.00000000,0.00000000
79,4.82172580,0.00557095,0.00556988,0.00231077,0.00231033,0.05084229,0.05081177,0.11267090,0.11267090,0.00741260,0.00741130,1.16699219,1.16699219,72.91028117,72.89750758,31.24257672,31.23865167,0.00000000,0.00000000,0.00000000,0.00000000
80,4.85734027,0.00034206,0.00033957,0.00014084,0.00013982,0.05313110,0.05313110,0.11608887,0.11602783,0.00045241,0.00044912,1.17578125,1.17578125,4.50975745,4.47700614,32.38840659,32.38442320,0.00000000,0.00000000,0.00000000,0.00000000
81,5.01524773,0.00118350,0.00118517,0.00047196,0.00047263,0.05328369,0.05328369,0.11627197,0.11627197,0.00152492,0.00152710,1.17675781,1.17675781,16.11085362,16.13388577,32.45795185,32.45347242,0.00000000,0.00000000,0.00000000,0.00000000
82,5.03212751,0.00085969,0.00086221,0.00034168,0.00034268,0.05377197,0.05374146,0.11694336,0.11694336,0.00110465,0.00110792,1.17871094,1.17871094,11.74217836,11.77687723,32.70519060,32.70109720,0.00000000,0.00000000,0.00000000,0.00000000
83,5.03302001,0.00342877,0.00343009,0.00136251,0.00136304,0.05410767,0.05407715,0.11743164,0.11743164,0.00440515,0.00440693,1.17968750,1.17968750,46.84068499,46.85965825,32.88421613,32.88067267,0.00000000,0.00000000,0.00000000,0.00000000
84,5.15697032,0.00230349,0.00230239,0.00089335,0.00089292,0.05545044,0.05545044,0.11938477,0.11938477,0.00290111,0.00289978,1.18457031,1.18457031,32.24314880,32.22833881,33.58887250,33.58568584,0.00000000,0.00000000,0.00000000,0.00000000
85,5.18175966,0.00132606,0.00132162,0.00051182,0.00051010,0.05636597,0.05633545,0.12066650,0.12060547,0.00166355,0.00165801,1.18847656,1.18847656,18.65076665,18.58861869,34.06545911,34.06209965,0.00000000,0.00000000,0.00000000,0.00000000
86,5.19046218,0.00185821,0.00186075,0.00071601,0.00071699,0.05685425,0.05685425,0.12133789,0.12133789,0.00232793,0.00233116,1.19042969,1.19042969,26.17920422,26.21547163,34.33811688,34.33387905,0.00000000,0.00000000,0.00000000,0.00000000
87,5.36418066,0.00076629,0.00077042,0.00028571,0.00028725,0.05758667,0.05755615,0.12237549,0.12231445,0.00093445,0.00093951,1.19335938,1.19335938,11.15722025,11.21754880,34.71722159,34.71355243,0.00000000,0.00000000,0.00000000,0.00000000
88,5.41034772,0.00397829,0.00397908,0.00147062,0.00147091,0.05786133,0.05786133,0.12274170,0.12274170,0.00481733,0.00481837,1.19433594,1.19433594,58.42219559,58.43484961,34.87753855,34.87475120,0.00000000,0.00000000,0.00000000,0.00000000
89,5.50549221,0.00180904,0.00181055,0.00065718,0.00065772,0.05932617,0.05932617,0.12475586,0.12475586,0.00215947,0.00216131,1.20019531,1.20019531,27.03346036,27.05644663,35.70525019,35.70270467,0.00000000,0.00000000,0.00000000,0.00000000
90,5.57175602,0.00137464,0.00137477,0.00049343,0.00049348,0.05999756,0.05999756,0.12561035,0.12561035,0.00162489,0.00162507,1.20214844,1.20214844,20.78923679,20.79154664,36.08182855,36.07962815,0.00000000,0.00000000,0.00000000,0.00000000
91,5.69839482,0.00151839,0.00152008,0.00053292,0.00053351,0.06048584,0.06048584,0.12634277,0.12622070,0.00176198,0.00176397,1.20410156,1.20410156,23.48515529,23.51164858,36.36877216,36.36662088,0.00000000,0.00000000,0.00000000,0.00000000
92,5.70768442,0.00265885,0.00265820,0.00093167,0.00093145,0.06103516,0.06100464,0.12695312,0.12695312,0.00308126,0.00308057,1.20605469,1.20605469,41.19170829,41.18249301,36.69022681,36.68845544,0.00000000,0.00000000,0.00000000,0.00000000
93,5.85746481,0.00432995,0.00433341,0.00147844,0.00147962,0.06195068,0.06195068,0.12817383,0.12817383,0.00491211,0.00491612,1.20996094,1.20996094,68.84134456,68.89754657,37.24734154,37.24547296,0.00000000,0.00000000,0.00000000,0.00000000
94,5.95635260,0.00430404,0.00430967,0.00144519,0.00144708,0.06341553,0.06341553,0.13012695,0.13012695,0.00481591,0.00482229,1.21582031,1.21582031,69.58460893,69.67692351,38.16026463,38.15917717,0.00000000,0.00000000,0.00000000,0.00000000
95,5.97751107,0.00302024,0.00302307,0.00101053,0.00101148,0.06488037,0.06488037,0.13195801,0.13195801,0.00336958,0.00337279,1.22167969,1.22167969,49.00256334,49.04924040,39.06136717,39.06148648,0.00000000,0.00000000,0.00000000,0.00000000
96,6.24922238,0.00234965,0.00234602,0.00075198,0.00075082,0.06591797,0.06585693,0.13330078,0.13330078,0.00252714,0.00252328,1.22656250,1.22656250,39.85520487,39.79437585,39.68366123,39.68436677,0.00000000,0.00000000,0.00000000,0.00000000
97,6.27987125,0.00282727,0.00282636,0.00090042,0.00090013,0.06665039,0.06665039,0.13427734,0.13427734,0.00302860,0.00302768,1.22949219,1.22949219,48.19201293,48.17736345,40.18268500,40.18262488,0.00000000,0.00000000,0.00000000,0.00000000
98,6.56614393,0.00091594,0.00091165,0.00027899,0.00027768,0.06756592,0.06750488,0.13537598,0.13537598,0.00094571,0.00094130,1.23339844,1.23339844,16.32421537,16.24809367,40.77793750,40.77769863,0.00000000,0.00000000,0.00000000,0.00000000
99,6.62650796,0.00377050,0.00377341,0.00113800,0.00113888,0.06781006,0.06781006,0.13574219,0.13574219,0.00386374,0.00386678,1.23437500,1.23437500,67.81721883,67.87073464,40.97760854,40.97644200,0.00000000,0.00000000,0.00000000,0.00000000
100,7.44710455,0.01592779,0.01592872,0.00427758,0.00427783,0.06896973,0.06896973,0.13708496,0.13708496,0.01481744,0.01481856,1.23925781,1.23925781,321.95847095,321.98281639,41.79690922,41.79640575,0.00000000,0.00000000,0.00000000,0.00000000
101,7.64952680,0.00409937,0.00409540,0.00107180,0.00107076,0.07324219,0.07324219,0.14221191,0.14208984,0.00372962,0.00372607,1.25781250,1.25781250,85.11553485,85.03455766,45.48560312,45.48540810,0.00000000,0.00000000,0.00000000,0.00000000
102,7.95879755,0.00217928,0.00217684,0.00054764,0.00054703,0.07427979,0.07427979,0.14343262,0.14343262,0.00191845,0.00191634,1.26269531,1.26171875,47.07783193,47.02606404,46.41180482,46.41074130,0.00000000,0.00000000,0.00000000,0.00000000
103,7.97375586,0.00307133,0.00306602,0.00077036,0.00076903,0.07482910,0.07482910,0.14404297,0.14404297,0.00269952,0.00269490,1.26464844,1.26464844,66.47306086,66.35934952,46.91623875,46.91463494,0.00000000,0.00000000,0.00000000,0.00000000
104,8.11477139,0.00216768,0.00216322,0.00053426,0.00053315,0.07562256,0.07562256,0.14489746,0.14489746,0.00187768,0.00187384,1.26757812,1.26757812,47.74502732,47.64752668,47.61939226,47.61661812,0.00000000,0.00000000,0.00000000,0.00000000
105,8.15853374,0.00183736,0.00183547,0.00045041,0.00044995,0.07617188,0.07617188,0.14550781,0.14550781,0.00158444,0.00158283,1.27050781,1.27050781,40.68766297,40.64649202,48.11809999,48.11434140,0.00000000,0.00000000,0.00000000,0.00000000
