,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
320,3.23439639,0.14403457,0.14403352,0.86111480,0.86110848,11.10156250,11.10156250,78.18750000,78.18750000,0.60032946,0.60032105,0.91834750,0.91833028
321,3.24450075,0.15997232,0.15997115,0.86211121,0.86210489,11.14062500,11.14062500,78.25000000,78.25000000,0.60365063,0.60364258,0.92316282,0.92314623
322,3.25460512,0.18314183,0.18314049,0.86324835,0.86324203,11.17968750,11.17968750,78.37500000,78.37500000,0.60716319,0.60715508,0.92874744,0.92873062
323,3.26470948,0.21443144,0.21442987,0.86457568,0.86456937,11.21875000,11.21875000,78.50000000,78.50000000,0.61093330,0.61092484,0.93466481,0.93464745
324,3.27481385,0.25441536,0.25441349,0.86614567,0.86613935,11.27343750,11.27343750,78.62500000,78.62500000,0.61605608,0.61604756,0.94242734,0.94240985
325,3.28491821,0.30311152,0.30310930,0.86801040,0.86800408,11.34375000,11.34375000,78.81250000,78.81250000,0.62261432,0.62260604,0.95258625,0.95256912
326,3.29502257,0.35981255,0.35980991,0.87021720,0.87021083,11.42187500,11.42187500,79.00000000,79.00000000,0.62965637,0.62964791,0.96331945,0.96330184
327,3.30512694,0.42304457,0.42304148,0.87280387,0.87279749,11.50781250,11.50781250,79.25000000,79.25000000,0.63775909,0.63775063,0.97593542,0.97591783
328,3.31523130,0.49067884,0.49067525,0.87579489,0.87578845,11.61718750,11.61718750,79.56250000,79.56250000,0.64801902,0.64801025,0.99171707,0.99169894
329,3.32533566,0.56018186,0.56017776,0.87919921,0.87919277,11.74218750,11.74218750,79.87500000,79.87500000,0.65943694,0.65942812,1.00912404,1.00910573
330,3.33544003,0.62890024,0.62889564,0.88300961,0.88300312,11.87500000,11.87500000,80.25000000,80.25000000,0.67202818,0.67201948,1.02882028,1.02880206
331,3.34554439,0.69436817,0.69436309,0.88720393,0.88719743,12.03125000,12.03125000,80.68750000,80.68750000,0.68686002,0.68685108,1.05176710,1.05174840
332,3.35564876,0.75445845,0.75445293,0.89174747,0.89174098,12.20312500,12.20312500,81.12500000,81.12500000,0.70286059,0.70285159,1.07626844,1.07624966
333,3.36575312,0.80739187,0.80738597,0.89659524,0.89658868,12.38281250,12.38281250,81.56250000,81.56250000,0.72054225,0.72053301,1.10328262,1.10326322
334,3.37585748,0.85162062,0.85161439,0.90169328,0.90168667,12.58593750,12.58593750,82.06250000,82.06250000,0.73932278,0.73931324,1.13185663,1.13183663
335,3.38596185,0.88567487,0.88566839,0.90697932,0.90697271,12.78906250,12.78906250,82.62500000,82.62500000,0.75914061,0.75913125,1.16261607,1.16259620
336,3.39606621,0.90809401,0.90808737,0.91238308,0.91237640,13.00781250,13.00781250,83.12500000,83.12500000,0.77991837,0.77990854,1.19407146,1.19405095
337,3.40617057,0.91749145,0.91748474,0.91782653,0.91781980,13.22656250,13.22656250,83.62500000,83.62500000,0.80156213,0.80155194,1.22705942,1.22703806
338,3.41627494,0.91283234,0.91282567,0.92322630,0.92321956,13.44531250,13.44531250,84.18750000,84.18750000,0.82281566,0.82280564,1.25960963,1.25958840
339,3.42637930,0.89379717,0.89379063,0.92849791,0.92849112,13.67187500,13.67187500,84.68750000,84.68750000,0.84468812,0.84467745,1.29259940,1.29257716
340,3.43648367,0.86112657,0.86112027,0.93356186,0.93355507,13.88281250,13.88281250,85.18750000,85.18750000,0.86589229,0.86588204,1.32489630,1.32487439
341,3.44658803,0.81680394,0.81679797,0.93835115,0.93834424,14.09375000,14.09375000,85.62500000,85.62500000,0.88629478,0.88628405,1.35529507,1.35527230
342,3.45669239,0.76398551,0.76397992,0.94281757,0.94281071,14.28906250,14.28906250,86.06250000,86.06250000,0.90578681,0.90577626,1.38489578,1.38487309
343,3.46679676,0.70676261,0.70675744,0.94693744,0.94693053,14.47656250,14.47656250,86.50000000,86.50000000,0.92429918,0.92428797,1.41294500,1.41292135
344,3.47690112,0.64944313,0.64943838,0.95071220,0.95070523,14.64843750,14.64843750,86.87500000,86.87500000,0.94120008,0.94118863,1.43813184,1.43810755
345,3.48700548,0.59620273,0.59619836,0.95416749,0.95416051,14.80468750,14.80468750,87.18750000,87.18750000,0.95709831,0.95708734,1.46213326,1.46210974
346,3.49710985,0.55061333,0.55060930,0.95734930,0.95734227,14.95312500,14.95312500,87.50000000,87.50000000,0.97204542,0.97203362,1.48436194,1.48433705
347,3.50721421,0.51533319,0.51532942,0.96031868,0.96031165,15.08593750,15.08593750,87.81250000,87.81250000,0.98550850,0.98549694,1.50482147,1.50479685
