"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
-30.33546284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-27.62334635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-27.03320821,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-25.88557215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-25.45101826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-25.08902172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-24.89214081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-24.72798477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-23.72606887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-22.32221361,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-22.26922864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-21.81979984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-21.51379180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-19.78585945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-19.44623230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-18.59390426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-17.84690922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-16.70042085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-15.34679459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-14.91210332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-13.87148064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-13.68167633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-13.27006477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-10.21375933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-10.12405762,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-9.52023010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-9.27646084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-7.77793077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-6.95675543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-6.78450799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-4.23763281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-1.22982964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-1.19250821,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.41438218,0.02140551,0.02140638,0.01773167,0.01773238,0.00000000,0.00000000,0.00000000,0.00000000,0.08494769,0.08494876,1.00000000,1.00000000,239.98729927,239.99030095,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.76873916,0.00369094,0.00369436,0.00266615,0.00266863,0.01773071,0.01773071,0.08300781,0.08306885,0.01314090,0.01315271,1.08886719,1.08886719,47.45434816,47.49700301,15.49152347,15.49162035,0.00000000,0.00000000,0.00000000,0.00000000
3.01945824,0.01524942,0.01524676,0.01010077,0.01009900,0.02040100,0.02040100,0.09167480,0.09167480,0.05066714,0.05065688,1.10351562,1.10351562,213.81544623,213.77214215,16.95410415,16.95545057,0.00000000,0.00000000,0.00000000,0.00000000
3.70122766,0.00079149,0.00079002,0.00042769,0.00042689,0.03050232,0.03050232,0.11877441,0.11877441,0.00223315,0.00222892,1.16015625,1.16015625,13.60348669,13.57771418,22.38877160,22.38882413,0.00000000,0.00000000,0.00000000,0.00000000
3.70564055,0.00253736,0.00254070,0.00136946,0.00137126,0.03092957,0.03092957,0.11956787,0.11962891,0.00715214,0.00716135,1.16308594,1.16308594,43.66192587,43.71814980,22.69053945,22.69002336,0.00000000,0.00000000,0.00000000,0.00000000
3.88035632,0.02518641,0.02518283,0.01298149,0.01297965,0.03228760,0.03228760,0.12225342,0.12225342,0.06839994,0.06838833,1.17089844,1.17187500,453.83134150,453.75427213,23.63308076,23.63377477,0.00000000,0.00000000,0.00000000,0.00000000
3.93339301,0.00327719,0.00327724,0.00166634,0.00166637,0.04528809,0.04528809,0.14587402,0.14587402,0.00880282,0.00880270,1.25390625,1.25390625,59.85846129,59.85766210,31.81750851,31.81681289,0.00000000,0.00000000,0.00000000,0.00000000
3.95864034,0.00085680,0.00085579,0.00043288,0.00043236,0.04693604,0.04693604,0.14880371,0.14880371,0.00228955,0.00228678,1.26562500,1.26562500,15.75004874,15.73096547,32.74465314,32.74396501,0.00000000,0.00000000,0.00000000,0.00000000
4.10057603,0.00187578,0.00187327,0.00091488,0.00091366,0.04736328,0.04736328,0.14953613,0.14953613,0.00487146,0.00486483,1.26855469,1.26855469,35.71761041,35.66896316,32.98427440,32.98330198,0.00000000,0.00000000,0.00000000,0.00000000
4.16727240,0.00327297,0.00327210,0.00157080,0.00157038,0.04827881,0.04827881,0.15112305,0.15112305,0.00838953,0.00838707,1.27441406,1.27441406,63.33592217,63.31733298,33.52133601,33.51965353,0.00000000,0.00000000,0.00000000,0.00000000
4.19099486,0.00049428,0.00049568,0.00023588,0.00023654,0.04986572,0.04986572,0.15380859,0.15380859,0.00126116,0.00126469,1.28515625,1.28515625,9.61943226,9.64630332,34.45309696,34.45119020,0.00000000,0.00000000,0.00000000,0.00000000
4.27093431,0.00187422,0.00187542,0.00087766,0.00087822,0.05010986,0.05010986,0.15417480,0.15417480,0.00470929,0.00471216,1.28710938,1.28710938,37.17068788,37.19330861,34.59241713,34.59090645,0.00000000,0.00000000,0.00000000,0.00000000
4.29204207,0.00158816,0.00158859,0.00074005,0.00074025,0.05096436,0.05096436,0.15563965,0.15563965,0.00397456,0.00397552,1.29296875,1.29296875,31.65298355,31.66060615,35.12557488,35.12440915,0.00000000,0.00000000,0.00000000,0.00000000
4.32120685,0.00286874,0.00286605,0.00132775,0.00132650,0.05172729,0.05172729,0.15686035,0.15686035,0.00713998,0.00713309,1.29785156,1.29785156,57.56418414,57.50865669,35.57329046,35.57224654,0.00000000,0.00000000,0.00000000,0.00000000
4.33080150,0.00376907,0.00377331,0.00174059,0.00174255,0.05303955,0.05303955,0.15893555,0.15893555,0.00936392,0.00937420,1.30761719,1.30761719,75.79827605,75.88143284,36.37338557,36.37160129,0.00000000,0.00000000,0.00000000,0.00000000
4.33955198,0.00200131,0.00200589,0.00092236,0.00092447,0.05477905,0.05477905,0.16174316,0.16174316,0.00496393,0.00497516,1.31933594,1.31933594,40.32892047,40.42009365,37.40082157,37.40019804,0.00000000,0.00000000,0.00000000,0.00000000
4.40049028,0.02788923,0.02789303,0.01267551,0.01267724,0.05569458,0.05569458,0.16320801,0.16333008,0.06839499,0.06840239,1.32617188,1.32617188,569.89419023,569.95590974,37.93613547,37.93672241,0.00000000,0.00000000,0.00000000,0.00000000
4.48600073,0.00155967,0.00156022,0.00069535,0.00069560,0.06835938,0.06835938,0.18347168,0.18347168,0.00376548,0.00376671,1.41992188,1.41992188,32.48989170,32.50048292,44.82236679,44.82355203,0.00000000,0.00000000,0.00000000,0.00000000
4.50492411,0.00166248,0.00166664,0.00073807,0.00073992,0.06909180,0.06909180,0.18457031,0.18457031,0.00399998,0.00400988,1.42578125,1.42578125,34.77774541,34.86381119,45.18334269,45.18463566,0.00000000,0.00000000,0.00000000,0.00000000
4.56839544,0.00205913,0.00206183,0.00090147,0.00090265,0.06982422,0.06982422,0.18566895,0.18566895,0.00489819,0.00490448,1.43066406,1.43066406,43.68210582,43.73819698,45.56656891,45.56879537,0.00000000,0.00000000,0.00000000,0.00000000
4.61660142,0.00081335,0.00081279,0.00035236,0.00035211,0.07073975,0.07073975,0.18701172,0.18713379,0.00191830,0.00191691,1.43847656,1.43847656,17.43641472,17.42379411,46.04339592,46.04620840,0.00000000,0.00000000,0.00000000,0.00000000
4.61901550,0.00090880,0.00090764,0.00039350,0.00039300,0.07104492,0.07110596,0.18762207,0.18762207,0.00214251,0.00213970,1.44042969,1.44042969,19.49286595,19.46727845,46.23235580,46.23502030,0.00000000,0.00000000,0.00000000,0.00000000
4.62719759,0.00161459,0.00160126,0.00069787,0.00069211,0.07147217,0.07147217,0.18823242,0.18823242,0.00380094,0.00376945,1.44433594,1.44433594,34.69268834,34.40526403,46.44269144,46.44506842,0.00000000,0.00000000,0.00000000,0.00000000
4.63744281,0.01408514,0.01408608,0.00607453,0.00607493,0.07214355,0.07214355,0.18920898,0.18933105,0.03309832,0.03309961,1.44921875,1.44921875,303.31667917,303.32854812,46.81470150,46.81398984,0.00000000,0.00000000,0.00000000,0.00000000
4.69256733,0.00132525,0.00131344,0.00056483,0.00055980,0.07824707,0.07824707,0.19848633,0.19848633,0.00308431,0.00305674,1.49804688,1.49804688,28.87776497,28.61968202,49.94930386,49.94875567,0.00000000,0.00000000,0.00000000,0.00000000
4.70375172,0.00078293,0.00079245,0.00033290,0.00033694,0.07879639,0.07879639,0.19934082,0.19934082,0.00181862,0.00184067,1.50292969,1.50292969,17.10115819,17.30851238,50.23754294,50.23442918,0.00000000,0.00000000,0.00000000,0.00000000
4.70964994,0.00497312,0.00497233,0.00211188,0.00211155,0.07916260,0.07916260,0.19982910,0.19982910,0.01153993,0.01153778,1.50585938,1.50585938,108.76124826,108.74095694,50.40745857,50.40641216,0.00000000,0.00000000,0.00000000,0.00000000
4.71490957,0.00270291,0.00270731,0.00114654,0.00114840,0.08123779,0.08123779,0.20300293,0.20300293,0.00626629,0.00627631,1.52343750,1.52343750,59.17814257,59.27281674,51.47497574,51.47375393,0.00000000,0.00000000,0.00000000,0.00000000
4.74504499,0.00083516,0.00083834,0.00035201,0.00035335,0.08239746,0.08239746,0.20471191,0.20471191,0.00192616,0.00193344,1.53222656,1.53222656,18.40212870,18.47160531,52.04662592,52.04632706,0.00000000,0.00000000,0.00000000,0.00000000
4.75233833,0.00201392,0.00200667,0.00084755,0.00084450,0.08276367,0.08276367,0.20532227,0.20532227,0.00463896,0.00462212,1.53613281,1.53613281,44.44333192,44.28204228,52.22311173,52.22347907,0.00000000,0.00000000,0.00000000,0.00000000
4.86902421,0.00156139,0.00156149,0.00064136,0.00064140,0.08361816,0.08361816,0.20654297,0.20654297,0.00352608,0.00352620,1.54296875,1.54296875,35.30297549,35.30417011,52.64690618,52.64573875,0.00000000,0.00000000,0.00000000,0.00000000
4.87091326,0.00489571,0.00490122,0.00201018,0.00201244,0.08422852,0.08422852,0.20751953,0.20751953,0.01105242,0.01106454,1.54785156,1.54785156,110.73443391,110.85587190,52.98112594,52.97997715,0.00000000,0.00000000,0.00000000,0.00000000
4.89111361,0.00075545,0.00075643,0.00030891,0.00030931,0.08624268,0.08624268,0.21044922,0.21044922,0.00169973,0.00170188,1.56542969,1.56542969,17.15813204,17.17987124,54.01605447,54.01605178,0.00000000,0.00000000,0.00000000,0.00000000
4.89715084,0.00103048,0.00103757,0.00042085,0.00042374,0.08654785,0.08654785,0.21081543,0.21081543,0.00231619,0.00233207,1.56835938,1.56835938,23.43352592,23.59424337,54.17464603,54.17484399,0.00000000,0.00000000,0.00000000,0.00000000
4.96990751,0.00036680,0.00037373,0.00014761,0.00015040,0.08697510,0.08697510,0.21142578,0.21142578,0.00081458,0.00082994,1.57128906,1.57128906,8.46519830,8.62481457,54.39049364,54.39216823,0.00000000,0.00000000,0.00000000,0.00000000
4.99436845,0.00258946,0.00257759,0.00103695,0.00103220,0.08709717,0.08715820,0.21166992,0.21166992,0.00572755,0.00570113,1.57324219,1.57324219,60.05456140,59.77758166,54.46825678,54.47139414,0.00000000,0.00000000,0.00000000,0.00000000
5.02531564,0.00272703,0.00272445,0.00108532,0.00108429,0.08813477,0.08813477,0.21313477,0.21313477,0.00600146,0.00599560,1.58203125,1.58203125,63.63708755,63.57494091,55.01677524,55.01736418,0.00000000,0.00000000,0.00000000,0.00000000
5.03543864,0.00141236,0.00140798,0.00056097,0.00055923,0.08923340,0.08923340,0.21472168,0.21472168,0.00310310,0.00309339,1.59179688,1.59179688,33.02464746,32.92131365,55.59210956,55.59213346,0.00000000,0.00000000,0.00000000,0.00000000
5.05946513,0.00090105,0.00090054,0.00035618,0.00035598,0.08978271,0.08978271,0.21545410,0.21557617,0.00197201,0.00197085,1.59667969,1.59667969,21.16939515,21.15700079,55.88834666,55.88744596,0.00000000,0.00000000,0.00000000,0.00000000
5.07125961,0.00134018,0.00134117,0.00052854,0.00052893,0.09014893,0.09014893,0.21606445,0.21606445,0.00292751,0.00292958,1.59960938,1.59960938,31.55996950,31.58230384,56.07741692,56.07640873,0.00000000,0.00000000,0.00000000,0.00000000
5.08865550,0.00123566,0.00123538,0.00048565,0.00048554,0.09069824,0.09069824,0.21679688,0.21679688,0.00269164,0.00269095,1.60449219,1.60449219,29.19844869,29.19098716,56.35811084,56.35730583,0.00000000,0.00000000,0.00000000,0.00000000
5.10845036,0.00126642,0.00126287,0.00049582,0.00049442,0.09118652,0.09118652,0.21740723,0.21740723,0.00274990,0.00274211,1.60839844,1.60839844,30.04172802,29.95664770,56.61656212,56.61569489,0.00000000,0.00000000,0.00000000,0.00000000
5.11715065,0.00104327,0.00104219,0.00040775,0.00040733,0.09167480,0.09167480,0.21813965,0.21813965,0.00226219,0.00225978,1.61328125,1.61328125,24.79029206,24.76384644,56.88125204,56.87964096,0.00000000,0.00000000,0.00000000,0.00000000
5.14436255,0.00114416,0.00114448,0.00044482,0.00044495,0.09210205,0.09210205,0.21875000,0.21875000,0.00247022,0.00247085,1.61718750,1.61718750,27.33225945,27.33919839,57.09874890,57.09691237,0.00000000,0.00000000,0.00000000,0.00000000
5.14521454,0.00196851,0.00197095,0.00076518,0.00076613,0.09252930,0.09252930,0.21936035,0.21936035,0.00424938,0.00425454,1.62109375,1.62109375,47.03235580,47.08947782,57.33759138,57.33582301,0.00000000,0.00000000,0.00000000,0.00000000
5.33517916,0.00138543,0.00138140,0.00051936,0.00051784,0.09326172,0.09326172,0.22045898,0.22045898,0.00290321,0.00289467,1.62792969,1.62792969,34.32346530,34.22250639,57.74627037,57.74500912,0.00000000,0.00000000,0.00000000,0.00000000
5.37896987,0.00455679,0.00454132,0.00169430,0.00168855,0.09381104,0.09381104,0.22119141,0.22119141,0.00948508,0.00945262,1.63183594,1.63183594,113.81904850,113.42951684,58.04270158,58.04057705,0.00000000,0.00000000,0.00000000,0.00000000
5.56570188,0.00447455,0.00446873,0.00160790,0.00160581,0.09552002,0.09552002,0.22351074,0.22351074,0.00905672,0.00904470,1.64746094,1.64746094,115.64478314,115.49122237,59.01503415,59.00964414,0.00000000,0.00000000,0.00000000,0.00000000
5.59148591,0.00534588,0.00535652,0.00191215,0.00191596,0.09710693,0.09710693,0.22558594,0.22558594,0.01077936,0.01080051,1.66308594,1.66210938,138.80444405,139.07684112,59.98682387,59.98024111,0.00000000,0.00000000,0.00000000,0.00000000
5.65725904,0.00224201,0.00224668,0.00079261,0.00079426,0.09899902,0.09899902,0.22814941,0.22814941,0.00447754,0.00448674,1.68164062,1.68164062,58.89795957,59.01903053,61.13283473,61.12860349,0.00000000,0.00000000,0.00000000,0.00000000
5.70682157,0.00591167,0.00590884,0.00207179,0.00207080,0.09979248,0.09979248,0.22924805,0.22924805,0.01172193,0.01171599,1.68847656,1.68847656,156.66102394,156.58160861,61.61267274,61.60945703,0.00000000,0.00000000,0.00000000,0.00000000
5.80902930,0.00332294,0.00331615,0.00114406,0.00114172,0.10186768,0.10186768,0.23193359,0.23193359,0.00649341,0.00647997,1.70898438,1.70898438,89.63592067,89.45028448,62.87115766,62.86737472,0.00000000,0.00000000,0.00000000,0.00000000
5.81211199,0.00367351,0.00365677,0.00126409,0.00125833,0.10302734,0.10302734,0.23339844,0.23339844,0.00717535,0.00714245,1.71972656,1.71972656,99.14521533,98.69068231,63.58001562,63.57481489,0.00000000,0.00000000,0.00000000,0.00000000
5.81769579,0.00353957,0.00353953,0.00121683,0.00121681,0.10430908,0.10430908,0.23510742,0.23510742,0.00690826,0.00690800,1.73242188,1.73242188,95.62195534,95.61830658,64.35498117,64.34631124,0.00000000,0.00000000,0.00000000,0.00000000
5.84133030,0.00274831,0.00274162,0.00094099,0.00093870,0.10552979,0.10546875,0.23669434,0.23669434,0.00534609,0.00533292,1.74414062,1.74414062,74.54767780,74.36408737,65.09366757,65.08506800,0.00000000,0.00000000,0.00000000,0.00000000
5.94882520,0.00766908,0.00766818,0.00257835,0.00257805,0.10644531,0.10644531,0.23791504,0.23791504,0.01469593,0.01469379,1.75292969,1.75292969,211.85126702,211.82043659,65.66378937,65.65386633,0.00000000,0.00000000,0.00000000,0.00000000
6.05744114,0.00297722,0.00297378,0.00098300,0.00098186,0.10900879,0.10900879,0.24121094,0.24121094,0.00562075,0.00561410,1.77929688,1.77929688,83.74461939,83.64543335,67.25759810,67.24768101,0.00000000,0.00000000,0.00000000,0.00000000
