"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
64.50535482,0.02511668,0.09219106,2.68021560,2.67753649,649.50000000,649.50000000,1142.00000000,1142.00000000,110.82318115,110.76811218,177.36694575,177.19272348
64.61891883,0.01037648,0.10089204,2.68025184,2.67789125,650.00000000,650.00000000,1142.00000000,1142.00000000,110.92634583,110.87779999,177.47510428,177.32155988
64.73248283,0.00349146,0.10489957,2.68026423,2.67825913,650.50000000,650.50000000,1143.00000000,1143.00000000,111.02902222,110.98774719,177.63977857,177.50921670
64.84604684,0.00094880,0.10586581,2.68026757,2.67863011,651.50000000,651.50000000,1143.00000000,1143.00000000,111.23394012,111.20018005,177.85115820,177.74450555
64.95961084,0.00020615,0.10426547,2.68026829,2.67899466,652.00000000,652.00000000,1144.00000000,1144.00000000,111.23395538,111.20770264,177.85121618,177.76825959
65.07317485,0.00003470,0.09899624,2.68026829,2.67934012,653.00000000,653.00000000,1144.00000000,1144.00000000,111.43880463,111.41963196,178.00357863,177.94309134
65.18673885,0.00000344,0.08826047,2.68026829,2.67964768,653.50000000,653.50000000,1145.00000000,1145.00000000,111.54122925,111.52839661,178.16718366,178.12667402
65.30030286,0.00000000,0.07148034,2.68026829,2.67989635,654.00000000,654.00000000,1145.00000000,1145.00000000,111.64366150,111.63595581,178.27229837,178.24800621
65.41386686,0.00000000,0.05090442,2.68026829,2.68007302,654.00000000,654.00000000,1146.00000000,1146.00000000,111.64366150,111.63961792,178.33080088,178.31803077
65.52743087,0.00000000,0.03101473,2.68026829,2.68018055,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74427795,178.43584973,178.43014660
65.64099487,0.00000000,0.01582861,2.68026829,2.68023539,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74539948,178.43584973,178.43368572
65.75455888,0.00000000,0.00666146,2.68026829,2.68025827,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74589539,178.43584973,178.43522960
65.86812288,0.00000000,0.00228494,2.68026829,2.68026614,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74604034,178.43584973,178.43569329
65.98168689,0.00000000,0.00063287,2.68026829,2.68026829,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74608612,178.43584973,178.43584973
66.09525089,0.00000000,0.00014011,2.68026829,2.68026876,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74609375,178.43584973,178.43587973
66.20881489,0.00000000,0.00002411,2.68026829,2.68026900,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74610901,178.43584973,178.43590410
66.32237890,0.00000000,0.00000259,2.68026829,2.68026900,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74610901,178.43584973,178.43590410
66.43594290,0.00000000,0.00000000,2.68026829,2.68026900,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74608612,111.74610901,178.43584973,178.43590410
66.54950691,0.00002193,0.00002192,2.68026853,2.68026900,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74609375,111.74610901,178.43587973,178.43590410
66.66307091,0.00018380,0.00018379,2.68026900,2.68026972,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74610901,111.74611664,178.43590410,178.43593218
66.77663492,0.00100495,0.00100492,2.68027258,2.68027306,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74617004,111.74618530,178.43610080,178.43614107
66.89019892,0.00430620,0.00430607,2.68028712,2.68028760,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74648285,111.74649048,178.43710036,178.43711255
67.00376293,0.01461181,0.01461137,2.68033671,2.68033719,654.50000000,654.50000000,1146.00000000,1146.00000000,111.74750519,111.74750519,178.44031642,178.44033232
67.11732693,0.03934763,0.03934646,2.68046975,2.68047047,655.00000000,655.00000000,1146.00000000,1146.00000000,111.75025940,111.75025940,178.39043773,178.39045554
67.23089094,0.08426033,0.08425784,2.68075442,2.68075490,655.50000000,655.50000000,1147.00000000,1147.00000000,111.85858917,111.85857391,178.57252628,178.57253567
67.34445494,0.14374643,0.14374218,2.68123937,2.68123984,656.50000000,656.50000000,1148.00000000,1148.00000000,112.07350159,112.07351685,178.87254696,178.87258726
67.45801895,0.19564845,0.19564266,2.68189812,2.68189859,658.00000000,658.00000000,1149.00000000,1149.00000000,112.29208374,112.29209900,179.06601524,179.06605555
67.57158295,0.21268177,0.21267547,2.68261290,2.68261337,659.00000000,659.00000000,1150.00000000,1150.00000000,112.51186371,112.51188660,179.38053493,179.38062326
67.68514696,0.18477758,0.18477211,2.68323302,2.68323350,660.50000000,660.50000000,1151.00000000,1151.00000000,112.83221436,112.83222961,179.73372165,179.73376390
67.79871096,0.12833419,0.12833039,2.68366289,2.68366337,661.50000000,661.50000000,1152.00000000,1152.00000000,112.94365692,112.94365692,179.86586767,179.86586767
67.91227497,0.07124210,0.07123999,2.68390107,2.68390155,662.00000000,662.00000000,1152.00000000,1152.00000000,113.05113220,113.05113220,179.98538845,179.98538845
68.02583897,0.03159203,0.03159109,2.68400669,2.68400717,662.00000000,662.00000000,1152.00000000,1152.00000000,113.05333710,113.05335236,179.99226749,179.99232584
68.13940298,0.01117971,0.01117938,2.68404388,2.68404436,662.00000000,662.00000000,1152.00000000,1152.00000000,113.05412292,113.05413055,179.99474969,179.99477793
68.25296698,0.00318906,0.00318896,2.68405437,2.68405485,662.00000000,662.00000000,1152.00000000,1152.00000000,113.05432129,113.05433655,179.99540238,179.99544277
68.36653099,0.00098495,0.00098492,2.68405771,2.68405819,662.00000000,662.00000000,1152.00000000,1152.00000000,113.05439758,113.05439758,179.99562416,179.99562416
68.48009499,0.00159247,0.00159242,2.68406296,2.68406343,662.00000000,662.00000000,1152.00000000,1152.00000000,113.05450439,113.05450439,179.99596265,179.99596265
68.59365900,0.00612329,0.00612311,2.68408322,2.68408370,662.00000000,662.00000000,1152.00000000,1152.00000000,113.05494690,113.05495453,179.99732483,179.99733698
68.70722300,0.02000939,0.02000880,2.68414950,2.68414998,662.50000000,662.50000000,1152.00000000,1152.00000000,113.15882874,113.15883636,180.10543015,180.10546027
68.82078701,0.05165719,0.05165566,2.68431997,2.68432045,662.50000000,662.50000000,1153.00000000,1153.00000000,113.16237640,113.16239166,180.17600486,180.17604527
68.93435101,0.10528132,0.10527820,2.68466687,2.68466735,663.50000000,663.50000000,1153.00000000,1153.00000000,113.37464142,113.37464905,180.34656029,180.34662457
69.04791502,0.16957344,0.16956842,2.68522453,2.68522501,664.50000000,664.50000000,1154.00000000,1154.00000000,113.48883820,113.48883820,180.48665240,180.48666856
69.16147902,0.21599918,0.21599279,2.68593407,2.68593431,666.00000000,666.00000000,1156.00000000,1156.00000000,113.81128693,113.81128693,180.96263933,180.96262313
69.27504303,0.21764113,0.21763469,2.68664765,2.68664789,667.00000000,667.00000000,1157.00000000,1157.00000000,113.92881012,113.92881012,181.11267668,181.11271283
69.38860703,0.17342973,0.17342460,2.68721533,2.68721557,668.50000000,668.50000000,1158.00000000,1158.00000000,114.24839020,114.24839020,181.51900524,181.51902335
69.50217104,0.10922029,0.10921705,2.68757224,2.68757248,669.00000000,669.00000000,1159.00000000,1159.00000000,114.35847473,114.35849762,181.70549225,181.70552862
69.61573504,0.05430277,0.05430117,2.68774939,2.68774962,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46478271,114.46476746,181.81994002,181.81993209
69.72929905,0.02128667,0.02128604,2.68781877,2.68781900,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46623230,114.46623230,181.82449199,181.82451013
69.84286305,0.00656942,0.00656922,2.68783998,2.68784046,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46669006,114.46669006,181.82591879,181.82591879
69.95642706,0.00159379,0.00159375,2.68784523,2.68784547,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46680450,114.46680450,181.82627096,181.82627096
70.06999106,0.00030353,0.00030352,2.68784618,2.68784642,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46681213,114.46681213,181.82631753,181.82631753
70.18355507,0.00004098,0.00004098,2.68784642,2.68784666,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46681213,114.46682739,181.82631753,181.82632362
70.29711907,0.00000000,0.00000000,2.68784642,2.68784666,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46681213,114.46682739,181.82631753,181.82632362
70.41068308,0.00006310,0.00006310,2.68784642,2.68784690,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46681213,114.46682739,181.82631753,181.82635806
70.52424708,0.00042802,0.00042801,2.68784785,2.68784833,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46684265,114.46685028,181.82640045,181.82642887
70.63781109,0.00219756,0.00219749,2.68785501,2.68785524,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46699524,114.46700287,181.82684581,181.82689238
70.75137509,0.00881276,0.00881250,2.68788314,2.68788362,669.50000000,669.50000000,1159.00000000,1159.00000000,114.46759033,114.46759796,181.82871190,181.82877661
70.86493910,0.02762477,0.02762395,2.68797183,2.68797207,670.00000000,670.00000000,1159.00000000,1159.00000000,114.46947479,114.46947479,181.71420935,181.71420935
70.97850310,0.06774537,0.06774337,2.68818855,2.68818879,670.50000000,670.50000000,1160.00000000,1160.00000000,114.57659912,114.57659912,181.95152951,181.95152951
71.09206711,0.13010799,0.13010413,2.68860435,2.68860459,671.00000000,671.00000000,1160.00000000,1160.00000000,114.68794250,114.68794250,182.02114169,182.02115986
71.20563111,0.19592490,0.19591910,2.68922925,2.68922949,672.50000000,672.50000000,1162.00000000,1162.00000000,115.00894165,115.00894165,182.49037266,182.49037266
71.31919512,0.23164219,0.23163533,2.68996692,2.68996716,674.00000000,674.00000000,1163.00000000,1163.00000000,115.22975159,115.22975922,182.74338140,182.74339350
71.43275912,0.21533574,0.21532937,2.69065166,2.69065189,675.50000000,675.50000000,1164.00000000,1164.00000000,115.55211639,115.55213165,183.15519099,183.15521518
71.54632313,0.15762782,0.15762315,2.69115210,2.69115233,676.50000000,676.50000000,1165.00000000,1165.00000000,115.66538239,115.66538239,183.22912774,183.22912774
71.65988713,0.09099054,0.09098784,2.69144034,2.69144058,677.00000000,677.00000000,1166.00000000,1166.00000000,115.77413940,115.77413940,183.47176821,183.47176821
71.77345114,0.04147308,0.04147185,2.69157171,2.69157195,677.00000000,677.00000000,1166.00000000,1166.00000000,115.77693176,115.77693176,183.48043161,183.48046641
71.88701514,0.01494110,0.01494065,2.69161892,2.69161916,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88056183,115.88057709,183.52412040,183.52416107
72.00057915,0.00425713,0.00425701,2.69163227,2.69163251,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88085938,115.88085938,183.52502232,183.52502232
72.11414315,0.00095950,0.00095947,2.69163537,2.69163561,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88092804,115.88092804,183.52523371,183.52523371
72.22770716,0.00017101,0.00017101,2.69163585,2.69163609,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88093567,115.88093567,183.52524580,183.52524580
72.34127116,0.00002091,0.00002091,2.69163585,2.69163609,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88093567,115.88093567,183.52524580,183.52524580
72.45483517,0.00003500,0.00003500,2.69163609,2.69163632,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88093567,115.88095093,183.52524580,183.52528827
72.56839917,0.00019382,0.00019381,2.69163656,2.69163680,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88095093,115.88096619,183.52530478,183.52534725
72.68196318,0.00083821,0.00083818,2.69163918,2.69163942,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88098907,115.88101196,183.52545133,183.52548758
72.79552718,0.00288744,0.00288735,2.69164824,2.69164848,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88120270,115.88121033,183.52608289,183.52609497
72.90909119,0.00800172,0.00800148,2.69167304,2.69167328,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88172150,115.88172150,183.52767978,183.52773290
73.02265519,0.01803326,0.01803272,2.69172931,2.69172955,677.50000000,677.50000000,1166.00000000,1166.00000000,115.88292694,115.88291168,183.53143446,183.53141029
73.13621920,0.03352219,0.03352120,2.69183326,2.69183350,678.00000000,678.00000000,1166.00000000,1166.00000000,115.98778534,115.98777008,183.63975794,183.63973378
73.24978320,0.05237881,0.05237726,2.69199586,2.69199610,678.00000000,678.00000000,1167.00000000,1167.00000000,115.99122620,115.99123383,183.77275410,183.77276618
73.36334721,0.07051121,0.07050912,2.69221401,2.69221425,678.50000000,678.50000000,1167.00000000,1167.00000000,116.09851837,116.09853363,183.82748157,183.82750573
73.47691121,0.08431193,0.08430943,2.69247460,2.69247484,679.00000000,679.00000000,1168.00000000,1168.00000000,116.10408783,116.10408783,183.84474788,183.84478456
73.59047522,0.09265421,0.09265147,2.69276071,2.69276094,679.50000000,679.50000000,1168.00000000,1168.00000000,116.21282959,116.21282959,183.96500473,183.96500473
73.70403922,0.09669211,0.09668924,2.69305873,2.69305873,680.50000000,680.50000000,1169.00000000,1169.00000000,116.42452240,116.42452240,184.24841520,184.24841520
73.81760323,0.09828918,0.09828627,2.69336104,2.69336128,681.00000000,681.00000000,1169.00000000,1169.00000000,116.53364563,116.53365326,184.36949843,184.36951050
73.93116723,0.09879446,0.09879153,2.69366455,2.69366479,681.50000000,681.50000000,1170.00000000,1170.00000000,116.64282227,116.64280701,184.55211936,184.55209522
74.04473124,0.09869274,0.09868982,2.69396734,2.69396734,682.00000000,682.00000000,1171.00000000,1171.00000000,116.64929962,116.64929962,184.57222646,184.57222646
74.15829524,0.09761393,0.09761104,2.69426632,2.69426632,683.00000000,683.00000000,1171.00000000,1171.00000000,116.86106110,116.86106110,184.79374202,184.79374202
74.27185925,0.09429346,0.09429067,2.69455457,2.69455481,683.50000000,683.50000000,1172.00000000,1172.00000000,116.96993256,116.96993256,184.97528036,184.97529703
74.38542325,0.08680992,0.08680735,2.69481969,2.69481969,684.00000000,684.00000000,1172.00000000,1172.00000000,117.07830811,117.07830811,185.09353340,185.09353340
74.49898726,0.07371333,0.07371115,2.69504452,2.69504452,684.50000000,684.50000000,1173.00000000,1173.00000000,117.18582916,117.18582916,185.27083655,185.27083655
74.61255126,0.05573499,0.05573334,2.69521403,2.69521427,684.50000000,684.50000000,1173.00000000,1173.00000000,117.18947601,117.18947601,185.28216390,185.28216390
74.72611527,0.03634198,0.03634090,2.69532442,2.69532466,685.00000000,685.00000000,1173.00000000,1173.00000000,117.19184875,117.19184875,185.22764156,185.22766003
74.83967927,0.01991025,0.01990966,2.69538498,2.69538498,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19314575,117.19314575,185.29354456,185.29354456
74.95324328,0.00898501,0.00898474,2.69541216,2.69541240,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19371796,117.19373322,185.29531983,185.29534396
75.06680728,0.00329127,0.00329117,2.69542217,2.69542217,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19394684,117.19394684,185.29601324,185.29601324
75.18037129,0.00096793,0.00096790,2.69542503,2.69542527,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19398499,117.19400024,185.29616061,185.29618474
75.29393529,0.00022636,0.00022635,2.69542575,2.69542575,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
75.40749930,0.00004136,0.00004136,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
75.52106330,0.00000532,0.00000532,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
75.63462731,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
75.74819131,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
75.86175532,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
75.97531932,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.08888333,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.20244733,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.31601134,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.42957534,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.54313935,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.65670335,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.77026736,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.88383136,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
76.99739537,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.11095937,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.22452338,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.33808738,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.45165139,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.56521539,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.67877940,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.79234340,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
77.90590741,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.01947141,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.13303542,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.24659942,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.36016343,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.47372743,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.58729144,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.70085544,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.81441945,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
78.92798345,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.04154746,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.15511146,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.26867547,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.38223947,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.49580348,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.60936748,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.72293149,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.83649549,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
79.95005950,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.06362350,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.17718751,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.29075151,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.40431552,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.51787952,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.63144353,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.74500753,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.85857154,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
80.97213554,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.08569955,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.19926355,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.31282756,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.42639156,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.53995557,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.65351957,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.76708358,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.88064758,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
81.99421159,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.10777559,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.22133960,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.33490360,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.44846761,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.56203161,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.67559561,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.78915962,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
82.90272362,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.01628763,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.12985163,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.24341564,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.35697964,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.47054365,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.58410765,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.69767166,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.81123566,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
83.92479967,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
84.03836367,0.00000000,0.00000000,2.69542599,2.69542599,685.00000000,685.00000000,1174.00000000,1174.00000000,117.19401550,117.19401550,185.29622735,185.29622735
