"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
3.28489532,0.00028086,0.00028031,0.00017100,0.00017067,0.02290344,0.02290344,0.08905029,0.08905029,0.00060590,0.00060476,1.08105469,1.08105469,2.97579804,2.97021241,16.29881610,16.29716032,0.00000000,0.00000000,0.00000000,0.00000000
3.31684121,0.00644924,0.00644548,0.00388878,0.00388652,0.02308655,0.02307129,0.08947754,0.08941650,0.01380544,0.01379805,1.08105469,1.08105469,68.99732868,68.96039618,16.38985065,16.38803365,0.00000000,0.00000000,0.00000000,0.00000000
3.54693364,0.00517632,0.00517351,0.00291876,0.00291718,0.02696228,0.02696228,0.09826660,0.09826660,0.01049886,0.01049367,1.09667969,1.09667969,59.22069309,59.19140244,18.37456211,18.37193629,0.00000000,0.00000000,0.00000000,0.00000000
3.57923804,0.01321930,0.01322094,0.00738666,0.00738757,0.02989197,0.02987671,0.10424805,0.10418701,0.02661692,0.02662149,1.10839844,1.10839844,152.61543655,152.64162625,19.92097452,19.91781729,0.00000000,0.00000000,0.00000000,0.00000000
3.62723728,0.00246503,0.00246529,0.00135918,0.00135932,0.03726196,0.03726196,0.11914062,0.11914062,0.00491031,0.00491106,1.13769531,1.13769531,28.84014758,28.84455237,23.44057726,23.43845284,0.00000000,0.00000000,0.00000000,0.00000000
3.64218533,0.00225809,0.00225718,0.00123996,0.00123947,0.03863525,0.03863525,0.12182617,0.12182617,0.00448320,0.00448161,1.14355469,1.14355469,26.52788543,26.51847964,24.04788577,24.04590660,0.00000000,0.00000000,0.00000000,0.00000000
3.66977601,0.00292742,0.00292805,0.00159542,0.00159577,0.03988647,0.03985596,0.12426758,0.12426758,0.00577682,0.00577834,1.14843750,1.14843750,34.65166675,34.66081421,24.59326525,24.59113872,0.00000000,0.00000000,0.00000000,0.00000000
3.74146503,0.00240968,0.00240605,0.00128810,0.00128616,0.04147339,0.04147339,0.12744141,0.12731934,0.00468147,0.00467465,1.15527344,1.15527344,29.08042247,29.03800900,25.28794895,25.28606173,0.00000000,0.00000000,0.00000000,0.00000000
3.79099352,0.00231800,0.00231868,0.00122290,0.00122325,0.04275513,0.04275513,0.12988281,0.12976074,0.00445579,0.00445729,1.16113281,1.16113281,28.34435742,28.35391751,25.85654240,25.85387644,0.00000000,0.00000000,0.00000000,0.00000000
3.86266037,0.00674864,0.00675366,0.00349430,0.00349690,0.04397583,0.04397583,0.13208008,0.13208008,0.01277772,0.01278785,1.16601562,1.16601562,84.08177840,84.14842746,26.39896101,26.39653092,0.00000000,0.00000000,0.00000000,0.00000000
3.86858200,0.00428020,0.00428471,0.00221280,0.00221513,0.04748535,0.04745483,0.13854980,0.13854980,0.00809401,0.00810291,1.18066406,1.18066406,53.40912495,53.46787563,27.94614321,27.94504020,0.00000000,0.00000000,0.00000000,0.00000000
3.90895178,0.00489378,0.00489514,0.00250388,0.00250458,0.04968262,0.04968262,0.14257812,0.14257812,0.00917693,0.00917991,1.19042969,1.19042969,61.70264396,61.72271475,28.88591431,28.88586415,0.00000000,0.00000000,0.00000000,0.00000000
3.93351683,0.00626625,0.00626474,0.00318608,0.00318531,0.05218506,0.05218506,0.14709473,0.14709473,0.01169121,0.01168896,1.20117188,1.20117188,79.50379389,79.48851556,29.93490754,29.93519438,0.00000000,0.00000000,0.00000000,0.00000000
3.98454262,0.00361667,0.00361682,0.00181535,0.00181542,0.05538940,0.05535889,0.15270996,0.15270996,0.00667775,0.00667834,1.21582031,1.21582031,46.48218166,46.48631457,31.23463596,31.23466628,0.00000000,0.00000000,0.00000000,0.00000000
4.05873922,0.00456836,0.00456614,0.00225112,0.00225003,0.05718994,0.05718994,0.15600586,0.15600586,0.00830982,0.00830617,1.22363281,1.22363281,59.80686504,59.78058301,31.97005888,31.97015315,0.00000000,0.00000000,0.00000000,0.00000000
4.07993675,0.00469255,0.00469383,0.00230030,0.00230093,0.05944824,0.05944824,0.15991211,0.15979004,0.00849975,0.00850249,1.23437500,1.23437500,61.75347427,61.77333926,32.89211957,32.89181168,0.00000000,0.00000000,0.00000000,0.00000000
4.08197886,0.00612451,0.00612165,0.00300075,0.00299935,0.06173706,0.06173706,0.16381836,0.16381836,0.01108900,0.01108435,1.24511719,1.24414062,80.63824239,80.60443318,33.81782081,33.81781505,0.00000000,0.00000000,0.00000000,0.00000000
4.14199027,0.08589188,0.08589255,0.04147372,0.04147405,0.06475830,0.06475830,0.16894531,0.16894531,0.15368610,0.15369464,1.25878906,1.25878906,1147.52043392,1147.58416062,34.98975917,34.98927047,0.00000000,0.00000000,0.00000000,0.00000000
4.14876550,0.00176771,0.00176063,0.00085216,0.00084875,0.10620117,0.10620117,0.23901367,0.23901367,0.00315877,0.00314626,1.46777344,1.46777344,23.65536106,23.56169277,48.70116714,48.70147029,0.00000000,0.00000000,0.00000000,0.00000000
4.19237625,0.00167226,0.00167549,0.00079776,0.00079931,0.10705566,0.10705566,0.24047852,0.24047852,0.00296297,0.00296884,1.47167969,1.47167969,22.61330108,22.65808916,48.94342695,48.94277170,0.00000000,0.00000000,0.00000000,0.00000000
4.22306252,0.00084454,0.00084643,0.00039996,0.00040086,0.10784912,0.10784912,0.24182129,0.24182129,0.00148754,0.00149095,1.47656250,1.47656250,11.50389390,11.53021745,49.17389900,49.17370222,0.00000000,0.00000000,0.00000000,0.00000000
4.28112200,0.00226791,0.00226463,0.00105949,0.00105796,0.10827637,0.10827637,0.24243164,0.24243164,0.00395060,0.00394507,1.47851562,1.47851562,31.31721803,31.27340626,49.29073175,49.29080247,0.00000000,0.00000000,0.00000000,0.00000000
4.29907175,0.00105670,0.00105216,0.00049159,0.00048948,0.10931396,0.10931396,0.24414062,0.24414062,0.00183447,0.00182668,1.48437500,1.48437500,14.65293685,14.59066033,49.60739315,49.60702182,0.00000000,0.00000000,0.00000000,0.00000000
4.30896687,0.02712626,0.02712557,0.01259061,0.01259029,0.10980225,0.10980225,0.24499512,0.24499512,0.04700452,0.04700556,1.48730469,1.48730469,377.01824242,377.02660182,49.75486299,49.75386693,0.00000000,0.00000000,0.00000000,0.00000000
4.31130217,0.00114565,0.00114355,0.00053146,0.00053049,0.12243652,0.12237549,0.26538086,0.26538086,0.00198431,0.00198078,1.55859375,1.55859375,15.93160456,15.90322872,53.40940586,53.40855621,0.00000000,0.00000000,0.00000000,0.00000000
4.34975313,0.00091233,0.00090880,0.00041949,0.00041786,0.12292480,0.12292480,0.26635742,0.26635742,0.00156884,0.00156284,1.56250000,1.56250000,12.80023133,12.75127967,53.55834425,53.55723205,0.00000000,0.00000000,0.00000000,0.00000000
4.36038964,0.00364129,0.00364047,0.00167017,0.00166979,0.12335205,0.12335205,0.26708984,0.26684570,0.00624910,0.00624800,1.56445312,1.56445312,51.21289980,51.20386130,53.67770925,53.67614353,0.00000000,0.00000000,0.00000000,0.00000000
4.40780126,0.00318097,0.00317537,0.00144333,0.00144080,0.12500000,0.12500000,0.26977539,0.26953125,0.00541132,0.00540206,1.57421875,1.57421875,45.22517737,45.14782148,54.15264878,54.15101334,0.00000000,0.00000000,0.00000000,0.00000000
4.48337019,0.00314273,0.00314205,0.00140195,0.00140165,0.12646484,0.12646484,0.27197266,0.27197266,0.00527285,0.00527197,1.58300781,1.58300781,45.44763264,45.44000304,54.56862237,54.56629058,0.00000000,0.00000000,0.00000000,0.00000000
4.48934098,0.00152596,0.00152804,0.00067982,0.00068074,0.12792969,0.12780762,0.27416992,0.27416992,0.00255748,0.00256109,1.59179688,1.59082031,22.09662570,22.12781077,54.98347188,54.98108830,0.00000000,0.00000000,0.00000000,0.00000000
4.49112465,0.00108694,0.00108327,0.00048404,0.00048240,0.12854004,0.12854004,0.27514648,0.27514648,0.00182110,0.00181503,1.59570312,1.59570312,15.74568122,15.69319138,55.18404484,55.18195250,0.00000000,0.00000000,0.00000000,0.00000000
4.51974716,0.00318196,0.00318480,0.00140803,0.00140928,0.12902832,0.12902832,0.27587891,0.27587891,0.00530367,0.00530865,1.59765625,1.59765625,46.38833577,46.43185959,55.32652607,55.32396472,0.00000000,0.00000000,0.00000000,0.00000000
4.52092037,0.00058213,0.00058681,0.00025753,0.00025960,0.13049316,0.13049316,0.27807617,0.27807617,0.00097008,0.00097792,1.60644531,1.60644531,8.48878335,8.55737941,55.74417299,55.74202124,0.00000000,0.00000000,0.00000000,0.00000000
4.52916018,0.00257380,0.00257454,0.00113655,0.00113687,0.13073730,0.13073730,0.27856445,0.27856445,0.00428273,0.00428416,1.60839844,1.60839844,37.60031006,37.61293248,55.82026161,55.81872725,0.00000000,0.00000000,0.00000000,0.00000000
4.53637116,0.00135483,0.00135535,0.00059732,0.00059755,0.13183594,0.13183594,0.28027344,0.28027344,0.00225147,0.00225246,1.61523438,1.61523438,19.82399234,19.83266172,56.15604968,56.15463689,0.00000000,0.00000000,0.00000000,0.00000000
4.54321337,0.00170750,0.00169671,0.00075167,0.00074692,0.13244629,0.13244629,0.28125000,0.28125000,0.00283407,0.00281631,1.61914062,1.61914062,25.02206378,24.86520143,56.33228123,56.33094980,0.00000000,0.00000000,0.00000000,0.00000000
4.57230281,0.00028799,0.00029013,0.00012597,0.00012691,0.13317871,0.13317871,0.28247070,0.28247070,0.00047553,0.00047908,1.62402344,1.62304688,4.24734399,4.27905384,56.55393861,56.55122552,0.00000000,0.00000000,0.00000000,0.00000000
4.63619404,0.00170616,0.00170308,0.00073602,0.00073469,0.13330078,0.13330078,0.28271484,0.28247070,0.00278549,0.00278060,1.62402344,1.62402344,25.51406039,25.46926415,56.59147741,56.58904630,0.00000000,0.00000000,0.00000000,0.00000000
4.63690600,0.00117272,0.00117510,0.00050582,0.00050684,0.13403320,0.13403320,0.28369141,0.28369141,0.00191435,0.00191832,1.62890625,1.62890625,17.53964796,17.57605189,56.81645339,56.81363767,0.00000000,0.00000000,0.00000000,0.00000000
4.64659412,0.00168448,0.00168543,0.00072504,0.00072545,0.13452148,0.13452148,0.28442383,0.28442383,0.00274508,0.00274676,1.63183594,1.63183594,25.24634983,25.26182386,56.97059789,56.96810930,0.00000000,0.00000000,0.00000000,0.00000000
4.67741269,0.00123997,0.00124138,0.00053019,0.00053080,0.13525391,0.13525391,0.28564453,0.28564453,0.00200983,0.00201222,1.63671875,1.63671875,18.70748998,18.72966846,57.19174218,57.18939850,0.00000000,0.00000000,0.00000000,0.00000000
4.67967977,0.00162890,0.00162102,0.00069616,0.00069279,0.13586426,0.13574219,0.28637695,0.28637695,0.00263919,0.00262656,1.63964844,1.63964844,24.58718342,24.46949831,57.35505962,57.35291596,0.00000000,0.00000000,0.00000000,0.00000000
4.71671119,0.00173106,0.00173186,0.00073401,0.00073435,0.13647461,0.13647461,0.28735352,0.28735352,0.00278675,0.00278817,1.64355469,1.64355469,26.33601312,26.34947836,57.56900249,57.56584463,0.00000000,0.00000000,0.00000000,0.00000000
4.77962321,0.00137997,0.00137728,0.00057744,0.00057631,0.13720703,0.13720703,0.28857422,0.28857422,0.00219766,0.00219348,1.64843750,1.64843750,21.27459552,21.23415835,57.79728420,57.79425530,0.00000000,0.00000000,0.00000000,0.00000000
4.79840364,0.00441242,0.00441034,0.00183912,0.00183825,0.13781738,0.13781738,0.28930664,0.28930664,0.00700453,0.00700156,1.65234375,1.65234375,68.29248476,68.26351681,57.98103704,57.97766902,0.00000000,0.00000000,0.00000000,0.00000000
4.83074086,0.00466043,0.00466277,0.00192949,0.00193046,0.13964844,0.13964844,0.29199219,0.29199219,0.00735778,0.00736182,1.66406250,1.66308594,72.61704666,72.65698765,58.56699703,58.56341538,0.00000000,0.00000000,0.00000000,0.00000000
4.94134082,0.00530849,0.00530890,0.00214860,0.00214877,0.14160156,0.14160156,0.29492188,0.29492188,0.00822740,0.00822843,1.67675781,1.67675781,84.60874312,84.61928968,59.18369866,59.18049179,0.00000000,0.00000000,0.00000000,0.00000000
5.01588431,0.06935961,0.06935806,0.02765599,0.02765537,0.14379883,0.14367676,0.29809570,0.29809570,0.10618980,0.10619250,1.68945312,1.68945312,1122.15648878,1122.18497490,59.89423120,59.89115042,0.00000000,0.00000000,0.00000000,0.00000000
5.03004081,0.00613469,0.00612997,0.00243922,0.00243734,0.17138672,0.17138672,0.33764648,0.33764648,0.00937061,0.00936385,1.87890625,1.87890625,99.53215044,99.46027678,68.62561781,68.62313658,0.00000000,0.00000000,0.00000000,0.00000000
5.16001257,0.00361103,0.00360511,0.00139962,0.00139732,0.17382812,0.17382812,0.34106445,0.34106445,0.00540184,0.00539324,1.89648438,1.89648438,60.10086251,60.00520658,69.34700837,69.34403471,0.00000000,0.00000000,0.00000000,0.00000000
5.26170361,0.01040639,0.01039287,0.00395552,0.00395038,0.17529297,0.17517090,0.34301758,0.34301758,0.01532041,0.01530123,1.90722656,1.90722656,176.61429966,176.39323699,69.77899707,69.77535637,0.00000000,0.00000000,0.00000000,0.00000000
5.40928739,0.00384032,0.00384431,0.00141990,0.00142138,0.17919922,0.17919922,0.34863281,0.34838867,0.00552700,0.00553302,1.93652344,1.93652344,67.00485178,67.07781031,71.03325089,71.02811833,0.00000000,0.00000000,0.00000000,0.00000000
5.41751455,0.00123341,0.00123359,0.00045534,0.00045541,0.18066406,0.18054199,0.35034180,0.35034180,0.00177293,0.00177326,1.94726562,1.94726562,21.55303531,21.55711967,71.50333967,71.49875107,0.00000000,0.00000000,0.00000000,0.00000000
5.45904927,0.00218200,0.00218349,0.00079941,0.00079995,0.18103027,0.18103027,0.35107422,0.35107422,0.00311685,0.00311913,1.95117188,1.95019531,38.42129637,38.44932610,71.65389465,71.64934420,0.00000000,0.00000000,0.00000000,0.00000000
5.47752551,0.00214312,0.00214268,0.00078251,0.00078235,0.18188477,0.18188477,0.35205078,0.35205078,0.00305284,0.00305236,1.95703125,1.95703125,37.86436923,37.85839460,71.92149828,71.91715964,0.00000000,0.00000000,0.00000000,0.00000000
5.48748489,0.00382814,0.00383347,0.00139523,0.00139717,0.18261719,0.18261719,0.35327148,0.35327148,0.00544500,0.00545284,1.96289062,1.96289062,67.75803810,67.85559918,72.18425233,72.17988809,0.00000010,0.00000010,0.00000011,0.00000011
5.54103830,0.00263492,0.00263889,0.00095105,0.00095249,0.18408203,0.18395996,0.35498047,0.35498047,0.00371804,0.00372383,1.97363281,1.97363281,47.09307296,47.16636868,72.65207721,72.64841253,0.00000010,0.00000010,0.00000011,0.00000011
5.54222966,0.00356610,0.00355411,0.00128688,0.00128255,0.18493652,0.18493652,0.35644531,0.35620117,0.00503112,0.00501444,1.98144531,1.98144531,63.74959089,63.53821675,72.97545749,72.97231127,0.00000010,0.00000010,0.00000011,0.00000011
5.64267175,0.00168802,0.00168340,0.00059831,0.00059667,0.18627930,0.18627930,0.35815430,0.35815430,0.00234663,0.00234031,1.99023438,1.99023438,30.72291869,30.64019565,73.41094596,73.40637867,0.00000010,0.00000010,0.00000011,0.00000011
5.65955433,0.00136208,0.00136098,0.00048134,0.00048095,0.18688965,0.18688965,0.35888672,0.35888672,0.00188888,0.00188743,1.99511719,1.99511719,24.86480831,24.84577001,73.61990156,73.61478537,0.00000010,0.00000010,0.00000011,0.00000011
5.67868378,0.00158406,0.00158811,0.00055790,0.00055932,0.18737793,0.18737793,0.35961914,0.35937500,0.00219062,0.00219633,1.99902344,1.99902344,29.01473542,29.09037386,73.78858119,73.78334768,0.00000010,0.00000010,0.00000011,0.00000011
5.78748866,0.00826700,0.00827426,0.00285685,0.00285936,0.18786621,0.18786621,0.36035156,0.36010742,0.01125559,0.01126602,2.00390625,2.00390625,154.32536469,154.46830558,73.98492718,73.98021877,0.00000020,0.00000020,0.00000023,0.00000023
5.79538436,0.00567990,0.00569222,0.00196014,0.00196440,0.19079590,0.19079590,0.36401367,0.36401367,0.00772457,0.00774170,2.02539062,2.02539062,106.17491473,106.41041538,75.02062925,75.01693858,0.00000030,0.00000030,0.00000035,0.00000035
5.81280095,0.00261646,0.00261540,0.00090024,0.00089988,0.19274902,0.19274902,0.36645508,0.36645508,0.00354957,0.00354830,2.04101562,2.04101562,49.05673760,49.03920151,75.72496107,75.72285976,0.00000041,0.00000041,0.00000047,0.00000047
5.86037428,0.02153227,0.02152578,0.00734843,0.00734621,0.19360352,0.19360352,0.36767578,0.36767578,0.02901617,0.02900880,2.05078125,2.04882812,407.01880259,406.91543886,76.04818516,76.04597748,0.00000041,0.00000041,0.00000047,0.00000047
6.07080016,0.00924337,0.00926065,0.00304519,0.00305088,0.20092773,0.20092773,0.37719727,0.37719727,0.01209953,0.01212273,2.10937500,2.10937500,180.99876524,181.34583912,78.67874725,78.67595649,0.00000136,0.00000136,0.00000160,0.00000160
6.72364694,0.01496285,0.01496417,0.00445081,0.00445121,0.20397949,0.20397949,0.38110352,0.38110352,0.01800284,0.01800529,2.13476562,2.13476562,324.50284053,324.54701321,79.82069928,79.82012258,0.00000201,0.00000201,0.00000237,0.00000237
7.01006943,0.10218239,0.10217350,0.02915303,0.02915050,0.20849609,0.20849609,0.38671875,0.38647461,0.11877098,0.11876631,2.17382812,2.17382812,2310.45571616,2310.36483383,81.82815453,81.82786190,0.00000346,0.00000346,0.00000410,0.00000410
7.65672510,0.01693072,0.01693045,0.00442244,0.00442237,0.23767090,0.23754883,0.42163086,0.42163086,0.01829051,0.01829108,2.44921875,2.44921875,418.13619682,418.14938601,94.90154156,94.90081041,0.00005803,0.00005706,0.00007243,0.00007120
9.61291534,0.12037460,0.12038388,0.02504435,0.02504628,0.24206543,0.24206543,0.42675781,0.42675781,0.10756919,0.10758262,2.49414062,2.49414062,3732.40903816,3732.87495805,97.07954876,97.07890194,0.00008003,0.00008003,0.00010069,0.00010069
12.90055055,0.06664501,0.06666232,0.01033212,0.01033480,0.26708984,0.26708984,0.45434570,0.45434570,0.04650612,0.04652042,2.77734375,2.77734375,2773.16131901,2774.01401718,114.70330346,114.70478700,0.00036392,0.00036392,0.00048569,0.00048569
12.91283550,0.08552562,0.08553574,0.01324661,0.01324817,0.27734375,0.27734375,0.46533203,0.46533203,0.05963341,0.05964332,2.90820312,2.90820312,3562.19016569,3562.78183772,126.21414003,126.21886617,0.00060901,0.00060901,0.00083927,0.00083928
13.60265824,0.06952163,0.06950802,0.01022177,0.01021977,0.29077148,0.29077148,0.47924805,0.47924805,0.04638874,0.04638187,3.08593750,3.08593750,3050.30312889,3049.85159097,139.61446669,139.62085809,0.00108216,0.00108216,0.00155130,0.00155132
13.77608046,0.04232907,0.04234273,0.00614530,0.00614728,0.30078125,0.30078125,0.48999023,0.48999023,0.02794329,0.02795364,3.23437500,3.23437500,1880.89104563,1881.58791962,150.14160795,150.14604759,0.00161167,0.00161167,0.00237716,0.00237718
13.85969403,0.11105125,0.11105275,0.01602506,0.01602528,0.30712891,0.30712891,0.49633789,0.49633789,0.07293546,0.07293993,3.32812500,3.32812500,4964.50938458,4964.81350090,156.27985630,156.28635105,0.00201678,0.00201678,0.00302623,0.00302627
13.86925678,0.06518379,0.06517681,0.00939975,0.00939875,0.32299805,0.32299805,0.51318359,0.51318359,0.04278597,0.04278343,3.57617188,3.57617188,2916.03025231,2915.85721298,171.42900242,171.43581022,0.00339629,0.00339629,0.00531634,0.00531642
14.50018894,0.04588901,0.04589942,0.00632944,0.00633087,0.33251953,0.33251953,0.52294922,0.52294922,0.02900761,0.02901558,3.73437500,3.73437500,2146.25631717,2146.84582506,179.73294946,179.73896138,0.00451701,0.00451701,0.00723048,0.00723057
14.62933966,0.18270029,0.18266445,0.02497724,0.02497234,0.33886719,0.33886719,0.52978516,0.52978516,0.11462503,0.11460801,3.84375000,3.84375000,8621.11061581,8619.83075491,185.60762225,185.61503189,0.00537328,0.00537328,0.00873870,0.00873884
15.00994558,0.20569608,0.20570201,0.02740797,0.02740876,0.36376953,0.36376953,0.55566406,0.55566406,0.12627297,0.12628265,4.30859375,4.30859375,9958.73982671,9959.50252302,207.53626202,207.53980539,0.01008758,0.01008758,0.01733921,0.01733933
