"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
1.16987347,0.00000161,0.00000161,0.00000032,0.00000032,1.00000000,1.00000000,0.02635193,0.02635193,0.00000000,0.00000000,0.00000000,0.00000000
1.26727960,0.00000687,0.00000687,0.00000138,0.00000138,1.00000000,1.00000000,0.05856323,0.05856323,0.00000000,0.00000000,0.00000000,0.00000000
1.36468572,0.00002340,0.00002340,0.00000472,0.00000472,1.00000000,1.00000000,0.11602783,0.11602783,0.00000000,0.00000000,0.00000000,0.00000000
1.46209184,0.00006687,0.00006686,0.00001363,0.00001363,1.00000000,1.00000000,0.21020508,0.21020508,0.00000000,0.00000000,0.00000000,0.00000000
1.55949796,0.00016609,0.00016606,0.00003438,0.00003437,1.00000000,1.00000000,0.35424805,0.35424805,0.00000000,0.00000000,0.00000000,0.00000000
1.65690409,0.00036810,0.00036805,0.00007766,0.00007765,1.00000000,1.00000000,0.56347656,0.56347656,0.00000000,0.00000000,0.00000000,0.00000000
1.75431021,0.00074129,0.00074121,0.00015998,0.00015996,1.00097656,1.00097656,0.85205078,0.85205078,0.00000000,0.00000000,0.00000000,0.00000000
1.85171633,0.00137523,0.00137509,0.00030466,0.00030463,1.00097656,1.00097656,1.23535156,1.23535156,0.00000000,0.00000000,0.00000000,0.00000000
1.94912245,0.00237615,0.00237591,0.00054215,0.00054209,1.00195312,1.00195312,1.72656250,1.72656250,0.00000000,0.00000000,0.00000000,0.00000000
2.04652858,0.00385491,0.00385453,0.00090911,0.00090901,1.00292969,1.00292969,2.33593750,2.33593750,0.00000000,0.00000000,0.00000000,0.00000000
2.14393470,0.00591081,0.00591019,0.00144620,0.00144605,1.00488281,1.00488281,3.07226562,3.07226562,0.00000000,0.00000000,0.00000000,0.00000000
2.24134082,0.00861834,0.00861735,0.00219529,0.00219505,1.00683594,1.00683594,3.93945312,3.93945312,0.00000000,0.00000000,0.00000000,0.00000000
2.33874695,0.01199325,0.01199168,0.00319430,0.00319393,1.01074219,1.01074219,4.93359375,4.93359375,0.00000000,0.00000000,0.00000000,0.00000000
2.43615307,0.01600688,0.01600442,0.00447433,0.00447376,1.01464844,1.01464844,6.04687500,6.04687500,0.00000000,0.00000000,0.00000000,0.00000000
2.53355919,0.02056992,0.02056624,0.00605600,0.00605515,1.02050781,1.02050781,7.27734375,7.27734375,0.00000000,0.00000000,0.00000000,0.00000000
2.63096531,0.02556483,0.02555947,0.00794897,0.00794773,1.02636719,1.02636719,8.60937500,8.60937500,0.00000000,0.00000000,0.00000000,0.00000000
2.72837144,0.03087097,0.03086351,0.01015323,0.01015146,1.03417969,1.03417969,10.03125000,10.03125000,0.00000000,0.00000000,0.00000000,0.00000000
2.82577756,0.03641241,0.03640247,0.01266355,0.01266108,1.04296875,1.04296875,11.53125000,11.53125000,0.00000000,0.00000000,0.00000000,0.00000000
2.92318368,0.04219738,0.04218471,0.01547574,0.01547244,1.05371094,1.05371094,13.10156250,13.10156250,0.00000000,0.00000000,0.00000000,0.00000000
3.02058980,0.04834540,0.04832998,0.01859377,0.01858947,1.06542969,1.06542969,14.75000000,14.75000000,0.00000000,0.00000000,0.00000000,0.00000000
3.11799593,0.05510202,0.05508410,0.02203654,0.02203112,1.07812500,1.07812500,16.48437500,16.48437500,0.00000000,0.00000000,0.00000000,0.00000000
3.21540205,0.06277887,0.06275899,0.02584014,0.02583351,1.09277344,1.09277344,18.29687500,18.29687500,0.00000000,0.00000000,0.00000000,0.00000000
3.31280817,0.07172908,0.07170799,0.03005822,0.03005036,1.10937500,1.10937500,20.23437500,20.23437500,0.00000000,0.00000000,0.00000000,0.00000000
3.41021430,0.08224128,0.08221982,0.03475634,0.03474725,1.12792969,1.12792969,22.31250000,22.31250000,0.00000000,0.00000000,0.00000000,0.00000000
3.50762042,0.09444798,0.09442711,0.04000196,0.03999171,1.14941406,1.14941406,24.53125000,24.53125000,0.00000000,0.00000000,0.00000000,0.00000000
3.60502654,0.10824379,0.10822423,0.04585135,0.04584004,1.17382812,1.17382812,26.92187500,26.92187500,0.00000000,0.00000000,0.00000000,0.00000000
3.70243266,0.12323508,0.12321760,0.05233566,0.05232343,1.20214844,1.20214844,29.45312500,29.45312500,0.00000000,0.00000000,0.00000000,0.00000000
3.79983879,0.13874776,0.13873277,0.05944905,0.05943606,1.23339844,1.23339844,32.15625000,32.15625000,0.00000000,0.00000000,0.00000000,0.00000000
3.89724491,0.15389323,0.15388130,0.06714174,0.06712815,1.26855469,1.26855469,34.96875000,34.96875000,0.00000000,0.00000000,0.00000000,0.00000000
3.99465103,0.16768391,0.16767539,0.07531939,0.07530539,1.30761719,1.30761719,37.84375000,37.84375000,0.00000000,0.00000000,0.00000000,0.00000000
4.09205715,0.17919444,0.17918964,0.08385038,0.08383615,1.34960938,1.34960938,40.78125000,40.78125000,0.00000000,0.00000000,0.00000000,0.00000000
4.18946328,0.18771157,0.18771054,0.09257907,0.09256478,1.39355469,1.39355469,43.71875000,43.71875000,0.00000000,0.00000000,0.00000000,0.00000000
4.28686940,0.19285317,0.19285548,0.10134307,0.10132889,1.44042969,1.44042969,46.59375000,46.59375000,0.00000000,0.00000000,0.00000000,0.00000000
4.38427552,0.19461479,0.19461919,0.10999065,0.10997666,1.48730469,1.48730469,49.37500000,49.37500000,0.00000000,0.00000000,0.00000000,0.00000000
4.48168165,0.19333621,0.19334047,0.11839470,0.11838090,1.53515625,1.53515625,52.06250000,52.06250000,0.00000000,0.00000000,0.00000000,0.00000000
4.57908777,0.18959695,0.18959792,0.12646088,0.12644713,1.58300781,1.58300781,54.62500000,54.62500000,0.00000000,0.00000000,0.00000000,0.00000000
4.67649389,0.18407115,0.18406509,0.13412888,0.13411488,1.62988281,1.62988281,57.03125000,57.03125000,0.00000000,0.00000000,0.00000000,0.00000000
4.77390001,0.17738600,0.17736934,0.14136760,0.14135292,1.67480469,1.67480469,59.31250000,59.31250000,0.00000000,0.00000000,0.00000000,0.00000000
4.87130614,0.17002008,0.16999029,0.14816701,0.14815113,1.71875000,1.71875000,61.46875000,61.46875000,0.00000000,0.00000000,0.00000000,0.00000000
4.96871226,0.16226284,0.16221940,0.15452898,0.15451139,1.76171875,1.76171875,63.50000000,63.50000000,0.00000000,0.00000000,0.00000000,0.00000000
5.06611838,0.15423849,0.15418358,0.16046005,0.16044037,1.80175781,1.80175781,65.43750000,65.43750000,0.00000000,0.00000000,0.00000000,0.00000000
5.16352450,0.14596837,0.14590702,0.16596724,0.16594523,1.84082031,1.84082031,67.18750000,67.18750000,0.00000000,0.00000000,0.00000000,0.00000000
5.26093063,0.13743830,0.13737786,0.17105657,0.17103232,1.87792969,1.87792969,68.87500000,68.87500000,0.00000000,0.00000000,0.00000000,0.00000000
5.35833675,0.12866686,0.12861585,0.17573449,0.17570840,1.91210938,1.91210938,70.43750000,70.43750000,0.00000001,0.00000001,0.00000001,0.00000001
5.45574287,0.11972839,0.11969483,0.18000972,0.17998242,1.94433594,1.94433594,71.87500000,71.87500000,0.00000003,0.00000003,0.00000003,0.00000003
5.55314900,0.11075137,0.11074103,0.18389504,0.18386738,1.97363281,1.97363281,73.18750000,73.18750000,0.00000007,0.00000007,0.00000008,0.00000008
5.65055512,0.10189555,0.10191035,0.18740806,0.18738091,2.00195312,2.00195312,74.43750000,74.43750000,0.00000014,0.00000014,0.00000016,0.00000016
5.74796124,0.09333625,0.09337321,0.19057144,0.19054554,2.02539062,2.02539062,75.56250000,75.56250000,0.00000025,0.00000025,0.00000029,0.00000029
5.84536736,0.08524673,0.08529782,0.19341251,0.19338833,2.04882812,2.04882812,76.56250000,76.56250000,0.00000041,0.00000041,0.00000047,0.00000047
5.94277349,0.07780295,0.07785583,0.19596301,0.19594054,2.07031250,2.07031250,77.50000000,77.50000000,0.00000062,0.00000062,0.00000072,0.00000072
6.04017961,0.07120359,0.07124334,0.19825952,0.19823833,2.08984375,2.08984375,78.37500000,78.37500000,0.00000088,0.00000088,0.00000103,0.00000103
6.13758573,0.06567306,0.06568438,0.20034404,0.20032321,2.10546875,2.10546875,79.18750000,79.18750000,0.00000120,0.00000119,0.00000140,0.00000140
6.23499186,0.06144716,0.06141700,0.20226395,0.20224218,2.12304688,2.12304688,79.93750000,79.93750000,0.00000157,0.00000156,0.00000184,0.00000184
6.33239798,0.05881054,0.05873059,0.20407322,0.20404899,2.13867188,2.13867188,80.68750000,80.68750000,0.00000201,0.00000200,0.00000236,0.00000236
6.42980410,0.05793943,0.05780820,0.20582868,0.20580049,2.15234375,2.15234375,81.37500000,81.37500000,0.00000252,0.00000251,0.00000298,0.00000297
6.52721022,0.05896238,0.05878609,0.20758849,0.20755503,2.16796875,2.16796875,82.12500000,82.12500000,0.00000315,0.00000314,0.00000374,0.00000372
6.62461635,0.06183677,0.06162974,0.20940694,0.20936739,2.18359375,2.18359375,82.93750000,82.93750000,0.00000393,0.00000392,0.00000468,0.00000466
6.72202247,0.06635066,0.06613362,0.21132986,0.21128403,2.20117188,2.20117188,83.75000000,83.75000000,0.00000494,0.00000491,0.00000589,0.00000586
6.81942859,0.07208849,0.07188628,0.21338923,0.21333762,2.22070312,2.22070312,84.68750000,84.68750000,0.00000625,0.00000621,0.00000748,0.00000744
6.91683471,0.07846219,0.07830036,0.21559912,0.21554294,2.24023438,2.24023438,85.68750000,85.68750000,0.00000795,0.00000790,0.00000956,0.00000950
7.01424084,0.08476267,0.08466382,0.21795329,0.21789438,2.26171875,2.26171875,86.75000000,86.75000000,0.00001019,0.00001013,0.00001230,0.00001222
7.11164696,0.09022540,0.09020582,0.22042488,0.22036542,2.28515625,2.28515625,87.87500000,87.87500000,0.00001308,0.00001300,0.00001585,0.00001576
7.20905308,0.09417260,0.09423991,0.22296973,0.22291209,2.30859375,2.30859375,89.12500000,89.12500000,0.00001672,0.00001663,0.00002037,0.00002026
7.30645921,0.09602366,0.09617580,0.22553001,0.22547643,2.33203125,2.33203125,90.31250000,90.31250000,0.00002120,0.00002110,0.00002594,0.00002581
7.40386533,0.09543614,0.09566207,0.22804116,0.22799352,2.35742188,2.35742188,91.56250000,91.56250000,0.00002651,0.00002641,0.00003260,0.00003246
7.50127145,0.09233068,0.09261218,0.23043904,0.23039870,2.38085938,2.38085938,92.75000000,92.75000000,0.00003256,0.00003246,0.00004022,0.00004008
7.59867757,0.08689451,0.08720960,0.23266681,0.23263456,2.40234375,2.40234375,93.87500000,93.87500000,0.00003916,0.00003906,0.00004856,0.00004844
7.69608370,0.07954947,0.07987507,0.23468044,0.23465644,2.42187500,2.42187500,94.87500000,94.87500000,0.00004599,0.00004591,0.00005726,0.00005715
7.79348982,0.07087877,0.07119436,0.23645219,0.23643607,2.44140625,2.44140625,95.81250000,95.81250000,0.00005282,0.00005276,0.00006597,0.00006590
7.89089594,0.06154223,0.06183127,0.23797156,0.23796257,2.45703125,2.45703125,96.62500000,96.62500000,0.00005932,0.00005928,0.00007430,0.00007425
7.98830206,0.05219150,0.05244329,0.23924437,0.23924153,2.46875000,2.46875000,97.25000000,97.25000000,0.00006519,0.00006518,0.00008187,0.00008186
8.08570819,0.04338173,0.04359102,0.24028958,0.24029177,2.48046875,2.48046875,97.87500000,97.87500000,0.00007041,0.00007042,0.00008862,0.00008863
8.18311431,0.03552887,0.03569527,0.24113540,0.24114156,2.48828125,2.48828125,98.31250000,98.31250000,0.00007480,0.00007484,0.00009430,0.00009434
8.28052043,0.02888338,0.02901018,0.24181493,0.24182408,2.49609375,2.49609375,98.68750000,98.68750000,0.00007861,0.00007866,0.00009922,0.00009929
8.37792656,0.02354043,0.02363312,0.24236232,0.24237362,2.50195312,2.50195312,99.00000000,99.00000000,0.00008169,0.00008175,0.00010323,0.00010331
8.47533268,0.01946905,0.01953413,0.24280983,0.24282262,2.50585938,2.50585938,99.25000000,99.25000000,0.00008431,0.00008438,0.00010664,0.00010673
8.57273880,0.01655224,0.01659614,0.24318597,0.24319977,2.50976562,2.50976562,99.50000000,99.50000000,0.00008659,0.00008667,0.00010963,0.00010973
8.67014492,0.01462931,0.01465776,0.24351469,0.24352911,2.51367188,2.51367188,99.68750000,99.68750000,0.00008856,0.00008865,0.00011219,0.00011230
8.76755105,0.01353193,0.01354964,0.24381536,0.24383019,2.51757812,2.51757812,99.87500000,99.87500000,0.00009049,0.00009057,0.00011468,0.00011480
8.86495717,0.01310869,0.01311929,0.24410343,0.24411848,2.51953125,2.51953125,100.06250000,100.06250000,0.00009228,0.00009237,0.00011706,0.00011718
8.96236329,0.01323954,0.01324561,0.24439120,0.24440640,2.52343750,2.52343750,100.25000000,100.25000000,0.00009411,0.00009420,0.00011943,0.00011955
9.05976941,0.01383540,0.01383871,0.24468872,0.24470398,2.52734375,2.52734375,100.43750000,100.43750000,0.00009611,0.00009620,0.00012205,0.00012218
9.15717554,0.01483191,0.01483355,0.24500425,0.24501956,2.52929688,2.52929688,100.68750000,100.68750000,0.00009817,0.00009826,0.00012478,0.00012490
9.25458166,0.01618294,0.01618364,0.24534491,0.24536023,2.53320312,2.53320312,100.87500000,100.87500000,0.00010051,0.00010061,0.00012784,0.00012796
9.35198778,0.01784381,0.01784400,0.24571662,0.24573193,2.53710938,2.53710938,101.18750000,101.18750000,0.00010301,0.00010311,0.00013114,0.00013127
9.44939391,0.01976445,0.01976436,0.24612409,0.24613941,2.54296875,2.54296875,101.43750000,101.43750000,0.00010599,0.00010610,0.00013503,0.00013517
9.54680003,0.02188393,0.02188369,0.24657065,0.24658597,2.54687500,2.54687500,101.75000000,101.75000000,0.00010911,0.00010921,0.00013916,0.00013930
9.64420615,0.02412980,0.02412946,0.24705806,0.24707337,2.55273438,2.55273438,102.12500000,102.12500000,0.00011279,0.00011290,0.00014402,0.00014416
9.74161227,0.02642270,0.02642231,0.24758647,0.24760176,2.55859375,2.55859375,102.50000000,102.50000000,0.00011676,0.00011687,0.00014928,0.00014942
9.83901840,0.02868154,0.02868111,0.24815436,0.24816965,2.56445312,2.56445312,102.93750000,102.93750000,0.00012124,0.00012135,0.00015522,0.00015537
9.93642452,0.03083080,0.03083034,0.24875882,0.24877411,2.57031250,2.57031250,103.43750000,103.43750000,0.00012602,0.00012614,0.00016162,0.00016177
10.03383064,0.03281181,0.03281131,0.24939589,0.24941115,2.57812500,2.57812500,103.93750000,103.93750000,0.00013145,0.00013157,0.00016883,0.00016898
10.13123676,0.03458514,0.03458462,0.25006092,0.25007617,2.58593750,2.58593750,104.43750000,104.43750000,0.00013716,0.00013729,0.00017643,0.00017660
10.22864289,0.03613252,0.03613198,0.25074908,0.25076434,2.59375000,2.59375000,105.00000000,105.00000000,0.00014327,0.00014340,0.00018461,0.00018478
10.32604901,0.03745543,0.03745486,0.25145572,0.25147095,2.60156250,2.60156250,105.56250000,105.56250000,0.00014989,0.00015002,0.00019347,0.00019365
10.42345513,0.03857112,0.03857054,0.25217661,0.25219184,2.60937500,2.60937500,106.18750000,106.18750000,0.00015673,0.00015687,0.00020271,0.00020289
10.52086126,0.03950733,0.03950673,0.25290817,0.25292337,2.61718750,2.61718750,106.81250000,106.81250000,0.00016392,0.00016406,0.00021243,0.00021262
10.61826738,0.04029675,0.04029615,0.25364748,0.25366268,2.62695312,2.62695312,107.43750000,107.43750000,0.00017174,0.00017189,0.00022299,0.00022318
10.71567350,0.04097238,0.04097177,0.25439236,0.25440755,2.63476562,2.63476562,108.06250000,108.06250000,0.00017960,0.00017975,0.00023362,0.00023383
10.81307962,0.04156412,0.04156349,0.25514120,0.25515637,2.64453125,2.64453125,108.68750000,108.68750000,0.00018794,0.00018810,0.00024494,0.00024515
10.91048575,0.04209690,0.04209627,0.25589287,0.25590804,2.65234375,2.65234375,109.37500000,109.37500000,0.00019645,0.00019661,0.00025660,0.00025682
11.00789187,0.04260886,0.04260822,0.25664693,0.25666210,2.66210938,2.66210938,110.06250000,110.06250000,0.00020564,0.00020581,0.00026911,0.00026934
11.10529799,0.04310075,0.04310010,0.25740302,0.25741816,2.66992188,2.66992188,110.75000000,110.75000000,0.00021481,0.00021498,0.00028171,0.00028194
11.20270411,0.04360201,0.04360136,0.25816125,0.25817639,2.67968750,2.67968750,111.43750000,111.43750000,0.00022452,0.00022470,0.00029506,0.00029531
11.30011024,0.04414088,0.04414022,0.25892222,0.25893736,2.68750000,2.68750000,112.12500000,112.12500000,0.00023440,0.00023459,0.00030870,0.00030896
11.39751636,0.04475830,0.04475762,0.25968724,0.25970238,2.69726562,2.69726562,112.81250000,112.81250000,0.00024509,0.00024529,0.00032342,0.00032368
11.49492248,0.04551585,0.04551517,0.26045865,0.26047376,2.70703125,2.70703125,113.56250000,113.56250000,0.00025603,0.00025623,0.00033858,0.00033886
11.59232861,0.04650440,0.04650370,0.26124015,0.26125526,2.71484375,2.71484375,114.31250000,114.31250000,0.00026725,0.00026746,0.00035426,0.00035454
11.68973473,0.04785425,0.04785353,0.26203766,0.26205274,2.72460938,2.72460938,115.06250000,115.06250000,0.00027932,0.00027953,0.00037108,0.00037137
11.78714085,0.04973927,0.04973852,0.26285973,0.26287481,2.73437500,2.73437500,115.87500000,115.87500000,0.00029217,0.00029239,0.00038910,0.00038941
11.88454697,0.05237177,0.05237098,0.26371822,0.26373327,2.74609375,2.74609375,116.68750000,116.68750000,0.00030628,0.00030651,0.00040886,0.00040918
11.98195310,0.05601658,0.05601574,0.26462898,0.26464403,2.75781250,2.75781250,117.62500000,117.62500000,0.00032175,0.00032199,0.00043065,0.00043099
12.07935922,0.06089262,0.06089171,0.26561102,0.26562607,2.76953125,2.76953125,118.56250000,118.56250000,0.00033900,0.00033924,0.00045500,0.00045535
12.17676534,0.06723993,0.06723892,0.26668680,0.26670179,2.78320312,2.78320312,119.68750000,119.68750000,0.00035885,0.00035911,0.00048319,0.00048355
12.27417146,0.07521840,0.07521727,0.26788062,0.26789564,2.79687500,2.79687500,120.87500000,120.87500000,0.00038172,0.00038199,0.00051584,0.00051622
12.37157759,0.08488666,0.08488538,0.26921731,0.26923230,2.81445312,2.81445312,122.25000000,122.25000000,0.00040908,0.00040937,0.00055497,0.00055538
12.46898371,0.09618170,0.09618025,0.27072003,0.27073500,2.83203125,2.83203125,123.75000000,123.75000000,0.00044090,0.00044120,0.00060080,0.00060123
12.56638983,0.10892458,0.10892294,0.27240866,0.27242360,2.85351562,2.85351562,125.50000000,125.50000000,0.00047933,0.00047965,0.00065646,0.00065692
12.66379596,0.12285743,0.12285558,0.27429864,0.27431351,2.87890625,2.87890625,127.43750000,127.43750000,0.00052573,0.00052607,0.00072410,0.00072459
12.76120208,0.13769132,0.13768925,0.27640063,0.27641547,2.90625000,2.90625000,129.62500000,129.62500000,0.00058120,0.00058157,0.00080542,0.00080595
12.85860820,0.15317180,0.15316951,0.27872121,0.27873605,2.93750000,2.93750000,131.87500000,131.87500000,0.00064740,0.00064779,0.00090311,0.00090370
12.95601432,0.16912165,0.16911912,0.28126422,0.28127900,2.97070312,2.97070312,134.50000000,134.50000000,0.00072623,0.00072666,0.00102075,0.00102138
13.05342045,0.18544454,0.18544176,0.28403184,0.28404656,3.00781250,3.00781250,137.37500000,137.37500000,0.00082057,0.00082104,0.00116293,0.00116363
13.15082657,0.20209988,0.20209633,0.28702566,0.28704035,3.04882812,3.04882812,140.37500000,140.37500000,0.00093326,0.00093378,0.00133382,0.00133460
13.24823269,0.21899279,0.21898817,0.29024592,0.29026052,3.09375000,3.09375000,143.50000000,143.50000000,0.00106682,0.00106739,0.00153846,0.00153933
13.34563881,0.23591338,0.23590775,0.29368964,0.29370418,3.14257812,3.14257812,147.00000000,147.00000000,0.00122563,0.00122626,0.00178518,0.00178615
13.44304494,0.25246601,0.25245809,0.29734829,0.29736272,3.19531250,3.19531250,150.50000000,150.50000000,0.00141274,0.00141343,0.00207817,0.00207925
13.54045106,0.26814976,0.26813693,0.30120629,0.30122054,3.25000000,3.25000000,154.25000000,154.25000000,0.00163198,0.00163274,0.00242689,0.00242809
13.63785718,0.28238868,0.28236812,0.30524012,0.30525407,3.31054688,3.31054688,158.12500000,158.12500000,0.00188971,0.00189053,0.00284038,0.00284170
13.73526331,0.29479643,0.29476290,0.30942133,0.30943480,3.37500000,3.37500000,162.12500000,162.12500000,0.00218892,0.00218980,0.00332692,0.00332835
13.83266943,0.30534496,0.30529046,0.31372163,0.31373435,3.44140625,3.44140625,166.12500000,166.12500000,0.00253015,0.00253106,0.00388910,0.00389062
13.93007555,0.31455161,0.31446446,0.31812066,0.31813213,3.51171875,3.51171875,170.25000000,170.25000000,0.00292039,0.00292130,0.00453914,0.00454068
14.02748167,0.32359636,0.32346143,0.32261473,0.32262433,3.58398438,3.58398438,174.37500000,174.37500000,0.00336319,0.00336403,0.00528739,0.00528883
14.12488780,0.33410226,0.33389852,0.32722270,0.32722950,3.66015625,3.66015625,178.62500000,178.62500000,0.00386609,0.00386675,0.00614841,0.00614956
14.22229392,0.34804522,0.34774757,0.33199009,0.33199283,3.74023438,3.74023438,182.87500000,182.87500000,0.00444624,0.00444653,0.00715259,0.00715312
14.31970004,0.36736081,0.36694067,0.33698785,0.33698487,3.82617188,3.82617188,187.37500000,187.37500000,0.00511646,0.00511610,0.00832847,0.00832784
14.41710616,0.39353601,0.39296359,0.34230554,0.34229484,3.92187500,3.92187500,192.00000000,192.00000000,0.00591465,0.00591326,0.00974474,0.00974221
14.51451229,0.42726233,0.42650993,0.34804022,0.34801939,4.02343750,4.02343750,197.00000000,197.00000000,0.00686516,0.00686215,0.01145950,0.01145393
14.61191841,0.46819729,0.46724389,0.35428241,0.35424888,4.14062500,4.14062500,202.37500000,202.37500000,0.00803064,0.00802525,0.01358679,0.01357665
14.70932453,0.51489782,0.51373425,0.36110181,0.36105287,4.27343750,4.27343750,208.25000000,208.25000000,0.00946664,0.00945788,0.01624644,0.01622957
14.80673066,0.56495813,0.56359246,0.36853495,0.36846805,4.42187500,4.42187500,214.37500000,214.37500000,0.01122977,0.01121635,0.01956007,0.01953370
14.90413678,0.61527420,0.61373651,0.37657723,0.37649021,4.58984375,4.58984375,221.00000000,221.00000000,0.01340436,0.01338473,0.02371442,0.02367499
15.00154290,0.66247669,0.66082205,0.38518023,0.38507175,4.77343750,4.77343750,228.00000000,228.00000000,0.01603860,0.01601111,0.02882903,0.02877250
15.09894902,0.70339787,0.70170663,0.39425573,0.39412543,4.97656250,4.97656250,235.12500000,235.12500000,0.01920815,0.01917105,0.03507904,0.03500095
15.19635515,0.73541589,0.73379025,0.40368351,0.40353236,5.19921875,5.19921875,242.50000000,242.50000000,0.02298743,0.02293916,0.04263740,0.04253337
15.29376127,0.75676541,0.75532168,0.41332322,0.41315368,5.43359375,5.43359375,249.87500000,249.87500000,0.02735372,0.02729326,0.05150495,0.05137160
15.39116739,0.76665417,0.76551107,0.42302707,0.42284307,5.68359375,5.68359375,257.25000000,257.25000000,0.03233812,0.03226525,0.06173808,0.06157380
15.48857351,0.76514293,0.76440700,0.43265089,0.43245763,5.94140625,5.94140625,264.25000000,264.25000000,0.03790502,0.03782049,0.07330374,0.07310916
15.58597964,0.75304662,0.75279697,0.44206336,0.44186696,6.20703125,6.20703125,271.25000000,271.25000000,0.04402155,0.04392730,0.08615565,0.08593437
15.68338576,0.73167470,0.73195003,0.45115191,0.45095894,6.47265625,6.47265625,277.75000000,277.75000000,0.05056763,0.05046679,0.10004004,0.09979897
15.78079188,0.70264457,0.70343530,0.45982599,0.45964277,6.74218750,6.74218750,284.00000000,284.00000000,0.05746683,0.05736332,0.11476685,0.11451527
15.87819801,0.66780995,0.66905760,0.46801946,0.46785155,7.00390625,7.00390625,289.75000000,289.75000000,0.06459661,0.06449477,0.13008754,0.12983630
15.97560413,0.62906560,0.63067011,0.47569051,0.47554219,7.25781250,7.25781250,295.25000000,295.25000000,0.07182474,0.07172878,0.14575101,0.14551101
16.07301025,0.58855972,0.59039341,0.48282412,0.48269802,7.50390625,7.50390625,300.25000000,300.25000000,0.07911701,0.07903058,0.16153868,0.16131995
16.17041637,0.54848077,0.55040618,0.48943192,0.48932901,7.73828125,7.73828125,304.75000000,304.75000000,0.08631238,0.08623804,0.17720883,0.17701870
16.26782250,0.51110655,0.51299451,0.49555257,0.49547228,7.96484375,7.96484375,309.00000000,309.00000000,0.09341643,0.09335560,0.19269176,0.19253475
16.36522862,0.47864516,0.48038968,0.50125039,0.50119084,8.17968750,8.17968750,313.00000000,313.00000000,0.10041661,0.10036950,0.20804494,0.20792226
16.46263474,0.45304797,0.45457510,0.50661159,0.50657010,8.39062500,8.39062500,316.75000000,316.75000000,0.10738913,0.10735493,0.22336856,0.22327881
16.56004087,0.43582821,0.43709891,0.51173866,0.51171213,8.59375000,8.59375000,320.25000000,320.25000000,0.11432162,0.11429894,0.23856745,0.23850748
16.65744699,0.42789267,0.42889935,0.51674294,0.51672822,8.79687500,8.79687500,323.75000000,323.75000000,0.12140798,0.12139494,0.25430245,0.25426776
16.75485311,0.42943845,0.43019756,0.52173615,0.52173018,9.00781250,9.00781250,327.25000000,327.25000000,0.12887509,0.12886962,0.27077889,0.27076420
16.85225923,0.43989506,0.44043812,0.52682132,0.52682167,9.21875000,9.21875000,331.00000000,331.00000000,0.13669688,0.13669720,0.28823566,0.28823659
16.94966536,0.45794387,0.45830764,0.53208470,0.53208923,9.45312500,9.45312500,334.50000000,334.50000000,0.14532900,0.14533347,0.30714910,0.30716124
