"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
33.70990524,0.16417860,0.16523122,0.39554194,0.39535683,32.00000000,32.00000000,784.00000000,784.00000000,0.12590866,0.12556630,0.17992047,0.17938164
33.79908224,0.16599787,0.16718130,0.39641789,0.39623901,32.28125000,32.28125000,786.00000000,786.00000000,0.12865646,0.12832047,0.18373058,0.18320197
33.88825924,0.17234777,0.17352749,0.39732495,0.39715230,32.56250000,32.56250000,788.00000000,788.00000000,0.13150354,0.13117412,0.18772004,0.18720184
33.97743624,0.18241614,0.18345794,0.39828250,0.39811531,32.84375000,32.84375000,790.00000000,790.00000000,0.13449025,0.13416620,0.19187960,0.19136994
34.06661323,0.19533327,0.19611946,0.39930516,0.39914209,33.18750000,33.18750000,792.50000000,792.50000000,0.13796261,0.13764049,0.19670396,0.19619759
34.15579023,0.21024531,0.21068901,0.40040302,0.40024224,33.53125000,33.53125000,795.00000000,795.00000000,0.14156583,0.14124246,0.20172674,0.20121854
34.24496723,0.22642654,0.22647472,0.40158227,0.40142176,33.90625000,33.90625000,797.50000000,797.50000000,0.14555936,0.14523011,0.20727867,0.20676141
34.33414423,0.24325818,0.24289818,0.40284592,0.40268353,34.31250000,34.31250000,800.00000000,800.00000000,0.14996804,0.14962776,0.21339198,0.21285760
34.42332123,0.26035078,0.25961229,0.40419486,0.40402862,34.78125000,34.78125000,803.00000000,803.00000000,0.15489779,0.15454115,0.22021285,0.21965315
34.51249822,0.27736353,0.27630782,0.40562820,0.40545654,35.25000000,35.25000000,806.00000000,806.00000000,0.16011880,0.15974185,0.22740904,0.22681778
34.60167522,0.29407094,0.29278886,0.40714401,0.40696573,35.75000000,35.75000000,809.50000000,809.50000000,0.16572773,0.16532661,0.23520848,0.23457953
34.69085222,0.31021707,0.30882054,0.40873891,0.40855345,36.31250000,36.31250000,813.00000000,813.00000000,0.17200354,0.17157497,0.24385977,0.24318823
34.78002922,0.32552486,0.32413189,0.41040820,0.41021562,36.90625000,36.90625000,817.00000000,817.00000000,0.17879188,0.17833449,0.25323384,0.25251753
34.86920622,0.33964546,0.33837045,0.41214547,0.41194636,37.50000000,37.50000000,820.50000000,820.50000000,0.18591988,0.18543382,0.26302690,0.26226625
34.95838321,0.35226039,0.35119985,0.41394266,0.41373813,38.15625000,38.15625000,824.50000000,824.50000000,0.19366837,0.19315422,0.27368246,0.27287844
35.04756021,0.36310622,0.36233150,0.41579050,0.41558200,38.84375000,38.84375000,828.50000000,828.50000000,0.20195104,0.20141105,0.28501080,0.28416714
35.13673721,0.37206150,0.37161093,0.41767907,0.41746831,39.56250000,39.56250000,833.00000000,833.00000000,0.21066983,0.21010722,0.29698717,0.29610872
35.22591421,0.37922121,0.37909720,0.41959912,0.41938773,40.31250000,40.31250000,837.00000000,837.00000000,0.21992105,0.21933918,0.30954537,0.30863792
35.31509121,0.38492729,0.38509742,0.42154315,0.42133263,41.06250000,41.06250000,841.50000000,841.50000000,0.22949950,0.22890210,0.32265618,0.32172524
35.40426820,0.38974232,0.39014407,0.42350653,0.42329803,41.84375000,41.84375000,845.50000000,845.50000000,0.23961520,0.23900528,0.33632792,0.33537864
35.49344520,0.39434788,0.39489614,0.42548811,0.42528236,42.65625000,42.65625000,850.00000000,850.00000000,0.25006902,0.24944854,0.35049175,0.34952707
35.58262220,0.39940189,0.39999857,0.42749009,0.42728731,43.46875000,43.46875000,854.50000000,854.50000000,0.26110083,0.26047024,0.36549241,0.36451279
35.67179920,0.40540868,0.40595368,0.42951706,0.42931703,44.34375000,44.34375000,859.00000000,859.00000000,0.27275109,0.27210936,0.38121899,0.38022318
35.76097620,0.41256038,0.41295741,0.43157467,0.43137661,45.21875000,45.21875000,863.50000000,863.50000000,0.28506553,0.28440991,0.39781184,0.39679569
35.85015319,0.42062398,0.42079273,0.43366727,0.43347004,46.15625000,46.15625000,868.50000000,868.50000000,0.29808968,0.29741570,0.41533034,0.41428701
35.93933019,0.42892882,0.42881012,0.43579587,0.43559808,47.12500000,47.12500000,873.00000000,873.00000000,0.31161165,0.31091410,0.43347341,0.43239496
36.02850719,0.43642478,0.43598581,0.43795633,0.43775636,48.09375000,48.09375000,877.50000000,877.50000000,0.32588646,0.32515880,0.45258719,0.45146349
36.11768419,0.44185920,0.44109350,0.44013831,0.43993455,49.12500000,49.12500000,882.50000000,882.50000000,0.34116957,0.34040338,0.47301176,0.47183020
36.20686119,0.44393681,0.44287034,0.44232512,0.44211611,50.15625000,50.15625000,887.50000000,887.50000000,0.35664582,0.35583490,0.49359812,0.49234934
36.29603818,0.44161647,0.44030195,0.44449517,0.44427970,51.21875000,51.21875000,892.00000000,892.00000000,0.37303567,0.37217236,0.51545164,0.51412396
36.38521518,0.43430795,0.43282496,0.44662407,0.44640133,52.28125000,52.28125000,897.00000000,897.00000000,0.38943642,0.38851628,0.53718256,0.53576950
36.47439218,0.42201515,0.42046358,0.44868767,0.44845733,53.34375000,53.34375000,901.50000000,901.50000000,0.40600127,0.40502110,0.55912218,0.55761897
36.56356918,0.40539516,0.40388248,0.45066515,0.45042744,54.37500000,54.37500000,905.50000000,905.50000000,0.42261881,0.42157802,0.58096322,0.57936956
36.65274618,0.38565298,0.38428369,0.45254174,0.45229739,55.37500000,55.37500000,910.00000000,910.00000000,0.43860009,0.43750158,0.60205693,0.60037686
36.74192317,0.36431023,0.36317232,0.45431021,0.45406029,56.31250000,56.31250000,913.50000000,913.50000000,0.45414817,0.45299673,0.62238234,0.62062391
36.83110017,0.34299198,0.34214593,0.45597112,0.45571715,57.21875000,57.21875000,917.50000000,917.50000000,0.46952334,0.46832529,0.64263402,0.64080623
36.92027717,0.32307403,0.32254501,0.45753184,0.45727527,58.09375000,58.09375000,921.00000000,921.00000000,0.48410261,0.48286578,0.66173100,0.65984617
37.00945417,0.30557720,0.30534942,0.45900446,0.45874682,58.93750000,58.93750000,924.00000000,924.00000000,0.49820444,0.49693701,0.68012421,0.67819505
37.09863117,0.29102888,0.29105567,0.46040359,0.46014607,59.71875000,59.71875000,927.00000000,927.00000000,0.51186347,0.51057225,0.69797392,0.69601035
37.18780816,0.27949995,0.27971249,0.46174407,0.46148759,60.50000000,60.50000000,930.00000000,930.00000000,0.52544904,0.52413875,0.71571215,0.71372154
37.27698516,0.27076939,0.27109684,0.46303961,0.46278468,61.28125000,61.28125000,933.00000000,933.00000000,0.53901607,0.53768998,0.73332853,0.73131607
37.36616216,0.26451472,0.26490071,0.46430215,0.46404907,62.03125000,62.03125000,936.00000000,936.00000000,0.55228364,0.55094379,0.75055287,0.74852148
37.45533916,0.26042849,0.26084559,0.46554226,0.46529117,62.78125000,62.78125000,938.50000000,938.50000000,0.56562543,0.56427360,0.76780128,0.76575384
37.54451616,0.25840445,0.25886029,0.46676981,0.46652088,63.53125000,63.53125000,941.50000000,941.50000000,0.57909101,0.57772827,0.78536885,0.78330638
37.63369315,0.25852564,0.25906186,0.46799502,0.46774861,64.31250000,64.31250000,944.00000000,944.00000000,0.59308022,0.59170818,0.80336574,0.80129165
37.72287015,0.26101664,0.26169655,0.46922910,0.46898592,65.06250000,65.06250000,947.00000000,947.00000000,0.60696959,0.60559291,0.82140572,0.81932630
37.81204715,0.26615027,0.26703072,0.47048450,0.47024548,65.87500000,65.87500000,949.50000000,949.50000000,0.62152946,0.62015373,0.84007655,0.83800096
37.90122415,0.27405937,0.27518280,0.47177416,0.47154042,66.68750000,66.68750000,952.50000000,952.50000000,0.63685524,0.63548625,0.85986868,0.85780528
37.99040115,0.28473115,0.28609967,0.47311088,0.47288355,67.56250000,67.56250000,955.50000000,955.50000000,0.65304732,0.65169227,0.88067982,0.87863958
38.07957814,0.29785345,0.29942107,0.47450593,0.47428596,68.50000000,68.50000000,959.00000000,959.00000000,0.67057133,0.66923481,0.90326548,0.90125538
38.16875514,0.31288126,0.31455471,0.47596797,0.47575581,69.50000000,69.50000000,962.00000000,962.00000000,0.68952984,0.68821430,0.92749218,0.92551612
38.25793214,0.32900761,0.33065939,0.47750175,0.47729731,70.56250000,70.56250000,965.50000000,965.50000000,0.70963043,0.70833701,0.95307931,0.95113941
38.34710914,0.34534426,0.34683078,0.47910798,0.47891045,71.68750000,71.68750000,969.50000000,969.50000000,0.73130608,0.73002917,0.98088345,0.97897054
38.43628614,0.36097232,0.36215353,0.48078299,0.48059091,72.87500000,72.87500000,973.00000000,973.00000000,0.75459695,0.75332713,1.01050267,1.00860326
38.52546313,0.37505730,0.37582533,0.48251930,0.48233080,74.12500000,74.12500000,977.00000000,977.00000000,0.77912462,0.77784985,1.04169837,1.03979443
38.61464013,0.38692027,0.38721339,0.48430642,0.48411927,75.37500000,75.37500000,981.00000000,981.00000000,0.80486530,0.80357027,1.07458530,1.07265369
38.70381713,0.39614701,0.39596236,0.48613194,0.48594394,76.75000000,76.75000000,985.50000000,985.50000000,0.83218294,0.83085072,1.10930085,1.10731670
38.79299413,0.40259897,0.40198791,0.48798293,0.48779210,78.12500000,78.12500000,989.50000000,989.50000000,0.86021721,0.85883278,1.14465223,1.14259405
38.88217113,0.40642730,0.40549406,0.48984721,0.48965213,79.56250000,79.56250000,993.50000000,993.50000000,0.89057362,0.88912207,1.18291552,1.18076133
38.97134812,0.40806316,0.40694340,0.49171475,0.49151450,81.06250000,81.06250000,998.00000000,998.00000000,0.92155761,0.92003191,1.22200606,1.21974530
39.06052512,0.40817415,0.40701494,0.49357849,0.49337298,82.50000000,82.50000000,1002.00000000,1002.00000000,0.95225614,0.95065325,1.26072060,1.25834929
39.14970212,0.40758165,0.40651746,0.49543530,0.49522495,84.00000000,84.00000000,1006.50000000,1006.50000000,0.98436189,0.98268199,1.30110035,1.29861899
39.23887912,0.40714492,0.40627728,0.49728593,0.49707162,85.56250000,85.56250000,1010.50000000,1010.50000000,1.01792073,1.01616812,1.34296962,1.34038563
39.32805612,0.40763429,0.40701752,0.49913457,0.49891746,87.12500000,87.12500000,1015.00000000,1015.00000000,1.05119717,1.04938030,1.38446532,1.38179126
39.41723311,0.40960566,0.40924584,0.50098795,0.50076920,88.68750000,88.68750000,1019.00000000,1019.00000000,1.08604801,1.08417487,1.42805990,1.42530728
39.50641011,0.41331368,0.41316543,0.50285387,0.50263447,90.31250000,90.31250000,1023.50000000,1023.50000000,1.12258852,1.12066412,1.47367765,1.47085450
39.59558711,0.41863550,0.41861960,0.50473958,0.50452012,92.00000000,92.00000000,1028.00000000,1028.00000000,1.15998983,1.15801907,1.51996677,1.51708132
39.68476411,0.42510077,0.42511721,0.50665009,0.50643069,93.75000000,93.75000000,1032.00000000,1032.00000000,1.20023274,1.19821417,1.56975250,1.56680241
39.77394110,0.43197593,0.43191968,0.50858712,0.50836748,95.56250000,95.56250000,1036.00000000,1036.00000000,1.24149096,1.23942077,1.62062643,1.61760713
39.86311810,0.43838911,0.43816372,0.51054853,0.51032794,97.37500000,97.37500000,1041.00000000,1041.00000000,1.28376377,1.28163588,1.67286541,1.66976733
39.95229510,0.44347169,0.44299930,0.51252830,0.51230556,99.31250000,99.31250000,1045.00000000,1045.00000000,1.32902277,1.32681930,1.72843407,1.72523262
40.04147210,0.44646650,0.44569380,0.51451695,0.51429075,101.25000000,101.25000000,1050.00000000,1050.00000000,1.37523866,1.37294531,1.78525596,1.78193013
40.13064910,0.44679940,0.44569987,0.51650268,0.51627159,103.25000000,103.25000000,1054.00000000,1054.00000000,1.42230034,1.41990030,1.84285862,1.83938507
40.21982609,0.44407610,0.44265106,0.51847196,0.51823455,105.25000000,105.25000000,1059.00000000,1059.00000000,1.47111320,1.46858859,1.90272296,1.89907572
40.30900309,0.43799789,0.43627536,0.52040994,0.52016491,107.25000000,107.25000000,1063.00000000,1063.00000000,1.52049100,1.51782155,1.96294963,1.95910132
40.39818009,0.42835791,0.42638608,0.52230108,0.52204734,109.25000000,109.25000000,1068.00000000,1068.00000000,1.56916010,1.56633437,2.02223165,2.01816519
40.48735709,0.41498905,0.41283410,0.52412921,0.52386594,111.18750000,111.18750000,1072.00000000,1072.00000000,1.61795712,1.61495960,2.08165185,2.07734563
40.57653409,0.39780685,0.39554714,0.52587771,0.52560461,113.12500000,113.12500000,1076.00000000,1076.00000000,1.66664267,1.66346693,2.14049722,2.13594368
40.66571108,0.37684474,0.37456640,0.52753055,0.52724737,114.93750000,114.93750000,1079.00000000,1079.00000000,1.71273577,1.70937741,2.19638205,2.19157491
40.75488808,0.35236982,0.35015445,0.52907258,0.52877975,116.68750000,116.68750000,1083.00000000,1083.00000000,1.75817513,1.75463581,2.25141288,2.24635455
40.84406508,0.32499440,0.32291773,0.53049177,0.53018981,118.31250000,118.31250000,1086.00000000,1086.00000000,1.79931486,1.79560626,2.30093531,2.29564264
40.93324208,0.29569108,0.29381056,0.53178012,0.53147000,119.81250000,119.81250000,1089.00000000,1089.00000000,1.83818555,1.83431816,2.34757410,2.34206274
41.02241908,0.26580250,0.26415996,0.53293574,0.53261852,121.18750000,121.18750000,1092.00000000,1092.00000000,1.87466288,1.87064934,2.39166952,2.38595621
41.11159607,0.23691102,0.23552808,0.53396356,0.53364033,122.37500000,122.37500000,1094.00000000,1094.00000000,1.90520549,1.90106881,2.42830310,2.42242080
41.20077307,0.21067525,0.20955073,0.53487557,0.53454745,123.50000000,123.50000000,1096.00000000,1096.00000000,1.93451810,1.93027449,2.46353091,2.45750214
41.28995007,0.18863396,0.18775593,0.53569037,0.53535843,124.50000000,124.50000000,1098.00000000,1098.00000000,1.96161568,1.95727766,2.49615876,2.49000131
41.37912707,0.17198036,0.17132521,0.53643161,0.53609687,125.37500000,125.37500000,1100.00000000,1100.00000000,1.98437607,1.97996581,2.52355988,2.51730408
41.46830407,0.16146199,0.16100730,0.53712606,0.53678942,126.25000000,126.25000000,1101.00000000,1101.00000000,2.00784945,2.00337768,2.55121713,2.54487976
41.55748106,0.15724276,0.15696622,0.53780091,0.53746307,127.06250000,127.06250000,1103.00000000,1103.00000000,2.03000665,2.02548313,2.57812674,2.57171942
41.64665806,0.15891647,0.15880505,0.53848147,0.53814316,127.93750000,127.93750000,1105.00000000,1105.00000000,2.05357623,2.04900599,2.60680245,2.60033264
41.73583506,0.16559147,0.16564278,0.53918916,0.53885102,128.87500000,128.87500000,1106.00000000,1106.00000000,2.07765412,2.07304955,2.63454716,2.62803675
41.82501206,0.17605436,0.17628346,0.53993988,0.53960270,129.75000000,129.75000000,1108.00000000,1108.00000000,2.10247278,2.09784150,2.66484322,2.65829815
41.91418906,0.18896777,0.18939750,0.54074401,0.54040867,130.87500000,130.87500000,1110.00000000,1110.00000000,2.13185287,2.12720132,2.69989259,2.69332411
42.00336605,0.20303754,0.20369856,0.54160613,0.54127359,131.87500000,131.87500000,1112.00000000,1112.00000000,2.15979815,2.15514326,2.73316375,2.72659628
42.09254305,0.21723086,0.21815682,0.54252654,0.54219794,133.12500000,133.12500000,1114.00000000,1114.00000000,2.19371009,2.18905759,2.77345635,2.76689946
42.18172005,0.23085454,0.23206516,0.54350269,0.54317921,134.37500000,134.37500000,1117.00000000,1117.00000000,2.22744894,2.22281742,2.81411381,2.80759171
42.27089705,0.24366288,0.24516154,0.54453075,0.54421359,135.87500000,135.87500000,1119.00000000,1119.00000000,2.26722026,2.26262093,2.86064219,2.85417549
42.36007405,0.25573611,0.25749857,0.54560751,0.54529780,137.25000000,137.25000000,1122.00000000,1122.00000000,2.30680466,2.30225730,2.90807157,2.90168296
42.44925104,0.26745854,0.26943324,0.54673123,0.54642981,138.87500000,138.87500000,1124.00000000,1124.00000000,2.34998608,2.34550071,2.95877973,2.95248746
42.53842804,0.27931526,0.28141353,0.54790235,0.54760975,140.50000000,140.50000000,1127.00000000,1127.00000000,2.39557409,2.39115810,3.01306382,3.00687662
42.62760504,0.29177116,0.29388279,0.54912317,0.54883933,142.12500000,142.12500000,1130.00000000,1130.00000000,2.44237447,2.43803167,3.06849573,3.06241853
42.71678204,0.30508282,0.30708420,0.55039692,0.55012149,144.00000000,144.00000000,1133.00000000,1133.00000000,2.49436760,2.49008894,3.12971859,3.12373996
42.80595904,0.31934881,0.32111065,0.55172753,0.55145943,145.87500000,145.87500000,1136.00000000,1136.00000000,2.54781604,2.54358768,3.19300322,3.18710245
42.89513603,0.33442699,0.33583132,0.55311805,0.55285579,147.87500000,147.87500000,1140.00000000,1140.00000000,2.60413456,2.59993291,3.25979899,3.25394334
42.98431303,0.35002553,0.35098391,0.55457038,0.55431211,150.00000000,150.00000000,1143.00000000,1143.00000000,2.66609430,2.66188645,3.33248684,3.32663192
43.07349003,0.36582002,0.36627001,0.55608517,0.55582869,152.37500000,152.37500000,1147.00000000,1147.00000000,2.73252606,2.72827053,3.41022567,3.40431602
43.16266703,0.38159003,0.38151497,0.55766195,0.55740517,154.75000000,154.75000000,1151.00000000,1151.00000000,2.80083346,2.79649711,3.49048464,3.48447268
43.25184403,0.39727305,0.39670346,0.55930012,0.55904102,157.25000000,157.25000000,1155.00000000,1155.00000000,2.87517929,2.87072110,3.57767819,3.57150767
43.34102102,0.41303944,0.41204927,0.56099987,0.56073666,159.87500000,159.87500000,1159.00000000,1159.00000000,2.95436525,2.94974446,3.67065340,3.66426869
43.43019802,0.42922551,0.42793767,0.56276256,0.56249410,162.75000000,162.75000000,1163.00000000,1163.00000000,3.03856349,3.03375411,3.76833243,3.76170145
43.51937502,0.44624414,0.44482515,0.56459135,0.56431711,165.62500000,165.62500000,1167.00000000,1167.00000000,3.12515879,3.12014747,3.86950284,3.86260616
43.60855202,0.46445763,0.46310648,0.56649095,0.56621116,168.75000000,168.75000000,1172.00000000,1172.00000000,3.22004128,3.21481633,3.98017256,3.97299664
43.69772902,0.48408047,0.48300538,0.56846672,0.56818253,172.12500000,172.12500000,1177.00000000,1177.00000000,3.32069540,3.31527042,4.09714756,4.08971322
43.78690601,0.50502022,0.50441579,0.57052380,0.57023716,175.62500000,175.62500000,1182.00000000,1182.00000000,3.43035078,3.42474580,4.22432324,4.21665934
43.87608301,0.52691500,0.52694116,0.57266569,0.57237911,179.37500000,179.37500000,1187.00000000,1187.00000000,3.54643083,3.54069185,4.35841592,4.35058764
43.96526001,0.54910195,0.54985504,0.57489324,0.57460976,183.37500000,183.37500000,1192.00000000,1192.00000000,3.66919065,3.66336989,4.49962221,4.49170303
44.05443701,0.57075210,0.57224992,0.57720393,0.57692647,187.75000000,187.75000000,1198.00000000,1198.00000000,3.80490232,3.79905558,4.65548202,4.64754817
44.14361401,0.59091022,0.59308159,0.57959139,0.57932270,192.25000000,192.25000000,1204.00000000,1204.00000000,3.94776154,3.94194341,4.81985727,4.81198329
44.23279100,0.60871560,0.61141586,0.58204579,0.58178806,197.00000000,197.00000000,1210.00000000,1210.00000000,4.10093021,4.09519482,4.99536051,4.98761960
44.32196800,0.62348065,0.62650661,0.58455473,0.58430916,202.00000000,202.00000000,1216.00000000,1216.00000000,4.26134014,4.25571918,5.17867222,5.17110811
44.41114500,0.63480138,0.63792132,0.58710408,0.58687103,207.12500000,207.12500000,1222.00000000,1222.00000000,4.43210411,4.42661476,5.37343438,5.36606901
44.50032200,0.64257901,0.64556313,0.58967948,0.58945841,212.50000000,212.50000000,1228.00000000,1228.00000000,4.60671949,4.60136509,5.57161804,5.56445446
44.58949900,0.64700380,0.64965593,0.59226745,0.59205693,218.12500000,218.12500000,1235.00000000,1235.00000000,4.79480362,4.78955460,5.78544718,5.77844457
44.67867599,0.64849193,0.65065813,0.59485620,0.59465432,223.75000000,223.75000000,1241.00000000,1241.00000000,4.98312235,4.97794485,5.99890087,5.99201371
44.76785299,0.64755257,0.64914221,0.59743601,0.59724051,229.62500000,229.62500000,1247.00000000,1247.00000000,5.18484211,5.17967987,6.22620830,6.21936307
44.85702999,0.64468167,0.64565817,0.59999931,0.59980768,235.50000000,235.50000000,1253.00000000,1253.00000000,5.38641882,5.38121557,6.45338102,6.44650234
44.94620699,0.64022337,0.64058661,0.60253984,0.60234964,241.62500000,241.62500000,1259.00000000,1259.00000000,5.59794331,5.59263229,6.69087326,6.68387233
45.03538399,0.63430984,0.63408797,0.60505188,0.60486084,247.62500000,247.62500000,1265.00000000,1265.00000000,5.80891371,5.80343771,6.92786492,6.92066659
45.12456098,0.62681874,0.62605333,0.60752934,0.60733527,253.87500000,253.87500000,1271.00000000,1271.00000000,6.02608967,6.02037144,7.17064234,7.16314768
45.21373798,0.61749338,0.61622317,0.60996521,0.60976607,260.00000000,260.00000000,1277.00000000,1277.00000000,6.24570656,6.23968458,7.41562682,7.40775666
45.30291498,0.60595251,0.60422391,0.61235076,0.61214489,266.25000000,266.25000000,1283.00000000,1283.00000000,6.47105169,6.46465826,7.66780136,7.65946635
45.39209198,0.59188248,0.58974647,0.61467636,0.61446208,272.50000000,272.50000000,1288.00000000,1288.00000000,6.69445181,6.68763351,7.91492243,7.90605992
45.48126898,0.57514466,0.57266194,0.61693180,0.61670780,278.75000000,278.75000000,1294.00000000,1294.00000000,6.92277527,6.91546917,8.16833347,8.15886296
45.57044597,0.55586329,0.55311788,0.61910737,0.61887258,284.75000000,284.75000000,1299.00000000,1299.00000000,7.14435720,7.13652086,8.41445119,8.40431615
45.65962297,0.53447819,0.53156923,0.62119508,0.62094897,290.75000000,290.75000000,1304.00000000,1304.00000000,7.36612320,7.35772085,8.65917810,8.64833887
45.74879997,0.51170420,0.50874960,0.62318999,0.62293237,296.50000000,296.50000000,1308.00000000,1308.00000000,7.58003139,7.57105303,8.89429824,8.88274312
45.83797697,0.48846089,0.48558166,0.62509060,0.62482172,302.00000000,302.00000000,1313.00000000,1313.00000000,7.78949070,7.77993393,9.12659863,9.11432224
45.92715397,0.46569902,0.46300795,0.62689912,0.62661982,307.50000000,307.50000000,1317.00000000,1317.00000000,7.99818611,7.98805952,9.35529550,9.34231784
46.01633096,0.44436490,0.44195044,0.62862140,0.62833273,312.75000000,312.75000000,1321.00000000,1321.00000000,8.19434643,8.18369579,9.57075005,9.55712644
46.10550796,0.42519859,0.42311616,0.63026625,0.62996954,318.00000000,318.00000000,1325.00000000,1325.00000000,8.39766979,8.38651943,9.79480371,9.78056718
46.19468496,0.40868674,0.40695974,0.63184416,0.63154078,323.00000000,323.00000000,1329.00000000,1329.00000000,8.58464050,8.57305622,9.99868336,9.98392183
46.28386196,0.39505445,0.39366742,0.63336647,0.63305771,328.00000000,328.00000000,1333.00000000,1333.00000000,8.77933979,8.76735687,10.21204024,10.19679734
46.37303896,0.38431516,0.38323219,0.63484460,0.63453168,332.75000000,332.75000000,1336.00000000,1336.00000000,8.96610928,8.95377159,10.41679622,10.40112784
46.46221595,0.37625194,0.37542819,0.63628888,0.63597286,337.75000000,337.75000000,1340.00000000,1340.00000000,9.16139126,9.14872837,10.62979466,10.61374078
46.55139295,0.37061781,0.37000443,0.63770884,0.63739043,342.50000000,342.50000000,1343.00000000,1343.00000000,9.34110641,9.32816982,10.82554113,10.80916629
46.64056995,0.36715210,0.36671038,0.63911283,0.63879275,347.25000000,347.25000000,1346.00000000,1346.00000000,9.52996731,9.51676846,11.03115553,11.01447537
46.72974695,0.36567047,0.36537810,0.64050853,0.64018726,352.25000000,352.25000000,1350.00000000,1350.00000000,9.72840691,9.71495914,11.24712173,11.23015518
46.81892395,0.36604076,0.36589171,0.64190292,0.64158112,357.00000000,357.00000000,1353.00000000,1353.00000000,9.92020130,9.90653515,11.45557941,11.43836407
46.90810094,0.36818795,0.36819322,0.64330286,0.64298105,362.25000000,362.25000000,1357.00000000,1357.00000000,10.12225914,10.10838223,11.67522590,11.65777557
46.99727794,0.37196548,0.37215164,0.64471447,0.64439338,367.25000000,367.25000000,1360.00000000,1360.00000000,10.32656860,10.31252003,11.89681225,11.87917439
47.08645494,0.37712606,0.37752083,0.64614290,0.64582336,372.50000000,372.50000000,1364.00000000,1364.00000000,10.53339195,10.51920509,12.12160238,12.10381759
47.17563194,0.38326379,0.38388624,0.64759189,0.64727467,378.00000000,378.00000000,1367.00000000,1367.00000000,10.75999737,10.74568939,12.36657003,12.34866331
47.26480894,0.38980784,0.39065835,0.64906287,0.64874887,383.75000000,383.75000000,1371.00000000,1371.00000000,10.98963261,10.97524738,12.61426048,12.59629184
47.35398593,0.39608035,0.39714051,0.65055466,0.65024465,389.50000000,389.50000000,1374.00000000,1374.00000000,11.22228813,11.20786095,12.86463843,12.84664969
47.44316293,0.40145572,0.40267817,0.65206385,0.65175843,395.25000000,395.25000000,1378.00000000,1378.00000000,11.45784664,11.44341183,13.11964765,13.10167676
47.53233993,0.40542688,0.40672952,0.65358514,0.65328461,401.50000000,401.50000000,1382.00000000,1382.00000000,11.71359253,11.69916248,13.39481741,13.37688353
47.62151693,0.40776958,0.40905995,0.65511233,0.65481663,407.75000000,407.75000000,1385.00000000,1385.00000000,11.97198582,11.95754337,13.67204673,13.65413504
47.71069393,0.40844756,0.40963002,0.65663916,0.65634793,414.00000000,414.00000000,1389.00000000,1389.00000000,12.23270226,12.21825123,13.95320975,13.93531628
47.79987092,0.40770407,0.40870631,0.65816045,0.65787292,420.25000000,420.25000000,1393.00000000,1393.00000000,12.49549675,12.48100567,14.23579581,14.21788340
47.88904792,0.40585748,0.40663000,0.65967196,0.65938735,426.75000000,426.75000000,1397.00000000,1397.00000000,12.76013660,12.74557304,14.51950077,14.50152791
47.97822492,0.40321069,0.40375653,0.66117090,0.66088825,433.25000000,433.25000000,1400.00000000,1400.00000000,13.03548050,13.02078629,14.81311093,14.79501376
48.06740192,0.39995952,0.40032687,0.66265494,0.66237366,439.75000000,439.75000000,1404.00000000,1404.00000000,13.31246281,13.29760075,15.11125776,15.09298165
48.15657892,0.39615728,0.39643377,0.66412216,0.66384190,446.25000000,446.25000000,1408.00000000,1408.00000000,13.58180237,13.56676960,15.39845879,15.38000269
48.24575591,0.39171022,0.39199909,0.66557020,0.66529101,452.75000000,452.75000000,1411.00000000,1411.00000000,13.86154556,13.84634781,15.69772534,15.67910032
48.33493291,0.38648350,0.38689227,0.66699630,0.66671866,459.25000000,459.25000000,1415.00000000,1415.00000000,14.14241314,14.12707329,15.99859445,15.97982122
48.42410991,0.38042594,0.38102967,0.66839749,0.66812205,465.75000000,465.75000000,1418.00000000,1418.00000000,14.41490650,14.39946651,16.28759294,16.26873004
48.51328691,0.37365737,0.37448213,0.66977119,0.66949880,472.25000000,472.25000000,1422.00000000,1422.00000000,14.69732857,14.68184280,16.58958060,16.57068897
48.60246391,0.36649815,0.36751115,0.67111611,0.67084742,478.75000000,478.75000000,1425.00000000,1425.00000000,14.98031235,14.96481228,16.88974233,16.87086444
48.69164090,0.35945114,0.36056379,0.67243278,0.67216814,485.00000000,485.00000000,1428.00000000,1428.00000000,15.24493885,15.22947788,17.16965500,17.15085291
48.78081790,0.35309414,0.35416605,0.67372376,0.67346305,491.50000000,491.50000000,1431.00000000,1431.00000000,15.52894974,15.51350021,17.47194194,17.45318485
48.86999490,0.34799654,0.34887581,0.67499381,0.67473632,497.75000000,497.75000000,1435.00000000,1435.00000000,15.80425835,15.78880310,17.76508337,17.74634300
48.95917190,0.34459807,0.34512997,0.67624915,0.67599356,504.25000000,504.25000000,1438.00000000,1438.00000000,16.09019661,16.07464600,18.06774244,18.04891409
49.04834890,0.34311209,0.34318853,0.67749679,0.67724150,510.50000000,510.50000000,1441.00000000,1441.00000000,16.35845757,16.34273148,18.35131653,18.33230369
49.13752589,0.34353142,0.34310850,0.67874372,0.67848688,517.00000000,517.00000000,1444.00000000,1444.00000000,16.64783096,16.63180351,18.65779871,18.63845132
