"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
-3.22139202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-2.54863958,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-1.42587685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-1.09428727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.12419986,0.00017162,0.00017159,0.00016158,0.00016156,0.00000000,0.00000000,0.00000000,0.00000000,0.00096726,0.00096689,1.00000000,1.00000000,2.17381094,2.17298233,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.65806136,0.00345780,0.00345831,0.00260174,0.00260213,0.00016153,0.00016153,0.00118732,0.00118732,0.01632946,0.01632842,1.00097656,1.00097656,54.80590782,54.80242585,1.47438494,1.47410391,0.00000000,0.00000000,0.00000000,0.00000000
3.03871875,0.00096382,0.00096456,0.00063436,0.00063485,0.00276375,0.00276375,0.01049042,0.01049042,0.00409136,0.00409365,1.01757812,1.01757812,17.46420335,17.47399740,7.54849116,7.54820563,0.00000000,0.00000000,0.00000000,0.00000000
3.06621902,0.00512835,0.00513180,0.00334506,0.00334732,0.00339699,0.00339890,0.01216888,0.01216888,0.02161333,0.02162334,1.02148438,1.02148438,93.76559129,93.80901709,8.62808913,8.62840690,0.00000000,0.00000000,0.00000000,0.00000000
3.35491477,0.00229977,0.00229695,0.00137098,0.00136931,0.00674438,0.00674438,0.02087402,0.02088928,0.00901798,0.00900503,1.04394531,1.04394531,46.00750081,45.94143856,12.96956103,12.97144644,0.00000000,0.00000000,0.00000000,0.00000000
3.38750077,0.00031890,0.00031882,0.00018828,0.00018823,0.00811005,0.00811768,0.02392578,0.02394104,0.00124082,0.00124025,1.05371094,1.05371094,6.44165565,6.43869959,14.63615435,14.63556836,0.00000000,0.00000000,0.00000000,0.00000000
3.61535709,0.00167979,0.00167473,0.00092926,0.00092645,0.00830078,0.00830078,0.02433777,0.02435303,0.00620233,0.00618233,1.05468750,1.05468750,36.21350421,36.09671952,14.85458414,14.85390726,0.00000000,0.00000000,0.00000000,0.00000000
3.78320580,0.00158232,0.00158569,0.00083649,0.00083828,0.00923157,0.00923157,0.02619934,0.02619934,0.00563234,0.00564317,1.06152344,1.06152344,35.69571318,35.76436170,16.02723226,16.02296104,0.00000000,0.00000000,0.00000000,0.00000000
3.84110911,0.00060656,0.00061258,0.00031582,0.00031896,0.01007080,0.01007080,0.02775574,0.02777100,0.00213273,0.00215347,1.06738281,1.06738281,13.89280917,14.02791409,17.10461596,17.10262091,0.00000000,0.00000000,0.00000000,0.00000000
3.84959508,0.00189413,0.00189550,0.00098407,0.00098478,0.01038361,0.01038361,0.02835083,0.02835083,0.00664815,0.00665153,1.06933594,1.06933594,43.47989213,43.50200727,17.50601886,17.50792838,0.00000000,0.00000000,0.00000000,0.00000000
3.99540645,0.00050445,0.00050232,0.00025251,0.00025145,0.01136780,0.01137543,0.03015137,0.03016663,0.00171808,0.00171048,1.07617188,1.07714844,12.01823474,11.96506384,18.70669903,18.70907703,0.00000000,0.00000000,0.00000000,0.00000000
4.02322461,0.00186023,0.00185823,0.00092474,0.00092375,0.01161957,0.01161957,0.03059387,0.03059387,0.00630018,0.00629209,1.07812500,1.07812500,44.62754253,44.57025197,19.02521546,19.02615640,0.00000000,0.00000000,0.00000000,0.00000000
4.02756685,0.00164767,0.00165479,0.00081820,0.00082173,0.01254272,0.01255035,0.03219604,0.03222656,0.00557542,0.00559832,1.08496094,1.08496094,39.57085937,39.73342439,20.16398685,20.16345405,0.00000000,0.00000000,0.00000000,0.00000000
4.33946468,0.00143786,0.00144170,0.00066269,0.00066446,0.01336670,0.01336670,0.03363037,0.03363037,0.00457975,0.00459102,1.09179688,1.09179688,37.20628763,37.29785707,21.12243417,21.12577344,0.00000000,0.00000000,0.00000000,0.00000000
4.44430972,0.00103908,0.00103816,0.00046760,0.00046719,0.01402283,0.01403046,0.03469849,0.03472900,0.00324596,0.00324241,1.09667969,1.09667969,27.53698037,27.50684671,21.98552962,21.99081992,0.00000000,0.00000000,0.00000000,0.00000000
4.46780878,0.00053368,0.00053474,0.00023890,0.00023937,0.01449585,0.01450348,0.03543091,0.03546143,0.00166003,0.00166296,1.09960938,1.09960938,14.21812205,14.24323525,22.60310804,22.60758739,0.00000000,0.00000000,0.00000000,0.00000000
4.47234858,0.00412622,0.00412472,0.00184522,0.00184454,0.01473236,0.01473999,0.03582764,0.03582764,0.01282403,0.01281666,1.10156250,1.10156250,110.04021800,109.97695587,22.91546673,22.92043286,0.00000000,0.00000000,0.00000000,0.00000000
4.47496141,0.00099924,0.00099293,0.00044659,0.00044377,0.01657104,0.01658630,0.03869629,0.03872681,0.00310411,0.00308384,1.11621094,1.11621094,26.66391411,26.48984494,25.20235769,25.20561839,0.00000000,0.00000000,0.00000000,0.00000000
4.53366242,0.00235915,0.00236428,0.00104072,0.00104299,0.01702881,0.01702881,0.03939819,0.03942871,0.00725125,0.00726550,1.11914062,1.11914062,63.77744088,63.90274198,25.72591587,25.72572727,0.00000000,0.00000000,0.00000000,0.00000000
4.59583037,0.00118176,0.00119264,0.00051428,0.00051901,0.01806641,0.01806641,0.04101562,0.04104614,0.00359229,0.00362458,1.12792969,1.12792969,32.38601157,32.67716101,26.93696695,26.93911256,0.00000000,0.00000000,0.00000000,0.00000000
4.59854956,0.00193421,0.00194104,0.00084122,0.00084420,0.01858521,0.01858521,0.04180908,0.04183960,0.00587671,0.00589623,1.13183594,1.13183594,53.03794516,53.21409509,27.53154917,27.53893510,0.00000000,0.00000000,0.00000000,0.00000000
4.62623849,0.00092092,0.00091892,0.00039813,0.00039727,0.01942444,0.01943970,0.04309082,0.04312134,0.00278437,0.00277776,1.13867188,1.13867188,25.40454523,25.34423497,28.47848565,28.48871779,0.00000000,0.00000000,0.00000000,0.00000000
4.63745448,0.00168794,0.00169143,0.00072796,0.00072946,0.01982117,0.01983643,0.04370117,0.04373169,0.00509338,0.00510285,1.14160156,1.14160156,46.67653142,46.76326004,28.92107692,28.93011021,0.00000000,0.00000000,0.00000000,0.00000000
4.66711607,0.00199721,0.00199969,0.00085587,0.00085693,0.02055359,0.02055359,0.04479980,0.04483032,0.00599540,0.00600157,1.14746094,1.14746094,55.58228076,55.63952663,29.71708636,29.72733652,0.00000000,0.00000000,0.00000000,0.00000000
4.71401424,0.00357644,0.00357522,0.00151736,0.00151685,0.02140808,0.02142334,0.04611206,0.04611206,0.01064887,0.01064301,1.15429688,1.15429688,100.53208311,100.47672665,30.63800748,30.64888355,0.00000000,0.00000000,0.00000000,0.00000000
4.74505639,0.00030822,0.00030912,0.00012991,0.00013029,0.02291870,0.02293396,0.04837036,0.04840088,0.00091282,0.00091530,1.16699219,1.16699219,8.72086986,8.74458018,32.23692891,32.24640739,0.00000000,0.00000000,0.00000000,0.00000000
4.80775508,0.00097716,0.00098141,0.00040649,0.00040826,0.02305603,0.02307129,0.04858398,0.04858398,0.00286312,0.00287499,1.16796875,1.16796875,28.01364150,28.12974461,32.37190843,32.38171351,0.00000000,0.00000000,0.00000000,0.00000000
4.87233512,0.00168832,0.00169336,0.00069302,0.00069509,0.02345276,0.02346802,0.04916382,0.04919434,0.00489328,0.00490684,1.17089844,1.17089844,49.05190821,49.18785475,32.80173923,32.81318507,0.00000000,0.00000000,0.00000000,0.00000000
4.91638492,0.00148223,0.00148933,0.00060297,0.00060586,0.02415466,0.02416992,0.05017090,0.05020142,0.00426448,0.00428402,1.17675781,1.17675781,43.45337978,43.65241297,33.54110918,33.55432862,0.00000000,0.00000000,0.00000000,0.00000000
4.93076125,0.00036181,0.00036267,0.00014675,0.00014711,0.02474976,0.02478027,0.05105591,0.05108643,0.00103846,0.00104073,1.18164062,1.18164062,10.63781007,10.66107232,34.18273519,34.19861667,0.00000000,0.00000000,0.00000000,0.00000000
4.97101803,0.00039932,0.00040557,0.00016066,0.00016317,0.02490234,0.02491760,0.05126953,0.05130005,0.00113855,0.00115612,1.18261719,1.18359375,11.83671287,12.01931171,34.33798472,34.35413301,0.00000000,0.00000000,0.00000000,0.00000000
4.97811075,0.00276969,0.00277550,0.00111275,0.00111508,0.02505493,0.02508545,0.05151367,0.05154419,0.00788777,0.00790265,1.18457031,1.18457031,82.21635024,82.37144026,34.50991028,34.52862242,0.00000000,0.00000000,0.00000000,0.00000000
5.01258185,0.00051457,0.00051668,0.00020531,0.00020615,0.02616882,0.02619934,0.05310059,0.05313110,0.00145721,0.00146287,1.19335938,1.19433594,15.38054700,15.44033044,35.68123117,35.70150146,0.00000000,0.00000000,0.00000000,0.00000000
5.03365434,0.00131225,0.00131192,0.00052139,0.00052126,0.02638245,0.02641296,0.05340576,0.05343628,0.00370341,0.00370168,1.19531250,1.19531250,39.38804721,39.36957200,35.89611128,35.91709255,0.00000000,0.00000000,0.00000000,0.00000000
5.07819102,0.00170151,0.00168679,0.00067012,0.00066433,0.02690125,0.02693176,0.05413818,0.05416870,0.00476748,0.00472524,1.20019531,1.20019531,51.52361399,51.06708831,36.44062091,36.46103549,0.00000000,0.00000000,0.00000000,0.00000000
5.10119940,0.00171460,0.00170924,0.00067223,0.00067013,0.02757263,0.02758789,0.05508423,0.05511475,0.00478642,0.00477045,1.20605469,1.20605469,52.15512997,51.98109876,37.14084633,37.15473318,0.00000000,0.00000000,0.00000000,0.00000000
5.10995439,0.00106342,0.00106461,0.00041622,0.00041668,0.02824402,0.02825928,0.05603027,0.05606079,0.00296445,0.00296714,1.21191406,1.21191406,32.40298359,32.43239908,37.83645856,37.84779117,0.00000000,0.00000000,0.00000000,0.00000000
5.11795431,0.00060117,0.00060010,0.00023493,0.00023451,0.02865601,0.02867126,0.05661011,0.05667114,0.00167372,0.00167038,1.21484375,1.21484375,18.34675981,18.31006813,38.26226052,38.27385132,0.00000000,0.00000000,0.00000000,0.00000000
5.14178466,0.00069735,0.00069806,0.00027125,0.00027152,0.02888489,0.02891541,0.05694580,0.05697632,0.00193412,0.00193567,1.21679688,1.21679688,21.38101318,21.39817082,38.50126413,38.51230665,0.00000000,0.00000000,0.00000000,0.00000000
5.14714942,0.00224460,0.00224169,0.00087217,0.00087104,0.02915955,0.02919006,0.05734253,0.05737305,0.00622014,0.00621076,1.21972656,1.21972656,68.89192593,68.78802761,38.77793642,38.78912134,0.00000000,0.00000000,0.00000000,0.00000000
5.18519441,0.00371012,0.00370871,0.00143104,0.00143050,0.03002930,0.03005981,0.05856323,0.05859375,0.01021954,0.01021352,1.22656250,1.22753906,114.71383973,114.64622782,39.65627666,39.66590427,0.00000000,0.00000000,0.00000000,0.00000000
5.22885440,0.00480862,0.00481022,0.00183926,0.00183987,0.03146362,0.03149414,0.06057739,0.06060791,0.01315473,0.01315633,1.23925781,1.24023438,149.93042382,149.94868238,41.07717272,41.08564457,0.00000000,0.00000000,0.00000000,0.00000000
5.34454319,0.00014625,0.00014630,0.00005473,0.00005475,0.03329468,0.03332520,0.06311035,0.06317139,0.00039299,0.00039302,1.25585938,1.25585938,4.66098668,4.66137674,42.86332398,42.87165581,0.00000000,0.00000000,0.00000000,0.00000000
5.43010599,0.00100044,0.00099974,0.00036848,0.00036822,0.03335571,0.03338623,0.06317139,0.06323242,0.00265343,0.00265102,1.25683594,1.25683594,32.39368788,32.36422903,42.91765987,42.92598570,0.00000000,0.00000000,0.00000000,0.00000000
5.52259817,0.00259531,0.00261192,0.00093989,0.00094590,0.03372192,0.03375244,0.06372070,0.06372070,0.00678873,0.00683073,1.25976562,1.25976562,85.46633131,85.99517038,43.29340847,43.30132189,0.00000000,0.00000000,0.00000000,0.00000000
5.71536845,0.00376948,0.00375974,0.00131907,0.00131566,0.03466797,0.03469849,0.06494141,0.06500244,0.00958613,0.00955932,1.26855469,1.26855469,128.46632173,128.10698606,44.26946519,44.28317568,0.00000000,0.00000000,0.00000000,0.00000000
5.76603648,0.00369757,0.00369745,0.00128253,0.00128249,0.03598022,0.03601074,0.06671143,0.06671143,0.00933527,0.00933301,1.28027344,1.28125000,127.13255312,127.10176460,45.69739456,45.70674605,0.00000000,0.00000000,0.00000000,0.00000000
6.16775941,0.00311877,0.00311951,0.00101131,0.00101155,0.03726196,0.03729248,0.06835938,0.06842041,0.00744929,0.00744949,1.29296875,1.29296875,114.70283093,114.70585813,47.06787039,47.07662264,0.00000000,0.00000000,0.00000000,0.00000000
6.20211884,0.00862013,0.00863607,0.00277974,0.00278488,0.03826904,0.03829956,0.06964111,0.06970215,0.02049540,0.02052895,1.30273438,1.30273438,318.79917618,319.32096827,48.27097735,48.27954284,0.00000000,0.00000000,0.00000000,0.00000000
6.21571541,0.00218505,0.00218495,0.00070307,0.00070304,0.04107666,0.04107666,0.07318115,0.07324219,0.00518584,0.00518451,1.32910156,1.33007812,80.98700773,80.96615553,51.46733362,51.48043536,0.00000000,0.00000000,0.00000000,0.00000000
6.23358101,0.00208609,0.00207933,0.00066931,0.00066714,0.04177856,0.04177856,0.07403564,0.07409668,0.00493927,0.00492223,1.33593750,1.33691406,77.54125393,77.27383216,52.24819076,52.26089724,0.00000000,0.00000000,0.00000000,0.00000000
6.25402658,0.00313638,0.00314186,0.00100299,0.00100475,0.04241943,0.04244995,0.07489014,0.07495117,0.00740604,0.00741742,1.34277344,1.34277344,116.96374497,117.14337827,52.98504215,52.99504895,0.00000000,0.00000000,0.00000000,0.00000000
6.41257119,0.00354203,0.00353510,0.00110472,0.00110255,0.04342651,0.04345703,0.07617188,0.07623291,0.00819294,0.00817518,1.35253906,1.35253906,135.44030419,135.14670048,54.07752247,54.08898771,0.00000000,0.00000000,0.00000000,0.00000000
6.49553787,0.00088556,0.00087735,0.00027267,0.00027014,0.04455566,0.04455566,0.07751465,0.07757568,0.00202673,0.00200751,1.36425781,1.36425781,34.30026786,33.97489546,55.31562836,55.32418361,0.00000000,0.00000000,0.00000000,0.00000000
6.53992459,0.00566321,0.00566383,0.00173189,0.00173208,0.04479980,0.04483032,0.07788086,0.07794189,0.01288835,0.01288704,1.36718750,1.36718750,220.85047107,220.82804526,55.62480570,55.63038906,0.00000000,0.00000000,0.00000000,0.00000000
6.75461872,0.00304996,0.00304955,0.00090307,0.00090295,0.04653931,0.04656982,0.08001709,0.08007812,0.00675825,0.00675591,1.38476562,1.38476562,122.84518976,122.80262596,57.57577164,57.58097110,0.00000000,0.00000000,0.00000000,0.00000000
6.76947193,0.00159919,0.00159319,0.00047247,0.00047070,0.04745483,0.04748535,0.08111572,0.08117676,0.00353712,0.00352312,1.39355469,1.39453125,64.55304752,64.29751642,58.63288045,58.63762323,0.00000000,0.00000000,0.00000000,0.00000000
6.83072486,0.00725175,0.00726476,0.00212328,0.00212708,0.04791260,0.04794312,0.08166504,0.08172607,0.01592055,0.01594574,1.39843750,1.39843750,295.37448939,295.84184664,59.18080531,59.18334542,0.00000000,0.00000000,0.00000000,0.00000000
6.87041143,0.00613908,0.00613800,0.00178711,0.00178679,0.05004883,0.05007935,0.08428955,0.08428955,0.01341331,0.01340813,1.42089844,1.42089844,251.50624528,251.40907154,61.62582418,61.63205514,0.00000000,0.00000000,0.00000000,0.00000000
6.94812337,0.00284715,0.00284760,0.00081955,0.00081967,0.05181885,0.05184937,0.08642578,0.08648682,0.00616312,0.00616279,1.44042969,1.44042969,117.96176334,117.95542322,63.63370531,63.63897621,0.00000000,0.00000000,0.00000000,0.00000000
6.98222335,0.00281190,0.00281758,0.00080545,0.00080707,0.05264282,0.05267334,0.08740234,0.08746338,0.00606219,0.00607315,1.44921875,1.44921875,117.07312117,117.28471664,64.55393261,64.55907927,0.00000000,0.00000000,0.00000000,0.00000000
7.32878676,0.00677920,0.00679017,0.00185002,0.00185301,0.05346680,0.05349731,0.08837891,0.08843994,0.01404019,0.01405994,1.45800781,1.45800781,296.26038863,296.67729578,65.45443710,65.46112917,0.00000000,0.00000000,0.00000000,0.00000000
7.52966093,0.00256977,0.00257496,0.00068257,0.00068395,0.05529785,0.05532837,0.09057617,0.09063721,0.00520408,0.00521349,1.47851562,1.47851562,115.38069691,115.58930678,67.67971428,67.68926598,0.00000000,0.00000000,0.00000000,0.00000000
7.62637991,0.00534893,0.00535072,0.00140274,0.00140321,0.05599976,0.05603027,0.09136963,0.09143066,0.01071799,0.01071931,1.48632812,1.48632812,243.24731697,243.27744348,68.52681535,68.53777087,0.00000000,0.00000000,0.00000000,0.00000000
11.01572114,0.02611405,0.02612343,0.00474123,0.00474294,0.05740356,0.05743408,0.09301758,0.09307861,0.03848325,0.03848894,1.50292969,1.50292969,1715.34017170,1715.59382252,70.27924117,70.29013785,0.00000000,0.00000000,0.00000000,0.00000000
11.06552015,0.02534997,0.02534094,0.00458179,0.00458016,0.06213379,0.06216431,0.09808350,0.09814453,0.03721588,0.03719477,1.56152344,1.56152344,1672.67772834,1671.72881816,81.57519176,81.58613425,0.00000000,0.00000000,0.00000000,0.00000000
11.89113531,0.04428273,0.04429020,0.00744802,0.00744928,0.06671143,0.06677246,0.10302734,0.10308838,0.06119077,0.06118817,1.62109375,1.62109375,3139.93584674,3139.80237327,91.25343631,91.25801948,0.00000000,0.00000000,0.00000000,0.00000000
11.98817411,0.03434440,0.03434332,0.00572971,0.00572953,0.07415771,0.07421875,0.11096191,0.11102295,0.04713391,0.04712248,1.72265625,1.72265625,2455.11597395,2454.52052134,107.08466503,107.08794747,0.00000000,0.00000000,0.00000000,0.00000000
12.62241467,0.05233920,0.05233294,0.00829306,0.00829207,0.07989502,0.07989502,0.11706543,0.11712646,0.06877398,0.06875124,1.80664062,1.80664062,3939.42268812,3938.11984656,117.99254832,117.99300409,0.00000000,0.00000000,0.00000000,0.00000000
13.86609595,0.06971604,0.06969564,0.01005561,0.01005267,0.08819580,0.08819580,0.12585449,0.12585449,0.08461397,0.08457136,1.93554688,1.93554688,5764.34484686,5761.44140352,133.64753701,133.64306514,0.00000000,0.00000000,0.00000000,0.00000000
14.33586895,0.03001605,0.03002517,0.00418754,0.00418882,0.09826660,0.09826660,0.13635254,0.13647461,0.03541713,0.03542041,2.10546875,2.10546875,2565.90497492,2566.14295791,153.70754371,153.69421025,0.00000000,0.00000000,0.00000000,0.00000000
14.53277041,0.05579300,0.05576221,0.00767823,0.00767400,0.10241699,0.10247803,0.14074707,0.14086914,0.06507602,0.06502637,2.18164062,2.18164062,4834.94125107,4831.25223676,161.83916080,161.82723263,0.00000000,0.00000000,0.00000000,0.00000000
14.81598915,0.05110608,0.05110280,0.00689877,0.00689833,0.11010742,0.11010742,0.14880371,0.14880371,0.05864215,0.05862600,2.32812500,2.32812500,4515.08855121,4513.84486399,176.14441581,176.12298390,0.00000000,0.00000000,0.00000000,0.00000000
14.96076081,0.05187077,0.05187800,0.00693424,0.00693521,0.11700439,0.11700439,0.15600586,0.15600586,0.05903093,0.05902668,2.46875000,2.46875000,4627.42526030,4627.09251084,188.52571117,188.50238811,0.00000000,0.00000000,0.00000000,0.00000000
14.98577060,0.05668849,0.05667825,0.00756564,0.00756428,0.12396240,0.12396240,0.16320801,0.16320801,0.06442237,0.06439713,2.61914062,2.61914062,5065.67140320,5063.68668238,200.42297531,200.40020667,0.00000000,0.00000000,0.00000000,0.00000000
15.76779209,0.03649732,0.03650700,0.00462935,0.00463058,0.13146973,0.13146973,0.17102051,0.17114258,0.03972432,0.03972646,2.79296875,2.79296875,3431.58615738,3431.77155084,212.68530846,212.65918630,0.00000000,0.00000000,0.00000000,0.00000000
16.18141643,0.03561774,0.03560688,0.00440230,0.00440096,0.13610840,0.13610840,0.17590332,0.17590332,0.03792358,0.03790401,2.90429688,2.90429688,3436.73434062,3434.96107331,220.60513728,220.58037326,0.00000000,0.00000000,0.00000000,0.00000000
19.91958917,0.03505114,0.03505128,0.00351926,0.00351928,0.14050293,0.14050293,0.18041992,0.18041992,0.03126348,0.03125700,3.01757812,3.01757812,4163.37620173,4162.51334505,228.26160635,228.23378834,0.00000000,0.00000000,0.00000000,0.00000000
20.18366687,0.06946945,0.06950311,0.00688373,0.00688706,0.14404297,0.14404297,0.18395996,0.18408203,0.06126917,0.06128590,3.11328125,3.11328125,8360.97698813,8363.26088794,237.20610687,237.17751893,0.00000000,0.00000000,0.00000000,0.00000000
20.92219016,0.02203365,0.02204972,0.00210625,0.00210778,0.15100098,0.15100098,0.19104004,0.19104004,0.01884479,0.01885455,3.31054688,3.31054688,2748.88535515,2750.30934620,254.21981458,254.19763251,0.00000000,0.00000000,0.00000000,0.00000000
21.02745478,0.06322782,0.06321649,0.00601383,0.00601276,0.15307617,0.15307617,0.19323730,0.19323730,0.05384542,0.05382440,3.37304688,3.37304688,7927.89654422,7924.80210084,259.57002808,259.55104646,0.00000000,0.00000000,0.00000000,0.00000000
21.15993593,0.07116018,0.07118056,0.00672594,0.00672786,0.15905762,0.15905762,0.19934082,0.19934082,0.06027596,0.06028048,3.56250000,3.55859375,8978.72055313,8979.39440037,274.41664677,274.39305352,0.00000000,0.00000000,0.00000000,0.00000000
21.23076090,0.04103679,0.04104169,0.00386579,0.00386625,0.16577148,0.16577148,0.20617676,0.20629883,0.03466082,0.03465764,3.78125000,3.78125000,5195.19726838,5194.72026796,290.31571879,290.29457835,0.00000000,0.00000000,0.00000000,0.00000000
21.45893690,0.03432738,0.03431822,0.00319935,0.00319850,0.16967773,0.16967773,0.21020508,0.21020508,0.02872984,0.02871611,3.91601562,3.91601562,4392.50135438,4390.40248350,299.12942658,299.10811171,0.00000000,0.00000000,0.00000000,0.00000000
