"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
2.03168320,0.08267277,0.08241574,0.02450707,0.02447230,1.03808594,1.03808594,8.20312500,8.20312500,0.00000000,0.00000000,0.00000000,0.00000000
2.14449894,0.12365331,0.12345312,0.03751714,0.03746130,1.05957031,1.05957031,10.70312500,10.70312500,0.00000000,0.00000000,0.00000000,0.00000000
2.25731467,0.15419287,0.15405623,0.05292959,0.05286010,1.08691406,1.08691406,13.28906250,13.28906250,0.00000000,0.00000000,0.00000000,0.00000000
2.37013040,0.15541275,0.15518242,0.06772456,0.06763314,1.11328125,1.11328125,15.56250000,15.56250000,0.00000000,0.00000000,0.00000000,0.00000000
2.48294614,0.12688296,0.12646675,0.07925473,0.07912549,1.13378906,1.13378906,17.26562500,17.26562500,0.00000000,0.00000000,0.00000000,0.00000000
2.59576187,0.08749189,0.08708816,0.08685979,0.08669546,1.14843750,1.14843750,18.40625000,18.40625000,0.00000000,0.00000000,0.00000000,0.00000000
2.70857760,0.05738289,0.05731524,0.09163993,0.09146997,1.15820312,1.15820312,19.14062500,19.14062500,0.00000000,0.00000000,0.00000000,0.00000000
2.82139334,0.04576964,0.04602819,0.09530021,0.09515091,1.16503906,1.16503906,19.73437500,19.73437500,0.00000000,0.00000000,0.00000000,0.00000000
2.93420907,0.05419215,0.05423432,0.09946741,0.09932137,1.17285156,1.17285156,20.43750000,20.43750000,0.00000000,0.00000000,0.00000000,0.00000000
3.04702480,0.08187995,0.08104839,0.10553060,0.10532298,1.18554688,1.18554688,21.50000000,21.50000000,0.00000000,0.00000000,0.00000000,0.00000000
3.15984054,0.12485107,0.12304001,0.11444572,0.11410877,1.20312500,1.20312500,23.04687500,23.04687500,0.00000000,0.00000000,0.00000000,0.00000000
3.27265627,0.17441312,0.17222142,0.12647054,0.12598248,1.22851562,1.22851562,25.14062500,25.14062500,0.00000000,0.00000000,0.00000000,0.00000000
3.38547201,0.22020251,0.21840068,0.14114636,0.14053822,1.25976562,1.25976562,27.64062500,27.64062500,0.00000000,0.00000000,0.00000000,0.00000000
3.49828774,0.25562170,0.25458363,0.15763336,0.15695828,1.29687500,1.29687500,30.37500000,30.37500000,0.00000000,0.00000000,0.00000000,0.00000000
3.61110347,0.28276001,0.28241676,0.17530097,0.17460443,1.33789062,1.33789062,33.25000000,33.25000000,0.00000001,0.00000001,0.00000001,0.00000001
3.72391921,0.31545018,0.31557883,0.19441403,0.19372529,1.38476562,1.38476562,36.25000000,36.25000000,0.00000032,0.00000029,0.00000036,0.00000032
3.83673494,0.37499895,0.37539824,0.21646705,0.21580179,1.44042969,1.44042969,39.65625000,39.65625000,0.00000559,0.00000522,0.00000641,0.00000598
3.94955067,0.47175401,0.47221284,0.24341759,0.24277854,1.51269531,1.51269531,43.62500000,43.62500000,0.00005299,0.00005081,0.00006326,0.00006060
4.06236641,0.58499442,0.58527756,0.27590927,0.27528596,1.60351562,1.60351562,48.25000000,48.25000000,0.00031394,0.00030565,0.00039529,0.00038449
4.17518214,0.67165254,0.67163096,0.31220612,0.31158164,1.71386719,1.71386719,53.18750000,53.18750000,0.00120607,0.00118434,0.00161764,0.00158690
4.28799787,0.70398557,0.70374401,0.34924936,0.34861216,1.83398438,1.83398438,58.03125000,58.03125000,0.00321082,0.00316835,0.00460545,0.00453958
4.40081361,0.68723229,0.68697793,0.38448402,0.38383380,1.95605469,1.95605469,62.50000000,62.50000000,0.00650163,0.00643465,0.00994986,0.00983597
4.51362934,0.63505217,0.63492490,0.41622961,0.41557300,2.07421875,2.07421875,66.50000000,66.50000000,0.01084312,0.01075218,0.01759103,0.01742272
4.62644507,0.54997264,0.54997490,0.44305176,0.44239524,2.17968750,2.17968750,69.81250000,69.81250000,0.01562776,0.01551673,0.02661513,0.02639425
4.73926081,0.44046870,0.44053443,0.46402201,0.46336865,2.26757812,2.26757812,72.43750000,72.43750000,0.02013678,0.02001058,0.03559646,0.03533087
4.85207654,0.33714128,0.33721778,0.47969979,0.47904998,2.33398438,2.33398438,74.43750000,74.43750000,0.02393474,0.02379782,0.04352071,0.04321997
4.96489227,0.27449123,0.27456243,0.49217415,0.49152756,2.39062500,2.39062500,76.00000000,76.00000000,0.02727695,0.02713152,0.05068172,0.05035154
5.07770801,0.26121050,0.26128064,0.50378120,0.50313777,2.44335938,2.44335938,77.56250000,77.56250000,0.03058100,0.03042808,0.05800731,0.05764896
5.19052374,0.27468952,0.27476389,0.51572192,0.51508170,2.49804688,2.49804688,79.18750000,79.18750000,0.03423728,0.03407670,0.06633723,0.06594844
5.30333947,0.28280526,0.28288182,0.52775395,0.52711695,2.55664062,2.55664062,80.87500000,80.87500000,0.03817490,0.03800680,0.07554544,0.07512493
5.41615521,0.26849097,0.26856366,0.53893900,0.53830504,2.61132812,2.61132812,82.43750000,82.43750000,0.04203128,0.04185647,0.08479335,0.08434275
5.52897094,0.23537429,0.23543801,0.54854435,0.54791301,2.66015625,2.66015625,83.87500000,83.87500000,0.04554825,0.04536771,0.09346881,0.09299102
5.64178668,0.19566666,0.19571963,0.55636966,0.55574042,2.70117188,2.70117188,85.00000000,85.00000000,0.04851845,0.04833337,0.10089106,0.10039101
5.75460241,0.15964585,0.15968907,0.56262916,0.56200165,2.73437500,2.73437500,86.00000000,86.00000000,0.05098180,0.05079315,0.10720071,0.10668212
5.86741814,0.13561426,0.13565097,0.56784421,0.56721812,2.76171875,2.76171875,86.81250000,86.81250000,0.05309749,0.05290584,0.11268345,0.11214906
5.98023388,0.13129801,0.13133355,0.57279801,0.57217324,2.78710938,2.78710938,87.62500000,87.62500000,0.05512984,0.05493547,0.11805392,0.11750435
6.09304961,0.14942747,0.14946792,0.57833147,0.57770818,2.81835938,2.81835938,88.50000000,88.50000000,0.05748004,0.05728256,0.12426110,0.12369438
6.20586534,0.18290450,0.18295401,0.58498150,0.58436000,2.85546875,2.85546875,89.68750000,89.68750000,0.06038973,0.06018855,0.13213254,0.13154439
6.31868108,0.21740486,0.21746372,0.59274471,0.59212536,2.89843750,2.89843750,91.00000000,91.00000000,0.06384432,0.06363908,0.14162534,0.14101233
6.43149681,0.24056718,0.24063231,0.60118437,0.60056728,2.94726562,2.94726562,92.50000000,92.50000000,0.06778654,0.06757677,0.15267506,0.15203364
6.54431254,0.25068411,0.25075197,0.60982728,0.60921258,2.99804688,2.99804688,94.12500000,94.12500000,0.07197530,0.07176096,0.16464760,0.16397623
6.65712828,0.25854133,0.25861132,0.61859012,0.61797774,3.05078125,3.05078125,95.68750000,95.68750000,0.07633328,0.07611451,0.17727903,0.17657740
6.76994401,0.28296053,0.28303713,0.62802070,0.62741089,3.10937500,3.10937500,97.50000000,97.50000000,0.08124638,0.08102284,0.19189422,0.19115826
6.88275974,0.34161317,0.34170565,0.63921952,0.63861275,3.17773438,3.17773438,99.62500000,99.62500000,0.08729877,0.08706968,0.21027623,0.20949865
6.99557548,0.43566807,0.43578601,0.65327132,0.65266836,3.26953125,3.26953125,102.31250000,102.31250000,0.09528822,0.09505235,0.23508752,0.23425636
7.10839121,0.53629193,0.53643712,0.67029405,0.66969568,3.38281250,3.38281250,105.56250000,105.56250000,0.10547941,0.10523570,0.26763760,0.26673999
7.22120694,0.59585289,0.59601420,0.68891191,0.68831855,3.51171875,3.51171875,109.18750000,109.18750000,0.11739171,0.11713967,0.30699911,0.30602543
7.33402268,0.58670539,0.58686422,0.70696193,0.70637345,3.64062500,3.64062500,112.62500000,112.62500000,0.12966107,0.12940137,0.34867642,0.34762750
7.44683841,0.52678428,0.52692689,0.72292292,0.72233880,3.75976562,3.75976562,115.68750000,115.68750000,0.14119799,0.14093159,0.38877407,0.38765650
7.55965414,0.46000765,0.46013219,0.73665267,0.73607224,3.86718750,3.86718750,118.31250000,118.31250000,0.15168718,0.15141502,0.42588757,0.42470928
7.67246988,0.41895445,0.41906787,0.74897325,0.74839622,3.96484375,3.96484375,120.75000000,120.75000000,0.16137272,0.16109578,0.46111486,0.45988137
7.78528561,0.41365931,0.41377129,0.76096183,0.76038802,4.06250000,4.06250000,123.12500000,123.12500000,0.17127064,0.17098896,0.49769456,0.49640536
7.89810135,0.44640183,0.44652268,0.77371460,0.77314419,4.16796875,4.16796875,125.62500000,125.62500000,0.18213072,0.18184422,0.53841254,0.53706395
8.01091708,0.52255134,0.52269281,0.78843248,0.78786612,4.29687500,4.29687500,128.62500000,128.62500000,0.19536914,0.19507708,0.58885301,0.58743380
8.12373281,0.64039124,0.64056461,0.80621892,0.80565739,4.45703125,4.45703125,132.12500000,132.12500000,0.21210189,0.21180323,0.65336975,0.65186488
8.23654855,0.77075197,0.77096062,0.82733285,0.82677704,4.65234375,4.65234375,136.37500000,136.37500000,0.23315009,0.23284401,0.73694040,0.73533054
8.34936428,0.85528330,0.85551484,0.85044587,0.84989625,4.87890625,4.87890625,141.00000000,141.00000000,0.25782734,0.25751308,0.83658260,0.83485496
8.46218001,0.84017476,0.84040221,0.87284791,0.87230432,5.11328125,5.11328125,145.37500000,145.37500000,0.28356123,0.28323907,0.94116083,0.93931854
8.57499575,0.72106571,0.72126092,0.89182109,0.89128268,5.31640625,5.31640625,149.12500000,149.12500000,0.30636457,0.30603626,1.03593613,1.03399660
8.68781148,0.55080158,0.55095069,0.90612596,0.90559143,5.47656250,5.47656250,152.00000000,152.00000000,0.32449657,0.32416359,1.11217621,1.11016161
8.80062721,0.39991190,0.40002016,0.91637897,0.91584718,5.59375000,5.59375000,154.00000000,154.00000000,0.33794531,0.33760893,1.16908349,1.16701452
8.91344295,0.31272632,0.31281098,0.92429519,0.92376560,5.68750000,5.68750000,155.62500000,155.62500000,0.34868827,0.34834930,1.21466963,1.21255855
9.02625868,0.29686306,0.29694342,0.93171597,0.93118834,5.77734375,5.77734375,157.12500000,157.12500000,0.35896161,0.35862029,1.25866540,1.25651432
9.13907441,0.33698264,0.33707386,0.94003558,0.93951023,5.87500000,5.87500000,158.87500000,158.87500000,0.37053993,0.37019616,1.30933683,1.30714052
9.25189015,0.40644775,0.40655779,0.94994789,0.94942522,6.00000000,6.00000000,161.00000000,161.00000000,0.38513130,0.38478389,1.37203769,1.36978551
9.36470588,0.47294992,0.47307795,0.96134305,0.96082348,6.14453125,6.14453125,163.37500000,163.37500000,0.40218434,0.40183333,1.44662488,1.44430939
9.47752161,0.50817633,0.50831390,0.97344118,0.97292489,6.30468750,6.30468750,166.00000000,166.00000000,0.42096463,0.42060953,1.52858174,1.52619845
9.59033735,0.49972639,0.49986167,0.98519826,0.98468512,6.46093750,6.46093750,168.62500000,168.62500000,0.43954012,0.43918142,1.61143926,1.60898961
9.70315308,0.45372114,0.45384397,0.99574882,0.99523854,6.60546875,6.60546875,170.87500000,170.87500000,0.45693758,0.45657569,1.68895979,1.68645029
9.81596881,0.38953713,0.38964258,1.00470281,1.00419497,6.73437500,6.73437500,172.87500000,172.87500000,0.47214493,0.47178000,1.75613244,1.75357242
9.92878455,0.33852937,0.33862102,1.01239586,1.01189005,6.84375000,6.84375000,174.62500000,174.62500000,0.48563829,0.48527095,1.81680939,1.81420392
10.04160028,0.34747279,0.34756686,1.02020347,1.01969981,6.95703125,6.95703125,176.37500000,176.37500000,0.49936873,0.49899906,1.87910861,1.87645791
10.15441602,0.46390550,0.46403109,1.03051150,1.03001058,7.11328125,7.11328125,178.75000000,178.75000000,0.51817983,0.51780653,1.96299520,1.96028439
10.26723175,0.69010365,0.69029048,1.04567707,1.04518032,7.34765625,7.34765625,182.25000000,182.25000000,0.54686236,0.54648435,2.09242947,2.08963035
10.38004748,0.94464729,0.94490303,1.06621087,1.06571972,7.67578125,7.67578125,187.00000000,187.00000000,0.58748931,0.58710456,2.27735632,2.27443577
10.49286322,1.09846938,1.09876676,1.08983171,1.08934689,8.07031250,8.07031250,192.37500000,192.37500000,0.63690150,0.63650954,2.50274902,2.49969013
10.60567895,1.07720790,1.07749952,1.11274886,1.11227024,8.47656250,8.47656250,197.62500000,197.62500000,0.68838912,0.68798929,2.73547747,2.73228347
10.71849468,0.91888940,0.91913816,1.13209212,1.13161874,8.83593750,8.83593750,202.00000000,202.00000000,0.73440653,0.73400080,2.94310920,2.93980538
10.83131042,0.71983011,0.72002498,1.14708710,1.14661789,9.12500000,9.12500000,205.50000000,205.50000000,0.77135879,0.77094853,3.11068032,3.10729194
10.94412615,0.54692503,0.54707309,1.15836287,1.15789664,9.35156250,9.35156250,208.00000000,208.00000000,0.80084229,0.80042809,3.24310844,3.23965289
11.05694188,0.41594238,0.41605499,1.16685081,1.16638684,9.52343750,9.52343750,210.00000000,210.00000000,0.82294333,0.82252669,3.34216159,3.33865968
11.16975762,0.32584872,0.32593694,1.17343295,1.17297077,9.65625000,9.65625000,211.50000000,211.50000000,0.84067506,0.84025604,3.42344655,3.41990465
11.28257335,0.28399073,0.28406761,1.17911232,1.17865169,9.78125000,9.78125000,212.87500000,212.87500000,0.85648561,0.85606486,3.49337398,3.48980061
11.39538908,0.29945550,0.29953657,1.18504155,1.18458259,9.90625000,9.90625000,214.37500000,214.37500000,0.87263268,0.87220961,3.56765801,3.56404879
11.50820482,0.36546912,0.36556805,1.19220698,1.19174993,10.06250000,10.06250000,216.12500000,216.12500000,0.89336431,0.89293903,3.66185793,3.65820626
11.62102055,0.45463894,0.45476202,1.20103419,1.20057952,10.25781250,10.25781250,218.25000000,218.25000000,0.91918963,0.91876107,3.77773008,3.77402564
11.73383628,0.53504960,0.53519445,1.21132278,1.21087086,10.48437500,10.48437500,220.75000000,220.75000000,0.94921386,0.94878262,3.91502978,3.91126710
11.84665202,0.59439697,0.59455788,1.22264361,1.22219479,10.75000000,10.75000000,223.62500000,223.62500000,0.98401052,0.98357522,4.06971455,4.06588782
11.95946775,0.64379382,0.64396811,1.23478961,1.23434412,11.03906250,11.03906250,226.62500000,226.62500000,1.02266133,1.02222228,4.24389992,4.24000355
12.07228348,0.69384498,0.69403281,1.24775767,1.24731565,11.35156250,11.35156250,230.00000000,230.00000000,1.06528747,1.06484377,4.43843641,4.43445954
12.18509922,0.73202752,0.73222569,1.26131260,1.26087427,11.69531250,11.69531250,233.37500000,233.37500000,1.11088920,1.11044061,4.63983943,4.63578612
12.29791495,0.73277027,0.73296864,1.27475679,1.27432215,12.04687500,12.04687500,236.87500000,236.87500000,1.15882587,1.15837312,4.85255019,4.84842237
12.41073069,0.69018133,0.69036817,1.28730464,1.28687322,12.38281250,12.38281250,240.00000000,240.00000000,1.20466328,1.20420611,5.05411145,5.04991170
12.52354642,0.63125295,0.63142480,1.29867756,1.29824936,12.69531250,12.69531250,243.00000000,243.00000000,1.24705982,1.24659872,5.24395825,5.23969307
12.63636215,0.58968479,0.58986217,1.30920684,1.30878174,12.99218750,12.99218750,245.62500000,245.62500000,1.28808796,1.28762364,5.42283306,5.41851381
12.74917789,0.57133510,0.57158399,1.31931818,1.31889749,13.28906250,13.28906250,248.25000000,248.25000000,1.32814801,1.32768190,5.59804211,5.59368387
12.86199362,0.55296589,0.55354072,1.32901859,1.32860804,13.57812500,13.57812500,250.87500000,250.87500000,1.36814499,1.36768389,5.76978700,5.76545671
12.97480935,0.51124103,0.51286029,1.33790910,1.33752668,13.84375000,13.84375000,253.25000000,253.25000000,1.40474427,1.40430927,5.93336253,5.92925767
13.08762509,0.44399377,0.44805014,1.34556353,1.34525108,14.08593750,14.08593750,255.25000000,255.25000000,1.43831670,1.43795776,6.07628630,6.07288683
13.20044082,0.36523740,0.37316645,1.35180640,1.35162950,14.28125000,14.28125000,257.00000000,257.00000000,1.46568561,1.46548009,6.19637582,6.19442467
13.31325655,0.29108699,0.30238163,1.35673976,1.35675418,14.44531250,14.44531250,258.25000000,258.25000000,1.48878551,1.48880255,6.29000664,6.29016719
13.42607229,0.23588314,0.24640247,1.36070383,1.36089516,14.57812500,14.57812500,259.50000000,259.50000000,1.50697899,1.50720429,6.36961618,6.37176284
13.53888802,0.21842581,0.22225009,1.36434400,1.36459899,14.70312500,14.70312500,260.50000000,260.50000000,1.52388668,1.52418780,6.44162733,6.44450351
13.65170375,0.26349088,0.25803122,1.36869895,1.36886370,14.84375000,14.84375000,261.75000000,261.75000000,1.54365218,1.54384804,6.53008641,6.53196090
13.76451949,0.38593568,0.37458567,1.37502527,1.37500393,15.04687500,15.04687500,263.50000000,263.50000000,1.57271206,1.57268703,6.65644078,6.65619825
13.87733522,0.56485961,0.55368647,1.38420928,1.38400638,15.35156250,15.35156250,266.00000000,266.00000000,1.61526155,1.61501455,6.83881103,6.83643617
13.99015095,0.74001072,0.73272920,1.39614415,1.39582372,15.76562500,15.76562500,269.50000000,269.50000000,1.67348564,1.67308998,7.08963783,7.08580751
14.10296669,0.84959377,0.84624879,1.40973663,1.40936279,16.25000000,16.25000000,273.50000000,273.50000000,1.74246049,1.74198961,7.38491495,7.38033412
14.21578242,0.87515754,0.87411935,1.42362714,1.42323673,16.76562500,16.76562500,277.50000000,277.50000000,1.81570184,1.81520057,7.69210736,7.68720719
14.32859815,0.84640982,0.84629411,1.43695545,1.43656325,17.26562500,17.26562500,281.25000000,281.25000000,1.88705397,1.88654065,7.99590552,7.99086498
14.44141389,0.81078010,0.81092814,1.44962299,1.44923306,17.76562500,17.76562500,285.00000000,285.00000000,1.95937538,1.95885551,8.29615034,8.29102922
14.55422962,0.80731341,0.80751921,1.46213865,1.46175194,18.28125000,18.28125000,288.75000000,288.75000000,2.03332281,2.03279781,8.59882092,8.59363209
14.66704536,0.85535747,0.85558903,1.47529709,1.47491395,18.82812500,18.82812500,292.50000000,292.50000000,2.11210132,2.11157060,8.91970486,8.91444875
14.77986109,0.94180564,0.94206061,1.48967481,1.48929548,19.43750000,19.43750000,296.75000000,296.75000000,2.19982386,2.19928837,9.27637647,9.27105386
14.89267682,1.01288042,1.01315463,1.50502050,1.50464535,20.12500000,20.12500000,301.25000000,301.25000000,2.30067730,2.30013609,9.67918419,9.67378977
15.00549256,1.00313045,1.00340202,1.52010417,1.51973307,20.82812500,20.82812500,305.75000000,305.75000000,2.40456343,2.40401530,10.08978006,10.08430987
15.11830829,0.89560890,0.89585136,1.53347051,1.53310311,21.46875000,21.46875000,309.50000000,309.50000000,2.49838352,2.49783015,10.44945254,10.44392792
15.23112402,0.74408013,0.74428156,1.54449320,1.54412878,22.01562500,22.01562500,312.75000000,312.75000000,2.57860279,2.57804513,10.75769712,10.75212489
15.34393976,0.62139606,0.62156428,1.55363083,1.55326879,22.46875000,22.46875000,315.50000000,315.50000000,2.64553404,2.64497232,11.01828633,11.01267053
15.45675549,0.55666397,0.55681467,1.56175673,1.56139696,22.89062500,22.89062500,318.00000000,318.00000000,2.70912194,2.70855689,11.26291520,11.25726511
15.56957122,0.53220368,0.53234776,1.56946933,1.56911170,23.29687500,23.29687500,320.25000000,320.25000000,2.76799345,2.76742601,11.48679742,11.48111949
15.68238696,0.52424754,0.52438946,1.57701206,1.57665634,23.70312500,23.70312500,322.50000000,322.50000000,2.82917070,2.82859921,11.71629511,11.71058023
15.79520269,0.53041468,0.53055827,1.58458889,1.58423531,24.10937500,24.10937500,325.00000000,325.00000000,2.89075184,2.89017844,11.95077406,11.94503389
15.90801842,0.56477376,0.56492665,1.59259939,1.59224796,24.56250000,24.56250000,327.25000000,327.25000000,2.95790744,2.95732999,12.19314612,12.18737329
16.02083416,0.64033776,0.64051111,1.60161757,1.60126865,25.06250000,25.06250000,330.25000000,330.25000000,3.03167653,3.03109574,12.48088048,12.47507154
16.13364989,0.75533217,0.75553665,1.61218107,1.61183500,25.67187500,25.67187500,333.50000000,333.50000000,3.12450027,3.12391520,12.82305235,12.81719993
16.24646562,0.88341437,0.88365353,1.62444997,1.62410712,26.40625000,26.40625000,337.25000000,337.25000000,3.23474932,3.23415828,13.22277622,13.21687467
16.35928136,0.97377835,0.97404197,1.63788056,1.63754141,27.23437500,27.23437500,341.50000000,341.50000000,3.35957026,3.35897350,13.67243188,13.66648028
16.47209709,0.97542485,0.97568892,1.65124178,1.65090621,28.07812500,28.07812500,345.50000000,345.50000000,3.48777938,3.48717737,14.12522368,14.11923207
16.58491282,0.87686849,0.87713375,1.66317117,1.66283929,28.85937500,28.85937500,349.25000000,349.25000000,3.60752654,3.60692072,14.54764721,14.54162464
16.69772856,0.71873893,0.71909717,1.67288327,1.67255616,29.51562500,29.51562500,352.50000000,352.50000000,3.70764732,3.70704079,14.90480156,14.89878251
16.81054429,0.56241133,0.56335892,1.68043196,1.68011761,30.03125000,30.03125000,354.75000000,354.75000000,3.78544450,3.78485394,15.16707282,15.16122885
16.92336003,0.45323218,0.45634295,1.68647468,1.68620181,30.45312500,30.45312500,356.75000000,356.75000000,3.85129189,3.85077572,15.39335352,15.38824589
17.03617576,0.41383119,0.42249371,1.69195557,1.69179749,30.84375000,30.84375000,358.50000000,358.50000000,3.91158175,3.91127992,15.60526793,15.60228539
17.14899149,0.45336956,0.47187340,1.69792068,1.69800591,31.29687500,31.29687500,360.50000000,360.50000000,3.98017979,3.98034477,15.82848696,15.83011046
17.26180723,0.56449374,0.59351791,1.70529926,1.70576394,31.85937500,31.85937500,363.00000000,363.00000000,4.06616783,4.06707525,16.11635251,16.12528630
17.37462296,0.71121201,0.74234134,1.71453524,1.71540415,32.56250000,32.56250000,366.25000000,366.25000000,4.17307472,4.17479467,16.48620690,16.50312302
17.48743869,0.83461106,0.85219849,1.72530377,1.72639966,33.40625000,33.40625000,369.75000000,369.75000000,4.30303669,4.30524302,16.91237331,16.93400554
17.60025443,0.88376283,0.87697086,1.73663342,1.73764217,34.28125000,34.28125000,373.50000000,373.50000000,4.43992281,4.44198895,17.37256824,17.39277948
17.71307016,0.84306527,0.81613032,1.74737251,1.74803817,35.12500000,35.12500000,377.00000000,377.00000000,4.57168722,4.57307386,17.80654696,17.82006487
17.82588589,0.73236940,0.70038417,1.75664246,1.75690329,35.84375000,35.84375000,380.00000000,380.00000000,4.68407774,4.68462753,18.18068447,18.18603664
17.93870163,0.58995351,0.56567536,1.76406288,1.76401830,36.46875000,36.46875000,382.25000000,382.25000000,4.78331184,4.78321648,18.49658566,18.49565947
18.05151736,0.45565844,0.44240917,1.76975834,1.76954818,36.93750000,36.93750000,384.25000000,384.25000000,4.85709143,4.85663748,18.74320493,18.73881145
18.16433309,0.35659203,0.35118979,1.77418780,1.77391052,37.31250000,37.31250000,385.50000000,385.50000000,4.91602564,4.91542387,18.91438485,18.90857117
18.27714883,0.29869243,0.29704083,1.77787507,1.77757752,37.62500000,37.62500000,386.75000000,386.75000000,4.96360254,4.96295309,19.07600501,19.06973722
18.38996456,0.27068052,0.27033129,1.78119612,1.78089428,37.90625000,37.90625000,388.00000000,388.00000000,5.00800323,5.00734234,19.21991414,19.21353262
18.50278029,0.25636144,0.25634729,1.78432238,1.78402030,38.18750000,38.18750000,389.00000000,389.00000000,5.05206728,5.05140066,19.35916369,19.35274504
18.61559603,0.24473087,0.24478711,1.78728867,1.78698719,38.46875000,38.46875000,390.25000000,390.25000000,5.09834433,5.09767723,19.51573866,19.50930486
18.72841176,0.23316524,0.23322836,1.79009771,1.78979707,38.71875000,38.71875000,391.25000000,391.25000000,5.13441038,5.13374138,19.61862628,19.61219185
18.84122749,0.22632080,0.22638206,1.79280806,1.79250801,38.96875000,38.96875000,392.00000000,392.00000000,5.17529535,5.17462492,19.74982424,19.74338003
18.95404323,0.23429116,0.23435459,1.79559708,1.79529786,39.21875000,39.21875000,393.25000000,393.25000000,5.21642685,5.21575451,19.88230815,19.87585593
19.06685896,0.27100248,0.27107584,1.79880404,1.79850566,39.50000000,39.50000000,394.25000000,394.25000000,5.25857115,5.25789785,20.02342631,20.01696499
19.17967470,0.34857025,0.34866461,1.80290461,1.80260742,39.87500000,39.87500000,395.75000000,395.75000000,5.31782198,5.31714821,20.20322892,20.19676951
19.29249043,0.46451002,0.46463577,1.80833721,1.80804145,40.40625000,40.40625000,397.75000000,397.75000000,5.40031576,5.39963722,20.46153894,20.45505742
19.40530616,0.59209478,0.59225507,1.81522167,1.81492782,41.06250000,41.06250000,400.50000000,400.50000000,5.50654411,5.50586510,20.79990665,20.79341422
19.51812190,0.68999528,0.69018207,1.82319808,1.82290637,41.84375000,41.84375000,403.50000000,403.50000000,5.63090706,5.63022280,21.19003985,21.18352577
19.63093763,0.72746522,0.72766216,1.83155930,1.83126986,42.65625000,42.65625000,406.50000000,406.50000000,5.75677633,5.75608826,21.58496147,21.57843011
