freqs, THz	a2f (lambda), THz	a2f (gamma), THz	lambda (lambda)	lambda (gamma)	wlog (lambda), K	wlog (gamma), K	w2 (lambda), K	w2 (gamma), K	Tc_McM (lambda), K	Tc_McM (gamma), K	Tc_AD (lambda), K	Tc_AD (gamma), K
0.176913771724	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.256078250110	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.335242728496	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.414407206882	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.493571685267	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.572736163653	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.651900642039	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.731065120424	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.810229598810	0.000000000325	0.000000000325	0.000000000063	0.000000000063	1.000000000000	1.000000000000	0.000173568726	0.000173568726	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.889394077196	0.000000001649	0.000000001649	0.000000000357	0.000000000357	1.000000000000	1.000000000000	0.000444889069	0.000444889069	0.184570312500	0.184570312500	0.269287109375	0.269287109375
0.968558555581	0.000000005030	0.000000005030	0.000000001179	0.000000001179	1.000000000000	1.000000000000	0.000869274139	0.000869274139	0.184570312500	0.184570312500	0.269287109375	0.269287109375
1.047723033967	0.000000013115	0.000000013115	0.000000003161	0.000000003161	1.000000000000	1.000000000000	0.001525878906	0.001525878906	0.184570312500	0.184570312500	0.269287109375	0.269287109375
