freqs, THz	a2f (lambda), THz	a2f (gamma), THz	lambdas (lambda)	lambdas (gamma)	lambda (lambda)	lambda (gamma)	wlogs (lambda), K	wlogs (gamma), K	wlog (lambda), K	wlog (gamma), K	w2s (lambda), K	w2s (gamma), K	w2 (lambda), K	w2 (gamma), K	Tc_McM (lambda), K	Tc_McM (gamma), K	Tc_AD (lambda), K	Tc_AD (gamma), K
23.354159776254	0.206721609259	0.206668106339	0.017703193884	0.017698612009	1.921875000000	1.921875000000	0.039044911593	0.039033610906	48.093750000000	48.093750000000	6985.361631047014	6983.339872366150	545.628274209948	545.617873693435	8.875897928608	8.875897928608	13.083324286716	13.083589430026
23.532226757121	0.194539490806	0.194625638783	0.016533878652	0.016541200354	1.939453125000	1.939453125000	0.036505399006	0.036520446428	50.000000000000	50.000000000000	6623.835975068219	6626.566301474174	551.992368831648	551.980256862608	9.227704149300	9.227704149300	13.601896594377	13.602172246941
23.624422192683	0.188755989018	0.188732604080	0.015979733809	0.015977754083	1.956054687500	1.956054687500	0.035301520194	0.035296065913	51.906250000000	51.906250000000	6452.094292520799	6451.097408196692	557.960044468636	557.950508797676	9.579510369992	9.579510369992	14.120468902038	14.120755063856
24.266516735162	0.026505180717	0.026567696038	0.002184506413	0.002189658807	1.972656250000	1.972656250000	0.004844287492	0.004855564585	53.750000000000	53.750000000000	930.629855703277	932.796283690131	563.712254182897	563.701931587769	9.919781960497	9.919781960497	14.622038838955	14.622335165462
24.298274056717	0.667539826156	0.667562626834	0.054945452060	0.054947328792	1.974609375000	1.974609375000	0.121867745787	0.121868176672	53.968750000000	53.968750000000	23468.826672677900	23468.909650941670	564.537098313004	564.528709597193	9.960153166150	9.960153166150	14.681547136556	14.681844669042
24.397911899445	0.027176561673	0.027138413043	0.002227777671	0.002224650466	2.029296875000	2.029296875000	0.004944022994	0.004936931736	60.906250000000	60.906250000000	959.369569036928	957.993536312835	584.953811889746	584.945786898592	11.240497116866	11.240497116866	16.568810289025	16.569146068305
26.203062771613	0.266879762857	0.266820481925	0.020370119721	0.020365594988	2.031250000000	2.031250000000	0.045663333180	0.045651792287	61.375000000000	61.375000000000	10118.274806707364	10115.717526630719	585.773276629602	585.764088304094	11.327006843265	11.327006843265	16.696328069598	16.696666433120
26.647165164337	0.282005692634	0.281955904070	0.021165905708	0.021162168833	2.052734375000	2.052734375000	0.047558964135	0.047549111546	64.062500000000	64.062500000000	10872.956714317588	10870.704209829959	594.347210324141	594.336003177796	11.822995941290	11.822995941290	17.427430011545	17.427783191393
26.999897580676	0.395192681740	0.395081765293	0.029273643025	0.029265426960	2.072265625000	2.072265625000	0.065897647228	0.065877134926	67.437500000000	67.437500000000	15438.666310268829	15433.860636595764	603.424861216710	603.411956198406	12.445865971368	12.445865971368	18.345558031666	18.345929818062
27.008614791836	0.122541765125	0.122525115009	0.009074272492	0.009073039543	2.101562500000	2.101562500000	0.020427937199	0.020424536185	71.750000000000	71.750000000000	4788.783605622916	4787.986328768178	616.084596013141	616.068055915727	13.241755454245	13.241755454245	19.518721612931	19.519117174360
27.013883833172	0.070569472332	0.070427440292	0.005224681706	0.005214166221	2.111328125000	2.111328125000	0.011762086129	0.011738053676	73.500000000000	73.500000000000	2758.307423095502	2752.671612182286	619.958880128592	619.941800372060	13.564725099471	13.564725099471	19.994787993734	19.995193203003
27.144499981258	0.052705567371	0.052669088010	0.003883333081	0.003880645291	2.117187500000	2.117187500000	0.008748252953	0.008741930300	74.312500000000	74.312500000000	2070.032237958622	2068.536156865601	622.179492167166	622.157944143393	13.714675291897	13.714675291897	20.215818813393	20.216228502016
27.344261594713	0.099892473605	0.099846687274	0.007306284228	0.007302935347	2.121093750000	2.121093750000	0.016476198308	0.016468142078	74.937500000000	74.937500000000	3952.189298415400	3950.256829270033	623.840807186699	623.818117416927	13.830021593763	13.830021593763	20.385842520822	20.386255655103
27.688837924258	0.340508051718	0.340760023043	0.024595329905	0.024613530115	2.128906250000	2.128906250000	0.055560985791	0.055600397653	76.125000000000	76.125000000000	13641.775089714867	13651.451803465521	627.000432224546	626.976315698503	14.049179567309	14.049179567309	20.708887564939	20.709307245968
27.977098335671	0.082236605094	0.082296206759	0.005878851631	0.005883112378	2.152343750000	2.152343750000	0.013299482510	0.013308713902	80.375000000000	80.375000000000	3328.944946035253	3331.255621961605	637.786262865140	637.770140607362	14.833534419999	14.833534419999	21.865048775461	21.865491886958
28.220205426925	0.142357116958	0.142280550141	0.010089020601	0.010083594218	2.158203125000	2.158203125000	0.022851390813	0.022838400863	81.625000000000	81.625000000000	5812.702889468056	5809.398638865757	640.390710461603	640.376457931033	15.064227023732	15.064227023732	22.205096190320	22.205546193131
28.448284767770	0.197730092936	0.197652689154	0.013901020364	0.013895578645	2.167968750000	2.167968750000	0.031520626136	0.031507322245	83.562500000000	83.562500000000	8138.935883406964	8135.500687722631	644.913145264527	644.896430840768	15.421800559517	15.421800559517	22.732169683352	22.732630367700
28.488165729161	0.173202239152	0.173328209152	0.012159592218	0.012168435890	2.181640625000	2.181640625000	0.027577280406	0.027596492346	86.250000000000	86.250000000000	7139.318539234222	7144.292204332090	651.192675648607	651.173484717310	15.917789657542	15.917789657542	23.463271625300	23.463747125973
28.567040793697	0.155197733695	0.155180869604	0.010865509999	0.010864329331	2.195312500000	2.195312500000	0.024651809746	0.024648376287	88.625000000000	88.625000000000	6414.892755208186	6413.999300536307	656.651520486800	656.636276338139	16.356105604634	16.356105604634	24.109361713533	24.109850307703
