"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
9.68054933,0.60231708,0.60232235,1.07231820,1.07229316,4.57421875,4.57421875,167.25000000,167.25000000,0.35293129,0.35291952,1.90442812,1.90429772
9.75988989,0.61909966,0.61910508,1.08238375,1.08235884,4.64453125,4.64453125,168.87500000,168.87500000,0.36308572,0.36307406,1.97840609,1.97827444
9.83923046,0.64157315,0.64157876,1.09273064,1.09270585,4.71875000,4.71875000,170.50000000,170.50000000,0.37385079,0.37383920,2.05453722,2.05440341
9.91857103,0.66941544,0.66942129,1.10344028,1.10341549,4.79687500,4.79687500,172.37500000,172.37500000,0.38509303,0.38508117,2.13823127,2.13809358
9.99791160,0.70184048,0.70184661,1.11457944,1.11455488,4.88281250,4.88281250,174.12500000,174.12500000,0.39723539,0.39722362,2.22452626,2.22438716
10.07725217,0.73786638,0.73787282,1.12619829,1.12617373,4.96875000,4.96875000,176.12500000,176.12500000,0.41013548,0.41012368,2.32082749,2.32068460
10.15659274,0.77666628,0.77667307,1.13833249,1.13830805,5.06250000,5.06250000,178.12500000,178.12500000,0.42383021,0.42381817,2.42280756,2.42266089
10.23593330,0.81781874,0.81782589,1.15101063,1.15098631,5.16406250,5.16406250,180.25000000,180.25000000,0.43835407,0.43834195,2.53074041,2.53059021
10.31527387,0.86143539,0.86144292,1.16426218,1.16423798,5.26953125,5.26953125,182.50000000,182.50000000,0.45414677,0.45413476,2.64926573,2.64911295
10.39461444,0.90794598,0.90795391,1.17812264,1.17809856,5.38671875,5.38671875,184.87500000,184.87500000,0.47126707,0.47125483,2.77709020,2.77693247
10.47395501,0.95762553,0.95763390,1.19263065,1.19260681,5.50781250,5.50781250,187.25000000,187.25000000,0.48935959,0.48934746,2.91452395,2.91436422
10.55329558,1.00996797,1.00997679,1.20781672,1.20779300,5.64062500,5.64062500,189.87500000,189.87500000,0.50888795,0.50887567,3.06241392,3.06224969
10.63263615,1.06311926,1.06312855,1.22368264,1.22365904,5.78125000,5.78125000,192.62500000,192.62500000,0.52989793,0.52988565,3.22361185,3.22344373
10.71197671,1.11360821,1.11361794,1.24017906,1.24015558,5.93359375,5.93359375,195.37500000,195.37500000,0.55284661,0.55283421,3.39844478,3.39827178
10.79131728,1.15653937,1.15654948,1.25718546,1.25716209,6.08984375,6.08984375,198.25000000,198.25000000,0.57640535,0.57639283,3.58105837,3.58088040
10.87065785,1.18630977,1.18632013,1.27450216,1.27447903,6.25781250,6.25781250,201.25000000,201.25000000,0.60182041,0.60180807,3.77544301,3.77526380
10.94999842,1.19769707,1.19770754,1.29185855,1.29183555,6.42968750,6.42968750,204.25000000,204.25000000,0.62763101,0.62761843,3.97580900,3.97562350
11.02933899,1.18697614,1.18698652,1.30893576,1.30891287,6.60546875,6.60546875,207.12500000,207.12500000,0.65458113,0.65456843,4.18201755,4.18182709
11.10867955,1.15287658,1.15288665,1.32540393,1.32538116,6.77734375,6.77734375,209.87500000,209.87500000,0.68109709,0.68108422,4.38560282,4.38540819
11.18802012,1.09698124,1.09699083,1.34096265,1.34094000,6.94531250,6.94531250,212.50000000,212.50000000,0.70649093,0.70647812,4.58034718,4.58014949
11.26736069,1.02349732,1.02350627,1.35537672,1.35535431,7.10546875,7.10546875,215.00000000,215.00000000,0.73153222,0.73151934,4.77388484,4.77368334
11.34670126,0.93847398,0.93848218,1.36850119,1.36847878,7.25390625,7.25390625,217.25000000,217.25000000,0.75415844,0.75414562,4.94771726,4.94751324
11.42604183,0.84867588,0.84868330,1.38028729,1.38026500,7.39062500,7.39062500,219.25000000,219.25000000,0.77523994,0.77522665,5.10907144,5.10886242
11.50538240,0.76040340,0.76041005,1.39077473,1.39075243,7.51171875,7.51171875,221.12500000,221.12500000,0.79425311,0.79424024,5.25699345,5.25678412
11.58472296,0.67858133,0.67858726,1.40006948,1.40004742,7.62500000,7.62500000,222.75000000,222.75000000,0.81170613,0.81169277,5.39060010,5.39038598
11.66406353,0.60622342,0.60622872,1.40831673,1.40829468,7.72265625,7.72265625,224.12500000,224.12500000,0.82714570,0.82713228,5.50745425,5.50723745
11.74340410,0.54437453,0.54437928,1.41567254,1.41565061,7.81250000,7.81250000,225.50000000,225.50000000,0.84113079,0.84111744,5.61729568,5.61707868
11.82274467,0.49247092,0.49247522,1.42228234,1.42226040,7.89453125,7.89453125,226.62500000,226.62500000,0.85423160,0.85421836,5.71698259,5.71676439
11.90208524,0.44887612,0.44888004,1.42826688,1.42824495,7.97265625,7.97265625,227.75000000,227.75000000,0.86650628,0.86649263,5.81017285,5.80995103
11.98142581,0.41152253,0.41152613,1.43371701,1.43369520,8.03906250,8.03906250,228.75000000,228.75000000,0.87697500,0.87696153,5.89365302,5.89343127
12.06076637,0.37848359,0.37848690,1.43869662,1.43867481,8.10156250,8.10156250,229.62500000,229.62500000,0.88668180,0.88666850,5.96925068,5.96902846
12.14010694,0.34837638,0.34837943,1.44325018,1.44322848,8.16406250,8.16406250,230.50000000,230.50000000,0.89616001,0.89614677,6.04072495,6.04050201
12.21944751,0.32057630,0.32057910,1.44741321,1.44739151,8.21875000,8.21875000,231.25000000,231.25000000,0.90491241,0.90489888,6.10781501,6.10759020
12.29878808,0.29518087,0.29518345,1.45122170,1.45120001,8.26562500,8.26562500,231.87500000,231.87500000,0.91243643,0.91242266,6.16441224,6.16418505
12.37812865,0.27292621,0.27292860,1.45472038,1.45469880,8.31250000,8.31250000,232.62500000,232.62500000,0.91978729,0.91977400,6.22391147,6.22368650
12.45746921,0.25492908,0.25493131,1.45796764,1.45794606,8.35937500,8.35937500,233.25000000,233.25000000,0.92700016,0.92698669,6.27791052,6.27768317
12.53680978,0.24237264,0.24237476,1.46103549,1.46101391,8.39843750,8.39843750,233.87500000,233.87500000,0.93307632,0.93306297,6.32614323,6.32591565
12.61615035,0.23625136,0.23625343,1.46400690,1.46398532,8.43750000,8.43750000,234.37500000,234.37500000,0.93962687,0.93961304,6.37700258,6.37677116
12.69549092,0.23724384,0.23724591,1.46697223,1.46695065,8.47656250,8.47656250,235.00000000,235.00000000,0.94566393,0.94565064,6.42435322,6.42412513
12.77483149,0.24570681,0.24570896,1.47002423,1.47000277,8.52343750,8.52343750,235.62500000,235.62500000,0.95281643,0.95280296,6.47666438,6.47643522
12.85417206,0.26125444,0.26125673,1.47324932,1.47322786,8.56250000,8.56250000,236.25000000,236.25000000,0.95904368,0.95903015,6.53020865,6.52997870
12.93351262,0.28331703,0.28331951,1.47672534,1.47670388,8.60937500,8.60937500,237.00000000,237.00000000,0.96649486,0.96648121,6.59056519,6.59033122
13.01285319,0.31114000,0.31114272,1.48051953,1.48049808,8.66406250,8.66406250,237.75000000,237.75000000,0.97522038,0.97520691,6.65516258,6.65492947
13.09219376,0.34400166,0.34400467,1.48468888,1.48466754,8.72656250,8.72656250,238.62500000,238.62500000,0.98473799,0.98472410,6.72758828,6.72735226
13.17153433,0.38142701,0.38143034,1.48928404,1.48926270,8.78906250,8.78906250,239.50000000,239.50000000,0.99508590,0.99507225,6.80850778,6.80827176
13.25087490,0.42332442,0.42332812,1.49435341,1.49433208,8.85937500,8.85937500,240.62500000,240.62500000,1.00630343,1.00628960,6.89860266,6.89836559
13.33021547,0.47011634,0.47012045,1.49994957,1.49992836,8.93750000,8.93750000,241.75000000,241.75000000,1.01843226,1.01841855,6.99510350,6.99486451
13.40955603,0.52267187,0.52267644,1.50613463,1.50611341,9.03125000,9.03125000,243.12500000,243.12500000,1.03313172,1.03311765,7.10978012,7.10953871
13.48889660,0.58213433,0.58213942,1.51298273,1.51296163,9.13281250,9.13281250,244.62500000,244.62500000,1.04940295,1.04938900,7.23625770,7.23601461
