,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"lambda (lambda, not smooth)","lambda (gamma, not smooth)","wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
75,26.20306277,0.27758367,0.27752201,0.02118712,0.02118241,2.82617188,2.82617188,3.46093750,3.46093750,0.03774729,0.03773795,82.31250000,82.31250000,8364.20434651,8362.13461624,556.25982024,556.25250327,14.41875458,14.41875458,65.10621635,65.10547990
76,26.64716516,0.29293525,0.29288353,0.02198622,0.02198234,2.84765625,2.84765625,3.48242188,3.48242188,0.03926323,0.03925531,85.56250000,85.56250000,8976.38172453,8974.56959294,563.72794144,563.71888563,15.06639481,15.06639481,67.04257635,67.04165162
77,26.99989758,0.41010399,0.40998889,0.03037819,0.03036966,2.86914062,2.86914062,3.50390625,3.50390625,0.05434942,0.05433279,88.93750000,88.93750000,12733.11830302,12729.22212554,571.63412572,571.62361009,15.68782806,15.68782806,68.84615854,68.84507257
78,27.00861479,0.12716244,0.12714516,0.00941644,0.00941516,2.90039062,2.90039062,3.53515625,3.53515625,0.01684764,0.01684493,94.00000000,94.00000000,3949.47914427,3948.84248772,582.66516284,582.65150282,16.67643229,16.67643229,71.66651218,71.66507470
79,27.01388383,0.07322937,0.07308199,0.00542161,0.00541070,2.91015625,2.91015625,3.54492188,3.54492188,0.00970047,0.00968070,95.43750000,95.43750000,2274.84080701,2270.20482896,586.04451293,586.03038848,16.95087433,16.95087433,72.51619657,72.51470170
80,27.14449998,0.05467272,0.05463488,0.00402827,0.00402548,2.91601562,2.91406250,3.54882812,3.54882812,0.00721233,0.00720715,96.56250000,96.56250000,1706.59781052,1705.37341547,587.98215274,587.96413245,17.15068817,17.15068817,73.00118617,72.93981719
81,27.34426159,0.10356554,0.10351807,0.00757494,0.00757147,2.91992188,2.91992188,3.55273438,3.55273438,0.01357624,0.01356967,97.31250000,97.31250000,3256.56793436,3254.99281342,589.43159888,589.41258424,17.28389740,17.28389740,73.33410436,73.33208280
82,27.68883792,0.35271344,0.35297444,0.02547694,0.02549579,2.92578125,2.92578125,3.56054688,3.56054688,0.04574087,0.04577356,98.50000000,98.50000000,11230.66294134,11238.68878937,592.18762034,592.16736425,17.52487183,17.52487183,74.04178640,74.03962338
83,27.97709834,0.08512287,0.08518456,0.00608518,0.00608959,2.95117188,2.95117188,3.58789062,3.58789062,0.01094097,0.01094862,103.18750000,103.18750000,2738.59348277,2740.50888080,601.59524652,601.58197784,18.43233744,18.43233744,76.47508358,76.47364570
84,28.22020543,0.14726626,0.14718705,0.01043694,0.01043132,2.95898438,2.95898438,3.59375000,3.59375000,0.01878783,0.01877725,104.43750000,104.43750000,4779.05557623,4776.36416864,603.86706659,603.85543382,18.67687225,18.67687225,77.10492452,77.10365919
85,28.44828477,0.20443803,0.20435800,0.01437261,0.01436698,2.96875000,2.96875000,3.60351562,3.60351562,0.02590142,0.02589063,106.06250000,106.06250000,6688.00261500,6685.21517266,607.81122866,607.79745731,18.99984360,18.99984360,78.10168256,78.10017551
86,28.48816573,0.17906136,0.17919159,0.01257093,0.01258007,2.98242188,2.98242188,3.61914062,3.61914062,0.02265895,0.02267485,109.00000000,109.00000000,5866.04011417,5870.15778726,613.28826200,613.27234104,19.57041423,19.57041423,79.55773519,79.55597829
87,28.56704079,0.16041836,0.16040093,0.01123101,0.01122979,2.99609375,2.99609375,3.63085938,3.63085938,0.02025151,0.02024880,111.56250000,111.56250000,5269.84684698,5269.14074130,618.05220849,618.03974150,20.06454468,20.06454468,80.82211028,80.82072521
88,28.60304823,0.42498048,0.42508167,0.02971575,0.02972282,3.00585938,3.00585938,3.64257812,3.64257812,0.05359212,0.05360353,113.81250000,113.81250000,13978.48045075,13981.45463509,622.30087519,622.28792598,20.49236298,20.49236298,81.82586125,81.82441603
89,28.64403620,0.17093369,0.17090510,0.01193503,0.01193303,3.03710938,3.03710938,3.67187500,3.67187500,0.02152900,0.02152485,120.18750000,120.18750000,5630.41693029,5629.33235438,633.43260077,633.42222684,21.75024033,21.75024033,84.97330299,84.97212471
90,28.88136133,0.09047615,0.09044803,0.00626537,0.00626342,3.04882812,3.04882812,3.68359375,3.68359375,0.01131469,0.01131088,122.56250000,122.56250000,3004.90293308,3003.89266681,637.86148704,637.85033496,22.24238078,22.24238078,86.28636661,86.28509010
91,29.01940506,0.06380204,0.06396037,0.00439720,0.00440811,3.05468750,3.05468750,3.69140625,3.69140625,0.00794618,0.00796569,124.00000000,124.00000000,2129.12788358,2134.35749344,640.21260498,640.20070484,22.47802734,22.47802734,86.77923625,86.77787234
92,29.04086097,0.27264045,0.27289428,0.01877633,0.01879381,3.05859375,3.05859375,3.69531250,3.69531250,0.03393418,0.03396491,125.00000000,125.00000000,9104.96843577,9113.21418809,641.87327991,641.86548433,22.68473307,22.68473307,87.22206533,87.22117015
93,29.30388436,0.12114871,0.12114408,0.00826844,0.00826812,3.07812500,3.07812500,3.71484375,3.71484375,0.01496203,0.01496108,129.50000000,129.50000000,4082.46669795,4082.20709278,648.92701893,648.92566150,23.54090373,23.54090373,89.19365153,89.19349414
94,29.34155121,0.28520214,0.28515226,0.01944015,0.01943675,3.08593750,3.08593750,3.72265625,3.72265625,0.03518388,0.03517683,131.50000000,131.50000000,9623.08908719,9621.16255950,652.06498342,652.06343345,23.95797729,23.95797729,90.24095120,90.24077036
95,29.47411692,0.03905584,0.03903188,0.00265018,0.00264855,3.10546875,3.10546875,3.74218750,3.74218750,0.00479942,0.00479636,136.25000000,136.25000000,1323.74855679,1322.90268847,659.40263245,659.39963892,24.89267985,24.89267985,92.34365384,92.34330112
96,29.66010744,0.13439539,0.13447258,0.00906237,0.00906757,3.10742188,3.10742188,3.74414062,3.74414062,0.01642601,0.01643503,136.75000000,136.75000000,4583.90655184,4586.42325286,660.40561797,660.40198856,24.95620728,24.95620728,92.46018334,92.45975585
97,29.71415511,0.17778408,0.17796857,0.01196629,0.01197871,3.11718750,3.11718750,3.75390625,3.75390625,0.02169495,0.02171692,138.87500000,138.87500000,6074.84106439,6080.99079220,663.86707012,663.86535514,25.42877197,25.42877197,93.67216923,93.67196577
98,29.81148444,0.10820741,0.10805783,0.00725944,0.00724941,3.12890625,3.12890625,3.76562500,3.76562500,0.01316734,0.01314881,142.12500000,142.12500000,3709.53309995,3704.31148248,668.42675579,668.42965265,26.06723785,26.06723785,94.98259727,94.98294283
99,29.83549056,0.12683795,0.12679318,0.00850249,0.00849949,3.13671875,3.13671875,3.77343750,3.77343750,0.01542371,0.01541788,143.87500000,143.87500000,4351.72101830,4350.07478653,671.19584397,671.19483909,26.38820648,26.38820648,95.77147905,95.77135871
100,29.86489576,0.02102404,0.02107432,0.00140794,0.00141131,3.14453125,3.14453125,3.78125000,3.78125000,0.00255439,0.00256043,146.12500000,146.12500000,722.03093423,723.73937483,674.42981990,674.42759938,26.86033885,26.86033885,96.75267018,96.75240310
101,30.32588180,0.12345894,0.12351284,0.00814215,0.00814570,3.14648438,3.14648438,3.78320312,3.78320312,0.01480319,0.01480927,146.62500000,146.62500000,4305.41127282,4307.18185802,674.96489754,674.96394436,26.89258575,26.89258575,96.78255732,96.78244274
102,30.37031802,0.30543257,0.30559532,0.02011389,0.02012460,3.15429688,3.15429688,3.79101562,3.79101562,0.03657627,0.03659483,149.00000000,149.00000000,10667.02582436,10672.43957306,678.14675711,678.14711387,27.35850016,27.35850016,97.66495213,97.66499516
103,30.42948908,0.19755269,0.19748082,0.01298429,0.01297957,3.17382812,3.17382812,3.81250000,3.81250000,0.02361771,0.02360852,154.37500000,154.37500000,6912.83623661,6910.14625926,685.96650793,685.97080668,28.45535278,28.45535278,100.04974565,100.05026955
104,30.43528606,0.19725616,0.19727317,0.01296233,0.01296345,3.18750000,3.18750000,3.82421875,3.82421875,0.02357838,0.02357982,158.00000000,158.00000000,6903.77477698,6904.19552217,690.98689296,690.98921401,29.17175293,29.17175293,101.65987634,101.66016136
105,30.45396760,0.16252818,0.16268741,0.01067370,0.01068415,3.20117188,3.20117188,3.83789062,3.83789062,0.01941700,0.01943553,161.75000000,161.75000000,5691.82082848,5697.25279746,695.96455443,695.96716115,29.89702861,29.89702861,103.14422087,103.14454295
106,30.73603251,0.12076361,0.12064826,0.00785811,0.00785061,3.21093750,3.21093750,3.84960938,3.84960938,0.01431313,0.01429910,164.87500000,164.87500000,4268.37478842,4264.18998328,700.04177150,700.04824276,30.54172516,30.54172516,104.47636498,104.47716920
107,30.83369898,0.11097358,0.11109356,0.00719820,0.00720598,3.21875000,3.21875000,3.85742188,3.85742188,0.01311684,0.01313069,167.50000000,167.50000000,3934.81116153,3938.96541737,703.08381907,703.08728632,31.07910156,31.07910156,105.52788890,105.52832174
108,30.84445569,0.17449755,0.17477490,0.01131468,0.01133266,3.22656250,3.22656250,3.86328125,3.86328125,0.02061903,0.02065128,169.50000000,169.50000000,6189.35072517,6199.03129412,705.87652447,705.88292060,31.48468018,31.48468018,106.33959272,106.34039368
109,30.86839478,0.02870954,0.02872129,0.00186013,0.00186089,3.23828125,3.23828125,3.87500000,3.87500000,0.00339011,0.00339142,172.87500000,172.87500000,1019.10497831,1019.49618268,710.24715313,710.26032473,32.14675903,32.14675903,107.68114715,107.68280545
110,31.17550021,0.16336396,0.16332043,0.01048028,0.01047749,3.24023438,3.24023438,3.87695312,3.87695312,0.01912641,0.01912083,173.50000000,173.50000000,5856.63765033,5854.92880003,710.96422097,710.97765441,32.26298014,32.26298014,107.96803351,107.96972725
111,31.31200211,0.46814617,0.46843460,0.02990203,0.02992045,3.25000000,3.25000000,3.88867188,3.88867188,0.05460353,0.05463579,176.87500000,176.87500000,16856.63852091,16866.59681033,715.07115810,715.08331953,32.92655945,32.92655945,109.23071913,109.23225952
112,32.07157222,0.23879455,0.23899580,0.01489135,0.01490390,3.27929688,3.27929688,3.91796875,3.91796875,0.02728192,0.02730422,186.87500000,186.87500000,8806.90526431,8814.10416153,726.76227177,726.78108856,34.88318125,34.88318125,112.79598206,112.79839481
113,32.44843381,0.07220883,0.07216483,0.00445068,0.00444797,3.29492188,3.29492188,3.93359375,3.93359375,0.00816692,0.00816173,192.00000000,192.00000000,2694.40410765,2692.69395172,732.79622334,732.81979698,35.91796875,35.91796875,114.85191025,114.85495808
114,32.78554950,0.07694550,0.07690610,0.00469387,0.00469146,3.29882812,3.29882812,3.93750000,3.93750000,0.00862527,0.00862063,193.62500000,193.62500000,2900.97756800,2899.41869181,734.63236319,734.65471400,36.28105164,36.28105164,115.48728485,115.49018093
115,32.83479899,0.19898902,0.19877938,0.01212062,0.01210785,3.30468750,3.30468750,3.94335938,3.94335938,0.02227692,0.02225288,195.12500000,195.12500000,7513.49751038,7505.39159078,736.60415870,736.62539156,36.56211853,36.56211853,116.13085735,116.13361623
116,33.00649516,0.05855918,0.05852943,0.00354834,0.00354654,3.31640625,3.31640625,3.95507812,3.95507812,0.00652625,0.00652277,199.75000000,199.75000000,2222.66008652,2221.47466318,741.68671562,741.70233860,37.51001994,37.51001994,117.84610780,117.84815023
117,33.15503087,0.08294249,0.08311162,0.00500331,0.00501352,3.32031250,3.32031250,3.95898438,3.95898438,0.00920789,0.00922643,201.25000000,201.25000000,3162.31522238,3168.68345463,743.18358715,743.19838115,37.83264160,37.83264160,118.42174471,118.42368346
118,33.31200253,0.04222151,0.04226036,0.00253491,0.00253725,3.32421875,3.32421875,3.96289062,3.96289062,0.00466814,0.00467231,202.87500000,202.87500000,1617.38414568,1618.83115103,745.30809699,745.32712093,38.09684753,38.09684753,118.78021698,118.78270872
119,33.34593730,0.34179700,0.34170092,0.02050007,0.02049431,3.32812500,3.32812500,3.96679688,3.96679688,0.03775686,0.03774529,203.62500000,203.62500000,13106.59356108,13102.57758807,746.39235230,746.41231792,38.27911377,38.27911377,119.31141642,119.31403965
120,33.42212408,0.02320775,0.02322149,0.00138877,0.00138959,3.34765625,3.34765625,3.98632812,3.98632812,0.00255861,0.00256006,211.75000000,211.75000000,891.96061087,892.46628281,755.12127313,755.13834887,39.87113953,39.87113953,122.04761529,122.04987715
121,33.56688622,0.03496482,0.03493311,0.00208329,0.00208140,3.34960938,3.34960938,3.98828125,3.98828125,0.00384043,0.00383685,212.62500000,212.62500000,1349.64972184,1348.39155549,755.71164987,755.72904683,39.99263763,39.99263763,122.12881836,122.13112168
122,33.63082826,0.16163139,0.16141100,0.00961210,0.00959899,3.35156250,3.35156250,3.99023438,3.99023438,0.01772390,0.01769928,213.37500000,213.37500000,6250.89124037,6242.20962000,756.60408899,756.62063399,40.17711639,40.17711639,122.50119087,122.50338511
123,34.12219772,0.31075457,0.31088340,0.01821422,0.01822177,3.36132812,3.36132812,4.00000000,4.00000000,0.03365143,0.03366453,216.75000000,216.75000000,12193.63462684,12198.38095214,760.72375979,760.73450914,40.90080261,40.90080261,123.93708772,123.93852100
124,34.13630956,0.06643004,0.06640702,0.00389205,0.00389070,3.37890625,3.37890625,4.01953125,4.01953125,0.00719110,0.00718842,224.50000000,224.50000000,2607.71281443,2606.74304016,768.69647673,768.71020180,42.43174235,42.43174235,126.50449617,126.50633961
125,34.39011931,0.31171527,0.31165260,0.01812819,0.01812454,3.38281250,3.38281250,4.02343750,4.02343750,0.03352788,0.03352029,226.25000000,225.37500000,12327.36983550,12324.57925827,770.39080093,770.40386641,42.80853271,42.64297485,127.13708231,127.04822789
126,34.45614599,0.07219141,0.07211469,0.00419034,0.00418588,3.40039062,3.40039062,4.03906250,4.03906250,0.00775199,0.00774355,233.50000000,233.50000000,2860.42717553,2857.31471218,778.35040694,778.36154623,44.27530924,44.27530924,129.79144817,129.79296050
127,34.77335199,0.06193614,0.06196741,0.00356228,0.00356407,3.40429688,3.40429688,4.04296875,4.04296875,0.00659824,0.00660141,235.37500000,235.37500000,2476.67675050,2477.86457964,780.18573632,780.19485474,44.58295186,44.58295186,130.18755153,130.18878972
128,35.04911201,0.25669700,0.25674739,0.01464785,0.01465072,3.40820312,3.40820312,4.04687500,4.04687500,0.02716043,0.02716508,237.12500000,237.12500000,10346.09519535,10347.86408494,781.77136038,781.78122000,45.01091003,45.01091003,130.94975560,130.95109888
129,35.25478515,0.15750190,0.15732464,0.00893507,0.00892501,3.42382812,3.42382812,4.06250000,4.06250000,0.01658069,0.01656161,243.75000000,243.75000000,6385.31808190,6377.97025794,788.36067578,788.37157484,46.34284973,46.34284973,133.19948856,133.20098315
130,35.34018006,0.05613828,0.05621298,0.00317702,0.00318125,3.43164062,3.43164062,4.07031250,4.07031250,0.00589748,0.00590518,247.62500000,247.62500000,2281.42688959,2284.40445722,792.40007142,792.40627855,47.12996165,47.12996165,134.57757594,134.57843072
131,35.73745542,0.19083853,0.19068812,0.01068003,0.01067161,3.43554688,3.43554688,4.07421875,4.07421875,0.01985505,0.01983890,248.50000000,248.50000000,7842.74973333,7836.36989233,793.83833372,793.84640500,47.24594116,47.24594116,134.80640706,134.80751862
132,35.82910132,0.20200845,0.20206868,0.01127622,0.01127958,3.44531250,3.44531250,4.08593750,4.08593750,0.02097063,0.02097636,254.50000000,254.50000000,8323.08075333,8325.35147935,798.76282451,798.76685249,48.43846639,48.43846639,136.51991657,136.52047357
133,35.83589736,0.16843865,0.16855423,0.00940055,0.00940700,3.45703125,3.45703125,4.09765625,4.09765625,0.01748286,0.01749441,259.50000000,259.50000000,6941.26619543,6945.85303917,803.95592576,803.96133993,49.44290161,49.44290161,138.20680298,138.20755506
134,35.85205166,0.48418580,0.48394800,0.02701021,0.02699695,3.46679688,3.46679688,4.10546875,4.10546875,0.05023580,0.05020985,263.50000000,263.50000000,19962.03072420,19951.72127324,808.26134187,808.26956466,50.25863647,50.25863647,139.63752902,139.63867589
135,36.04563882,0.15671051,0.15657614,0.00869512,0.00868766,3.49414062,3.49414062,4.13281250,4.13281250,0.01618358,0.01616929,277.25000000,277.25000000,6495.75333796,6490.01901942,820.51717075,820.51898846,53.13507080,53.13507080,144.20489496,144.20515192
136,36.15596574,0.14881829,0.14881044,0.00823202,0.00823158,3.50195312,3.50195312,4.14062500,4.14453125,0.01532793,0.01532673,281.75000000,281.75000000,6187.49619995,6187.01307339,824.46599737,824.46432879,54.05481974,54.05481974,145.60222241,145.60198574
137,36.40892456,0.05685560,0.05691945,0.00312317,0.00312668,3.51171875,3.51171875,4.15234375,4.15234375,0.00582074,0.00582713,286.00000000,286.00000000,2380.45362708,2383.06678113,828.20992328,828.20797057,54.92838542,54.92838542,147.04629182,147.04601358
138,36.49443624,0.21185325,0.21189318,0.01161017,0.01161236,3.51367188,3.51367188,4.15234375,4.15234375,0.02164501,0.02164854,288.25000000,288.25000000,8890.79195368,8892.24260851,829.64578626,829.64541178,55.24322510,55.24322510,147.15867321,147.15861997
139,36.51326344,0.26475354,0.26457915,0.01450177,0.01449222,3.52539062,3.52539062,4.16406250,4.16406250,0.02703774,0.02701924,294.00000000,294.00000000,11116.57702731,11108.97324761,834.98677990,834.98727649,56.52465820,56.52465820,149.45405498,149.45412615
140,36.66869857,0.19830886,0.19819582,0.01081625,0.01081008,3.54101562,3.54101562,4.17968750,4.17968750,0.02017775,0.02016574,302.25000000,302.25000000,8362.11788977,8357.13941499,841.61719305,841.61316836,58.14155579,58.14155579,151.66021013,151.65963094
141,36.81142501,0.16455486,0.16461150,0.00894042,0.00894350,3.55078125,3.55078125,4.19140625,4.19140625,0.01668706,0.01669239,308.00000000,308.00000000,6965.81592471,6968.03719436,846.57050358,846.56356204,59.24763997,59.24763997,153.27859118,153.27758878
142,36.96985161,0.16119164,0.16135517,0.00872017,0.00872901,3.56054688,3.56054688,4.19921875,4.19921875,0.01628531,0.01630142,314.25000000,314.25000000,6852.81314236,6859.59160785,850.67469308,850.66909063,60.51383972,60.51383972,154.98838650,154.98757385
143,36.98360849,0.09675145,0.09670854,0.00523213,0.00522981,3.56835938,3.56835938,4.20703125,4.21093750,0.00977172,0.00976714,319.25000000,319.25000000,4114.76861450,4112.83959554,854.69307157,854.69146092,61.54162089,61.54162089,156.46726664,156.46703226
144,37.10091944,0.01310547,0.01307149,0.00070648,0.00070464,3.57421875,3.57421875,4.21484375,4.21484375,0.00132000,0.00131655,321.75000000,321.75000000,559.13396260,557.67005463,857.09685287,857.09412141,62.15446472,62.15446472,157.52590221,157.52550325
145,37.52268267,0.22370156,0.22340835,0.01192354,0.01190791,3.57421875,3.57421875,4.21484375,4.21484375,0.02231193,0.02228212,323.00000000,323.00000000,9652.53860259,9639.64261125,857.42296982,857.41938573,62.39593506,62.39593506,157.69916256,157.69863906
146,37.55540643,0.06592586,0.06592085,0.00351086,0.00351059,3.58593750,3.58593750,4.22656250,4.22656250,0.00657046,0.00656980,329.25000000,329.25000000,2847.12751880,2846.83913312,863.03342216,863.02238999,63.67027283,63.67027283,159.62136835,159.61975021
147,37.85908308,0.48908735,0.48871949,0.02583725,0.02581782,3.58984375,3.58984375,4.23046875,4.23046875,0.04840555,0.04836792,331.75000000,331.75000000,21292.91824328,21276.36392458,864.68133742,864.67015952,64.15372213,64.15372213,160.31344069,160.31179830
148,37.90151215,0.02887634,0.02889059,0.00152376,0.00152451,3.61523438,3.61523438,4.25781250,4.25781250,0.00285515,0.00285649,349.25000000,347.75000000,1258.57009879,1259.15890168,876.90748288,876.88702162,67.64444987,67.35392253,164.78210244,164.62935920
149,38.17962452,0.02909088,0.02925979,0.00152390,0.00153274,3.61718750,3.61718750,4.25781250,4.25781250,0.00285819,0.00287472,349.25000000,349.25000000,1277.22419289,1284.60778944,877.62480801,877.60469893,67.71550496,67.71550496,165.15526941,165.15228331
150,38.24929645,0.02914462,0.02903552,0.00152393,0.00151823,3.61914062,3.61914062,4.25781250,4.25781250,0.00285895,0.00284818,350.50000000,350.50000000,1281.91872869,1277.08787933,878.35216617,878.33627693,68.02917480,68.02917480,165.66938720,165.66702401
151,38.35046282,0.03854002,0.03858346,0.00200989,0.00201215,3.62109375,3.62109375,4.26171875,4.26171875,0.00377195,0.00377610,352.00000000,352.00000000,1699.65660855,1701.52915599,879.08159266,879.06296888,68.32031250,68.32031250,165.97454624,165.97177469
152,38.38135291,0.03899530,0.03890073,0.00203199,0.00202706,3.62304688,3.62304688,4.26171875,4.26171875,0.00381384,0.00380450,353.25000000,353.25000000,1721.12034244,1716.90263502,880.04778459,880.03024517,68.49105835,68.49105835,166.10635854,166.10374985
153,38.62562296,0.35492490,0.35512225,0.01837769,0.01838791,3.62500000,3.62500000,4.26562500,4.26562500,0.03452218,0.03454050,354.75000000,354.75000000,15764.87839559,15773.24459322,881.02509811,881.00518446,68.85406494,68.85406494,166.61326049,166.61029415
154,38.74173329,0.23876275,0.23866738,0.01232587,0.01232094,3.64257812,3.64257812,4.28515625,4.28515625,0.02316317,0.02315333,366.00000000,366.00000000,10637.12537299,10632.60727588,889.92702055,889.91200669,71.11206055,71.11206055,169.79311354,169.79086281
155,38.80147127,0.04671281,0.04663353,0.00240779,0.00240370,3.65429688,3.65429688,4.29687500,4.29687500,0.00452571,0.00451792,374.50000000,374.50000000,2084.31273698,2080.72232813,895.88348979,895.86605412,72.83976237,72.83976237,172.01511682,172.01249250
156,38.88380908,0.05239634,0.05234659,0.00269502,0.00269246,3.65820312,3.65820312,4.29687500,4.29687500,0.00506703,0.00506209,377.50000000,377.50000000,2342.87120933,2340.58739030,897.04600774,897.02659339,73.50006104,73.50006104,172.74099721,172.73806930
157,38.88867979,0.04853719,0.04857477,0.00249621,0.00249814,3.66015625,3.66015625,4.30078125,4.30078125,0.00469332,0.00469684,379.00000000,379.00000000,2170.58337013,2172.20899974,898.35093990,898.33028260,73.79211426,73.79211426,173.17807441,173.17495541
158,38.98957509,0.07536555,0.07527116,0.00386593,0.00386109,3.66210938,3.66210938,4.30468750,4.30468750,0.00727114,0.00726185,380.50000000,380.50000000,3379.09218865,3374.77456369,899.55822190,899.53849592,74.08416748,74.08416748,173.62189750,173.61891757
159,39.07497892,0.07812227,0.07828530,0.00399858,0.00400693,3.66601562,3.66601562,4.30859375,4.30859375,0.00752282,0.00753832,383.50000000,383.50000000,3510.36514625,3517.60145627,901.43446061,901.41238077,74.78530884,74.78530884,174.55760382,174.55425959
160,39.14319547,0.08388117,0.08408851,0.00428586,0.00429646,3.66992188,3.66992188,4.31250000,4.31250000,0.00806516,0.00808489,386.50000000,386.50000000,3775.71679895,3784.95397250,903.37946176,903.36143467,75.25238037,75.25238037,174.94737603,174.94464740
161,39.19376221,0.08788728,0.08786226,0.00448476,0.00448348,3.67578125,3.67578125,4.31640625,4.31640625,0.00844089,0.00843827,389.50000000,389.50000000,3961.15331578,3959.92533182,905.46682365,905.45393899,75.91573079,75.91573079,175.93896345,175.93700812
162,39.19969883,0.02727954,0.02735317,0.00139182,0.00139558,3.67968750,3.67968750,4.32031250,4.32031250,0.00261964,0.00262665,392.50000000,392.50000000,1229.69806050,1232.98575642,907.65154219,907.63801207,76.54037476,76.54037476,176.73072373,176.72866751
163,39.20232170,0.06495569,0.06509716,0.00331387,0.00332109,3.68164062,3.68164062,4.32031250,4.32031250,0.00623731,0.00625073,394.00000000,394.00000000,2928.24664104,2934.54977550,908.32869607,908.31698581,76.91304525,76.91304525,177.25682650,177.25504293
164,39.22053890,0.23828284,0.23853108,0.01215092,0.01216358,3.68359375,3.68359375,4.32421875,4.32421875,0.02287166,0.02289491,395.75000000,395.75000000,10746.94393836,10757.86766736,909.93915552,909.93092952,77.17414856,77.17414856,177.47055813,177.46930685
165,39.44493759,0.05490440,0.05511821,0.00278385,0.00279469,3.69531250,3.69531250,4.33593750,4.33593750,0.00524400,0.00526429,405.00000000,405.00000000,2490.44583414,2500.08081484,915.82542587,915.82321665,79.14276123,79.14276123,180.14653685,180.14619864
166,39.52538734,0.00698637,0.00706938,0.00035351,0.00035771,3.69921875,3.69921875,4.33984375,4.33984375,0.00066610,0.00067400,408.25000000,408.25000000,317.54587591,321.31056259,917.18409085,917.18713738,79.86091614,79.86091614,180.93297911,180.93344642
167,39.64855397,0.09286120,0.09295390,0.00468422,0.00468889,3.69921875,3.69921875,4.33984375,4.33984375,0.00882979,0.00883838,408.25000000,408.25000000,4233.89722189,4238.01638980,917.35718365,917.36228151,79.86091614,79.86091614,180.95952977,180.96031173
168,39.82464140,0.00681988,0.00672882,0.00034250,0.00033792,3.70312500,3.70312500,4.34375000,4.34375000,0.00064599,0.00063734,411.50000000,411.50000000,312.32527433,308.14747594,919.66194855,919.66927312,80.41295369,80.41295369,181.66133226,181.66245660
169,39.93753696,0.09884080,0.09876802,0.00494977,0.00494612,3.70507812,3.70507812,4.34375000,4.34375000,0.00933933,0.00933222,411.50000000,411.50000000,4539.37614084,4535.91890506,919.83173727,919.83678955,80.49667358,80.49667358,181.85710921,181.85788536
170,40.01564407,0.01525336,0.01521202,0.00076237,0.00076030,3.70898438,3.70898438,4.35156250,4.35156250,0.00143883,0.00143489,416.25000000,416.25000000,701.89778638,699.97798191,922.29594005,922.29910458,81.34117126,81.34117126,182.58270705,182.58319312
171,40.16102860,0.11005015,0.11019959,0.00548044,0.00548789,3.71093750,3.71093750,4.35156250,4.35156250,0.01034825,0.01036204,416.25000000,416.25000000,5082.46189659,5089.23443389,922.67637816,922.67850104,81.42585754,81.42585754,182.91973107,182.92005786
172,40.16372343,0.09186261,0.09170779,0.00457441,0.00456670,3.71484375,3.71484375,4.35546875,4.35546875,0.00863754,0.00862276,421.25000000,421.25000000,4242.78868613,4235.53086747,925.42647504,925.43225075,82.48964945,82.48964945,184.18939969,184.19029066
173,40.22242582,0.10799809,0.10783200,0.00537004,0.00536179,3.72070312,3.72070312,4.36328125,4.36328125,0.01014184,0.01012599,424.50000000,424.50000000,4995.31616341,4987.50774063,927.71598531,927.71783512,83.21243286,83.21243286,185.15688318,185.15716921
174,40.30562021,0.09308150,0.09306064,0.00461879,0.00461775,3.72460938,3.72460938,4.36718750,4.36718750,0.00872540,0.00872322,427.75000000,427.75000000,4314.27330966,4313.19689219,930.40435594,930.40200415,83.84951274,83.84951274,186.10074614,186.10038190
175,40.32172849,0.23970375,0.23929796,0.01188956,0.01186943,3.73046875,3.73046875,4.37109375,4.37109375,0.02246188,0.02242329,432.75000000,432.75000000,11114.56912427,11095.47261627,932.71996809,932.71704510,84.91767883,84.91767883,187.20222582,187.20177230
176,40.36867429,0.03211707,0.03218154,0.00159119,0.00159438,3.74218750,3.74218750,4.38281250,4.38281250,0.00300655,0.00301251,441.25000000,441.25000000,1490.93645203,1493.89125602,938.65920759,938.64613079,86.58561707,86.58561707,189.30202812,189.29999239
177,40.47096108,0.13684724,0.13684463,0.00676274,0.00676261,3.74414062,3.74414062,4.38671875,4.38671875,0.01278247,0.01278191,443.00000000,443.00000000,6368.80911648,6368.52604358,939.45305601,939.44156290,86.92901611,86.92901611,189.63995216,189.63816197
178,40.71983994,0.05107426,0.05103247,0.00250857,0.00250652,3.75000000,3.75000000,4.39062500,4.39062500,0.00474537,0.00474137,448.25000000,448.25000000,2391.59060276,2389.57311668,942.83659961,942.82499762,88.05040995,88.05040995,191.12154015,191.11972743
179,40.92028652,0.08004518,0.08003920,0.00391225,0.00391196,3.75195312,3.75195312,4.39453125,4.39453125,0.00740545,0.00740471,451.75000000,451.75000000,3766.62589891,3766.24938462,944.10404308,944.09138819,88.73792013,88.73792013,191.69452061,191.69254254
180,40.94381950,0.08506915,0.08489315,0.00415541,0.00414681,3.75585938,3.75585938,4.39843750,4.39843750,0.00786633,0.00784985,453.50000000,453.50000000,4005.33762066,3996.94947391,946.09675513,946.08392791,89.08167521,89.08167521,192.38775927,192.38575104
