freqs, THz	a2f (lambda), THz	a2f (gamma), THz	lambda (lambda)	lambda (gamma)	wlog (lambda), K	wlog (gamma), K	w2 (lambda), K	w2 (gamma), K	Tc_McM (lambda), K	Tc_McM (gamma), K	Tc_AD (lambda), K	Tc_AD (gamma), K
0.176913771724	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.517798745463	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	0.000000000000	0.000000000000	0.184570312500	0.184570312500	0.268798828125	0.268798828125
0.858683719201	0.000000001718	0.000000001718	0.000000000455	0.000000000455	1.000000000000	1.000000000000	0.000492095947	0.000492095947	0.184570312500	0.184570312500	0.268798828125	0.268798828125
1.199568692939	0.000000060655	0.000000060655	0.000000015841	0.000000015841	1.000000000000	1.000000000000	0.003967285156	0.003967285156	0.184570312500	0.184570312500	0.268798828125	0.268798828125
1.540453666678	0.000000822196	0.000000822196	0.000000168168	0.000000168168	1.000000000000	1.000000000000	0.016006469727	0.016006469727	0.184570312500	0.184570312500	0.268798828125	0.268798828125
1.881338640416	0.000005136224	0.000005136224	0.000001205585	0.000001205585	1.000000000000	1.000000000000	0.051940917969	0.051940917969	0.184570312500	0.184570312500	0.268798828125	0.268798828125
2.222223614154	0.000035435085	0.000035435085	0.000006394972	0.000006394972	1.000000000000	1.000000000000	0.140502929688	0.140502929688	0.184570312500	0.184570312500	0.268798828125	0.268798828125
2.563108587893	0.000489611199	0.000489611199	0.000068302208	0.000068302208	1.000000000000	1.000000000000	0.552246093750	0.552246093750	0.184570312500	0.184570312500	0.268798828125	0.268798828125
2.903993561631	0.004598372828	0.004598372828	0.000543516246	0.000543516246	1.000976562500	1.000976562500	1.747070312500	1.747070312500	0.184814453125	0.184814453125	0.269042968750	0.269042968750
3.244878535369	0.018974411825	0.018974411825	0.002973990748	0.002973990748	1.004882812500	1.004882812500	4.519531250000	4.519531250000	0.185546875000	0.185546875000	0.270263671875	0.270263671875
